time/fps,train/critic_loss,rollout/ep_len_mean,train/learning_rate,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/n_updates,rollout/ep_rew_mean,time/episodes,time/total_timesteps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
,0.016087153926491737,,0.0003,28.72486114501953,0.45712095499038696,,285399,,,285500,0.008319460786879063,-30.45298194,100.0
36,0.0158294215798378,100.0,0.0003,28.09471321105957,-0.8756625652313232,7839,285499,-32.57923606,2856,285600,0.008214286528527737,,
,0.026709608733654022,,0.0003,28.65888023376465,0.04386775195598602,,285899,,,286000,0.008368087001144886,-30.08229888,100.0
36,,100.0,,,,7852,,-32.52756785,2860,286000,,,
36,0.021182535216212273,100.0,0.0003,28.505210876464844,0.0062806084752082825,7856,286299,-32.56911677000001,2864,286400,0.008273140527307987,,
,0.017751194536685944,,0.0003,28.49282455444336,0.861711859703064,,286399,,,286500,0.008250869810581207,-30.717974379999998,100.0
36,0.02056857943534851,100.0,0.0003,28.52508544921875,-1.0556784868240356,7868,286699,-32.618821069999996,2868,286800,0.008105149492621422,,
,0.02045726217329502,,0.0003,28.610153198242188,0.16909348964691162,,286899,,,287000,0.008183644153177738,-30.12572258,100.0
36,0.011739317327737808,100.0,0.0003,27.92738914489746,1.256575107574463,7881,287099,-32.24814998,2872,287200,0.008287872187793255,,
,0.023111119866371155,,0.0003,28.47224998474121,-0.9651394486427307,,287399,,,287500,0.00825304165482521,-29.538581499999996,100.0
36,0.013800963759422302,100.0,0.0003,28.593975067138672,0.32395365834236145,7893,287499,-32.30866897000001,2876,287600,0.008233600296080112,,
,0.018808044493198395,,0.0003,28.22330665588379,-0.7232121229171753,,287899,,,288000,0.00812134426087141,-29.40894492,100.0
36,,100.0,,,,7906,,-32.32394367,2880,288000,,,
36,0.019847236573696136,100.0,0.0003,28.19351577758789,0.2180682122707367,7911,288299,-32.25343621,2884,288400,0.008142760954797268,,
,0.023241790011525154,,0.0003,28.844284057617188,0.14379894733428955,,288399,,,288500,0.008127929642796516,-29.743703000000004,100.0
36,0.014764675870537758,100.0,0.0003,28.467845916748047,0.11148709058761597,7923,288699,-32.31842893,2888,288800,0.008088563568890095,,
,0.02337314933538437,,0.0003,28.920093536376953,0.7058899402618408,,288899,,,289000,0.008142764680087566,-30.26455534,100.0
36,0.015531864017248154,100.0,0.0003,28.187816619873047,-0.25833335518836975,7936,289099,-32.48077252,2892,289200,0.008168785832822323,,
,0.0173349492251873,,0.0003,28.567245483398438,-0.2598698139190674,,289399,,,289500,0.008207505568861961,-30.1491084,100.0
36,0.030133578926324844,100.0,0.0003,28.616024017333984,-0.06502401828765869,7948,289499,-32.23125555,2896,289600,0.008166098035871983,,
,0.014190621674060822,,0.0003,28.28815460205078,-0.527846097946167,,289899,,,290000,0.008141914382576942,-29.7513771,100.0
36,,100.0,,,,7961,,-32.13698063,2900,290000,,,
36,0.02192401885986328,100.0,0.0003,28.65964126586914,1.0061471462249756,7966,290299,-32.21145251,2904,290400,0.008158878423273563,,
,0.022880883887410164,,0.0003,28.321739196777344,0.2726447582244873,,290399,,,290500,0.008134064264595509,-29.604374800000002,100.0
36,0.017601557075977325,100.0,0.0003,28.041454315185547,0.4560231566429138,7978,290699,-32.03524826,2908,290800,0.008111231029033661,,
,0.012827478349208832,,0.0003,28.372356414794922,-0.684002161026001,,290899,,,291000,0.00803446676582098,-30.8625468,100.0
36,0.016126738861203194,100.0,0.0003,27.785221099853516,1.553092122077942,7990,291099,-32.08696168,2912,291200,0.008069201372563839,,
,0.016487378627061844,,0.0003,28.078052520751953,0.5333714485168457,,291399,,,291500,0.008071302436292171,-30.07260258,100.0
36,0.018998827785253525,100.0,0.0003,28.357521057128906,1.317151427268982,8003,291499,-32.17390231,2916,291600,0.00809649657458067,,
,0.026690896600484848,,0.0003,28.792728424072266,-1.017313003540039,,291899,,,292000,0.007999964989721775,-30.036846800000003,100.0
36,,100.0,,,,8015,,-32.2449298,2920,292000,,,
36,0.023493744432926178,100.0,0.0003,27.81890106201172,-0.7131379246711731,8021,292299,-32.1540662,2924,292400,0.007959024049341679,,
,0.018422232940793037,,0.0003,28.146854400634766,0.5759852528572083,,292399,,,292500,0.00800694152712822,-30.29887016,100.0
36,0.01997598633170128,100.0,0.0003,28.090526580810547,-1.122763752937317,8033,292699,-32.13510013999999,2928,292800,0.007879328913986683,,
,0.011747566983103752,,0.0003,28.541454315185547,1.1394591331481934,,292899,,,293000,0.007917502894997597,-30.001478900000002,100.0
36,0.017565781250596046,100.0,0.0003,27.666173934936523,1.1126044988632202,8045,293099,-32.14768144000001,2932,293200,0.007948825135827065,,
,0.016183480620384216,,0.0003,27.974538803100586,-0.3225390911102295,,293399,,,293500,0.008067662827670574,-30.204140799999994,100.0
36,0.01671929843723774,100.0,0.0003,27.765317916870117,1.1912107467651367,8058,293499,-32.06520204,2936,293600,0.007959620095789433,,
,0.012017385102808475,,0.0003,27.695816040039062,-0.43156298995018005,,293899,,,294000,0.00790555588901043,-29.597842999999997,100.0
36,,100.0,,,,8070,,-31.82795865,2940,294000,,,
36,0.01946227252483368,100.0,0.0003,28.307079315185547,0.3837868869304657,8075,294299,-31.819587060000003,2944,294400,0.007965892553329468,,
,0.018102027475833893,,0.0003,28.293455123901367,0.5255262851715088,,294399,,,294500,0.008065466769039631,-30.000526679999997,100.0
36,0.015103762969374657,100.0,0.0003,28.619430541992188,0.48650819063186646,8088,294699,-31.825743130000006,2948,294800,0.008030862547457218,,
,0.018876368179917336,,0.0003,27.58663558959961,-0.07898881286382675,,294899,,,295000,0.008116938173770905,-30.874484540000005,100.0
36,0.022665774449706078,100.0,0.0003,27.881370544433594,-0.163600355386734,8100,295099,-31.57082384,2952,295200,0.008040997199714184,,
,0.016330841928720474,,0.0003,27.70746612548828,1.157907247543335,,295399,,,295500,0.008142931386828423,-30.266994800000003,100.0
36,0.01844831369817257,100.0,0.0003,27.857952117919922,0.4507618844509125,8112,295499,-31.468892690000004,2956,295600,0.00817387830466032,,
,0.017697226256132126,,0.0003,27.694923400878906,0.20417633652687073,,295899,,,296000,0.008119199424982071,-30.32873064,100.0
36,,100.0,,,,8125,,-31.55867259,2960,296000,,,
36,0.01441212184727192,100.0,0.0003,27.905466079711914,-0.16313433647155762,8130,296299,-31.744780670000004,2964,296400,0.008025816641747952,,
,0.01645660772919655,,0.0003,28.848543167114258,-0.2992074191570282,,296399,,,296500,0.008047272451221943,-29.83926234,100.0
36,0.014219772070646286,100.0,0.0003,27.991531372070312,0.8276691436767578,8142,296699,-31.57657099,2968,296800,0.007876605726778507,,
,0.021004486829042435,,0.0003,28.55196762084961,-0.28728821873664856,,296899,,,297000,0.00802964810281992,-29.69608432,100.0
36,0.016434744000434875,100.0,0.0003,27.927101135253906,-0.3179164230823517,8155,297099,-31.912994390000005,2972,297200,0.00796825997531414,,
,0.012314341962337494,,0.0003,27.89571189880371,-1.1600326299667358,,297399,,,297500,0.008084757253527641,-29.69852616,100.0
36,0.013778092339634895,100.0,0.0003,28.074787139892578,0.02428998053073883,8167,297499,-31.99131547,2976,297600,0.008043045178055763,,
,0.018914666026830673,,0.0003,27.693958282470703,0.5743341445922852,,297899,,,298000,0.008014826104044914,-30.08317532,100.0
36,,100.0,,,,8179,,-31.931080730000005,2980,298000,,,
36,0.019283562898635864,100.0,0.0003,27.97762680053711,0.8242580890655518,8184,298299,-32.03747301000001,2984,298400,0.008038114756345749,,
,0.01961442083120346,,0.0003,28.191152572631836,0.25313127040863037,,298399,,,298500,0.008056886494159698,-29.27503334,100.0
36,0.015743626281619072,100.0,0.0003,27.685638427734375,0.9745151400566101,8197,298699,-32.01339277,2988,298800,0.008114542812108994,,
,0.013930007815361023,,0.0003,27.757505416870117,-0.30137398838996887,,298899,,,299000,0.007969384081661701,-29.652687500000003,100.0
36,0.01847522333264351,100.0,0.0003,27.66363525390625,1.5692470073699951,8209,299099,-31.84092227,2992,299200,0.007970098406076431,,
,0.022402003407478333,,0.0003,28.338008880615234,0.46629709005355835,,299399,,,299500,0.00800759345293045,-29.52161232,100.0
36,0.01668972335755825,100.0,0.0003,27.643213272094727,0.4654122591018677,8222,299499,-31.937615580000003,2996,299600,0.008065990172326565,,
,0.018426017835736275,,0.0003,27.98486328125,-1.3111870288848877,,299899,,,300000,0.008094570599496365,-29.70190196,100.0
36,,100.0,,,,8234,,-32.144147589999996,3000,300000,,,
36,0.012214523740112782,100.0,0.0003,27.93009376525879,-0.04026636481285095,8239,300299,-32.26124114,3004,300400,0.008116756565868855,,
,0.02399028092622757,,0.0003,27.85832405090332,-0.42508962750434875,,300399,,,300500,0.008176852948963642,-29.67440842,100.0
36,0.015040108002722263,100.0,0.0003,27.139541625976562,-0.856939435005188,8252,300699,-32.2136114,3008,300800,0.007996395230293274,,
,0.018733659759163857,,0.0003,27.40879249572754,0.252111554145813,,300899,,,301000,0.008091765455901623,-29.530079200000003,100.0
36,0.014224404469132423,100.0,0.0003,27.709121704101562,0.8351974487304688,8264,301099,-32.03499383,3012,301200,0.008088949136435986,,
,0.01778576150536537,,0.0003,27.947444915771484,-1.352722406387329,,301399,,,301500,0.0080434400588274,-28.898995480000004,100.0
36,0.018855584785342216,100.0,0.0003,27.702030181884766,0.25869810581207275,8277,301499,-32.01339831,3016,301600,0.008003643713891506,,
,0.018557170405983925,,0.0003,28.122669219970703,-0.436135858297348,,301899,,,302000,0.007991286925971508,-30.141650839999997,100.0
36,,100.0,,,,8289,,-31.905745890000002,3020,302000,,,
36,0.027631964534521103,100.0,0.0003,27.856042861938477,-0.3830980658531189,8294,302299,-31.915410520000002,3024,302400,0.008113324642181396,,
,0.017188483849167824,,0.0003,27.727073669433594,-0.6479519605636597,,302399,,,302500,0.00818011723458767,-29.69824724,100.0
36,0.01735103130340576,100.0,0.0003,27.75711441040039,-0.14485907554626465,8306,302699,-31.738037719999998,3028,302800,0.008072776719927788,,
,0.01873808726668358,,0.0003,28.115360260009766,-0.12177520990371704,,302899,,,303000,0.007974455133080482,-30.09872452,100.0
36,0.018682587891817093,100.0,0.0003,27.996356964111328,-0.040221452713012695,8319,303099,-31.848399949999994,3032,303200,0.007949348539113998,,
,0.01465009804815054,,0.0003,28.18523406982422,-0.8017096519470215,,303399,,,303500,0.00789488386362791,-29.715807400000006,100.0
36,0.014923688024282455,100.0,0.0003,28.233938217163086,-0.18939077854156494,8331,303499,-31.974741690000002,3036,303600,0.007851039990782738,,
,0.014091303572058678,,0.0003,27.815702438354492,0.27681848406791687,,303899,,,304000,0.007842976599931717,-29.448375719999998,100.0
36,,100.0,,,,8344,,-32.09355817000001,3040,304000,,,
36,0.016277875751256943,100.0,0.0003,28.380481719970703,0.13732846081256866,8349,304299,-32.055774449999994,3044,304400,0.007974648848176003,,
,0.014871655032038689,,0.0003,27.622386932373047,0.42849984765052795,,304399,,,304500,0.0079746562987566,-29.597075600000004,100.0
36,0.016424160450696945,100.0,0.0003,27.913959503173828,0.8211157321929932,8361,304699,-31.874069129999995,3048,304800,0.007869124412536621,,
,0.014625497162342072,,0.0003,27.966506958007812,0.5438634157180786,,304899,,,305000,0.007851207628846169,-29.234611479999998,100.0
36,0.016441119834780693,100.0,0.0003,28.607637405395508,-0.7184860706329346,8374,305099,-31.939125360000002,3052,305200,0.007838549092411995,,
,0.01818687468767166,,0.0003,28.021099090576172,0.26160165667533875,,305399,,,305500,0.007915159687399864,-30.136080939999996,100.0
36,0.012560030445456505,100.0,0.0003,27.381093978881836,-0.8343884944915771,8386,305499,-31.849104680000003,3056,305600,0.007951202802360058,,
,0.009841140359640121,,0.0003,27.593833923339844,1.2082715034484863,,305899,,,306000,0.008018027991056442,-29.501897580000005,100.0
36,,100.0,,,,8399,,-31.85966119,3060,306000,,,
36,0.013468947261571884,100.0,0.0003,28.129310607910156,0.3873833417892456,8403,306299,-31.580083449999997,3064,306400,0.008074725046753883,,
,0.01358732394874096,,0.0003,27.77851104736328,-0.08681350946426392,,306399,,,306500,0.008043892681598663,-29.38981738,100.0
36,0.013602957129478455,100.0,0.0003,27.31441879272461,-1.610823154449463,8416,306699,-31.740350459999995,3068,306800,0.007869124412536621,,
,0.012959495186805725,,0.0003,27.612106323242188,-0.6668856143951416,,306899,,,307000,0.007787854876369238,-29.516099080000004,100.0
36,0.013815435580909252,100.0,0.0003,27.823753356933594,0.8324345350265503,8429,307099,-31.60286541,3072,307200,0.007878010161221027,,
,0.014737642370164394,,0.0003,27.728118896484375,-0.23844784498214722,,307399,,,307500,0.00788215920329094,-29.555573319999993,100.0
36,0.020659059286117554,100.0,0.0003,27.793663024902344,0.17550641298294067,8441,307499,-31.531538319999996,3076,307600,0.007924607954919338,,
,0.012476721778512001,,0.0003,27.490753173828125,-0.1970403641462326,,307899,,,308000,0.0078119561076164246,-29.441583620000003,100.0
36,,100.0,,,,8453,,-31.608644039999998,3080,308000,,,
36,0.013961446471512318,100.0,0.0003,27.852933883666992,-0.19219481945037842,8458,308299,-31.55052286,3084,308400,0.007822453044354916,,
,0.012944047339260578,,0.0003,27.581165313720703,-0.11878886818885803,,308399,,,308500,0.007800758816301823,-29.812475459999995,100.0
36,0.016827182844281197,100.0,0.0003,28.230079650878906,-0.029987215995788574,8471,308699,-31.618439450000004,3088,308800,0.007792085874825716,,
,0.01721711829304695,,0.0003,27.605941772460938,0.40826156735420227,,308899,,,309000,0.00787376705557108,-29.695098340000005,100.0
36,0.016923829913139343,100.0,0.0003,27.676368713378906,-0.6274079084396362,8484,309099,-31.817230340000002,3092,309200,0.007912404835224152,,
,0.014705914072692394,,0.0003,27.651317596435547,0.19546587765216827,,309399,,,309500,0.007797274272888899,-29.3540289,100.0
36,0.011526552028954029,100.0,0.0003,27.41602897644043,0.421600878238678,8496,309499,-31.73866348,3096,309600,0.007839738391339779,,
,0.017673488706350327,,0.0003,27.933124542236328,0.9226834177970886,,309899,,,310000,0.007722511887550354,-29.960940020000002,100.0
36,,100.0,,,,8509,,-31.806108619999996,3100,310000,,,
36,0.013416195288300514,100.0,0.0003,27.61691665649414,-0.525287389755249,8514,310299,-31.73533146,3104,310400,0.007866636849939823,,
,0.01697133295238018,,0.0003,27.401338577270508,-0.7331244945526123,,310399,,,310500,0.007858673110604286,-29.4410764,100.0
36,0.012799245305359364,100.0,0.0003,27.711130142211914,0.33017033338546753,8526,310699,-31.71472028,3108,310800,0.007906468585133553,,
,0.01558142714202404,,0.0003,28.157136917114258,-0.5861771106719971,,310899,,,311000,0.008012081496417522,-29.571492820000003,100.0
36,0.011309899389743805,100.0,0.0003,27.207897186279297,-0.7335540652275085,8539,311099,-31.85479039,3112,311200,0.007926592603325844,,
,0.014033649116754532,,0.0003,28.24666404724121,0.00864836573600769,,311399,,,311500,0.007952609099447727,-29.690219780000003,100.0
36,0.015197309665381908,100.0,0.0003,27.425609588623047,-0.3939170241355896,8552,311499,-31.752226000000004,3116,311600,0.007937421090900898,,
,0.013325419276952744,,0.0003,27.5832462310791,0.43135973811149597,,311899,,,312000,0.007894382812082767,-29.833316299999996,100.0
36,,100.0,,,,8564,,-31.826032780000006,3120,312000,,,
36,0.01575954630970955,100.0,0.0003,27.40540313720703,-0.564404308795929,8569,312299,-32.038758830000006,3124,312400,0.007903090678155422,,
,0.01751508191227913,,0.0003,27.799434661865234,0.1979372501373291,,312399,,,312500,0.007873988710343838,-30.00043294,100.0
36,0.01714031770825386,100.0,0.0003,28.434589385986328,-1.4522380828857422,8581,312699,-32.250649939999995,3128,312800,0.00803462415933609,,
,0.012543998658657074,,0.0003,27.778059005737305,-0.9719396233558655,,312899,,,313000,0.008059334009885788,-30.0560323,100.0
36,0.012943005189299583,100.0,0.0003,27.687667846679688,-0.2915067672729492,8594,313099,-32.053254159999994,3132,313200,0.008051195181906223,,
,0.015971355140209198,,0.0003,27.817508697509766,-0.7129913568496704,,313399,,,313500,0.007817735895514488,-30.04176202,100.0
36,0.013738665729761124,100.0,0.0003,27.957035064697266,0.25891339778900146,8606,313499,-31.987742220000005,3136,313600,0.007888581603765488,,
,0.013248899951577187,,0.0003,27.58717918395996,0.7551400661468506,,313899,,,314000,0.007940922863781452,-29.796147619999996,100.0
36,,100.0,,,,8619,,-31.697392869999998,3140,314000,,,
36,0.02329949103295803,100.0,0.0003,28.05779266357422,-0.6072661280632019,8624,314299,-31.77679513,3144,314400,0.007941165007650852,,
,0.015874255448579788,,0.0003,28.285110473632812,0.26291579008102417,,314399,,,314500,0.007889367640018463,-30.261700100000002,100.0
36,0.01505257748067379,100.0,0.0003,27.763118743896484,0.3945409953594208,8636,314699,-31.709364,3148,314800,0.007925284095108509,,
,0.016749240458011627,,0.0003,27.56399917602539,-0.3966299593448639,,314899,,,315000,0.007970638573169708,-30.501920059999996,100.0
36,0.014689421281218529,100.0,0.0003,27.91415786743164,1.2468088865280151,8649,315099,-31.810737239999998,3152,315200,0.007953599095344543,,
,0.01598978042602539,,0.0003,28.243881225585938,-0.5846284031867981,,315399,,,315500,0.007994831539690495,-31.26243436,100.0
36,0.018892545253038406,100.0,0.0003,27.810680389404297,-0.48986953496932983,8661,315499,-32.03954953,3156,315600,0.00805697962641716,,
,0.010122125968337059,,0.0003,27.428133010864258,0.3585665822029114,,315899,,,316000,0.008103403262794018,-30.238112599999994,100.0
36,,100.0,,,,8674,,-31.976148999999996,3160,316000,,,
36,0.012691290117800236,100.0,0.0003,27.714197158813477,-0.3295087218284607,8678,316299,-32.126529229999996,3164,316400,0.007822859100997448,,
