time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/total_timesteps,train/n_updates,rollout/ep_len_mean,time/fps,time/episodes,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,,0.0973639264702797,542500,542399,,,,51.16365051269531,0.001,-44.46154744,100.0
6569,-43.91746833,0.08513730764389038,542800,542699,100.0,82,5428,51.47686767578125,0.001,,
,,0.08416086435317993,543000,542899,,,,51.575172424316406,0.001,-42.38788087999999,100.0
6574,-43.440622809999994,0.08483804762363434,543200,543099,100.0,82,5432,51.4433708190918,0.001,,
,,0.08534079045057297,543500,543399,,,,51.44943618774414,0.001,-44.41465078000001,100.0
6578,-43.49998072,0.07501518726348877,543600,543499,100.0,82,5436,51.430519104003906,0.001,,
,,0.0984552875161171,544000,543899,,,,52.00701141357422,0.001,-43.01141606,100.0
6583,-43.49242797,,544000,,100.0,82,5440,,,,
6585,-43.51993611000002,0.09158439934253693,544400,544299,100.0,82,5444,52.0389404296875,0.001,,
,,0.07147140055894852,544500,544399,,,,51.22274398803711,0.001,-42.5045872,100.0
6589,-43.302774289999995,0.0975894182920456,544800,544699,100.0,82,5448,52.010066986083984,0.001,,
,,0.09057578444480896,545000,544899,,,,51.259098052978516,0.001,-44.090541540000004,100.0
6593,-43.14149639,0.10654690861701965,545200,545099,100.0,82,5452,51.675086975097656,0.001,,
,,0.06873241066932678,545500,545399,,,,51.427764892578125,0.001,-43.28489861999999,100.0
6598,-43.05911391000001,0.08239854127168655,545600,545499,100.0,82,5456,51.30030059814453,0.001,,
,,0.10170571506023407,546000,545899,,,,52.11860656738281,0.001,-43.41620836000001,100.0
6602,-42.95427345999999,,546000,,100.0,82,5460,,,,
6604,-43.091737800000004,0.08475174009799957,546400,546299,100.0,82,5464,51.91107940673828,0.001,,
,,0.08734269440174103,546500,546399,,,,51.553104400634766,0.001,-41.82205782000001,100.0
6608,-43.06975787,0.10894092917442322,546800,546699,100.0,82,5468,51.72947311401367,0.001,,
,,0.08538167178630829,547000,546899,,,,52.48822021484375,0.001,-42.8929601,100.0
6613,-42.93774981000001,0.11372935771942139,547200,547099,100.0,82,5472,51.31309509277344,0.001,,
,,0.08168917894363403,547500,547399,,,,51.950199127197266,0.001,-45.583252359999996,100.0
6617,-42.48868931,0.097624272108078,547600,547499,100.0,82,5476,52.02091979980469,0.001,,
,,0.1274309754371643,548000,547899,,,,50.36734390258789,0.001,-44.442407779999996,100.0
6621,-42.452529719999994,,548000,,100.0,82,5480,,,,
6623,-42.52110382,0.08468766510486603,548400,548299,100.0,82,5484,52.0592155456543,0.001,,
,,0.11705973744392395,548500,548399,,,,51.63056945800781,0.001,-47.34008148,100.0
6628,-42.70117228000001,0.0795123279094696,548800,548699,100.0,82,5488,51.479801177978516,0.001,,
,,0.10852447152137756,549000,548899,,,,51.9456787109375,0.001,-49.16111802,100.0
6632,-42.761318299999985,0.06963421404361725,549200,549099,100.0,82,5492,51.69850158691406,0.001,,
,,0.09537294507026672,549500,549399,,,,52.29991149902344,0.001,-44.89699160000001,100.0
6636,-42.85898195,0.09231478720903397,549600,549499,100.0,82,5496,51.23992156982422,0.001,,
,,0.07812190800905228,550000,549899,,,,50.99922180175781,0.001,-45.09108134,100.0
6641,-42.81422503999999,,550000,,100.0,82,5500,,,,
6643,-42.913440339999994,0.10449717938899994,550400,550299,100.0,82,5504,51.72315979003906,0.001,,
,,0.07681235671043396,550500,550399,,,,51.33076477050781,0.001,-48.70049428,100.0
6647,-43.24605490999999,0.11350652575492859,550800,550699,100.0,82,5508,51.92584991455078,0.001,,
,,0.09318067878484726,551000,550899,,,,51.759124755859375,0.001,-47.40080722,100.0
6652,-43.477487190000005,0.0958135575056076,551200,551099,100.0,82,5512,52.00152587890625,0.001,,
,,0.13507255911827087,551500,551399,,,,51.3773078918457,0.001,-49.13954054,100.0
6656,-43.511368739999995,0.13542601466178894,551600,551499,100.0,82,5516,52.19242858886719,0.001,,
,,0.10051698982715607,552000,551899,,,,51.993438720703125,0.001,-48.2752469,100.0
6660,-44.449201009999996,,552000,,100.0,82,5520,,,,
6662,-44.701139540000014,0.07355140149593353,552400,552299,100.0,82,5524,51.30891036987305,0.001,,
,,0.08995145559310913,552500,552399,,,,52.439579010009766,0.001,-45.81851726,100.0
6667,-45.14896158,0.08308035135269165,552800,552699,100.0,82,5528,51.79948043823242,0.001,,
,,0.08201207220554352,553000,552899,,,,51.26881790161133,0.001,-43.557477840000004,100.0
6671,-45.12472077,0.1057577133178711,553200,553099,100.0,82,5532,51.58492660522461,0.001,,
,,0.09649503976106644,553500,553399,,,,51.39470672607422,0.001,-42.82793498,100.0
6675,-45.16215831,0.11145635694265366,553600,553499,100.0,82,5536,50.68244171142578,0.001,,
,,0.07809112966060638,554000,553899,,,,51.594871520996094,0.001,-42.520914239999996,100.0
6680,-45.15420958000001,,554000,,100.0,82,5540,,,,
6682,-45.407761879999995,0.10931675136089325,554400,554299,100.0,82,5544,51.91798400878906,0.001,,
,,0.1328776478767395,554500,554399,,,,52.00363540649414,0.001,-41.74504734,100.0
6686,-45.38947075,0.06693284213542938,554800,554699,100.0,82,5548,51.47529220581055,0.001,,
,,0.10644315183162689,555000,554899,,,,51.23835754394531,0.001,-44.11785903999999,100.0
6690,-45.23132115000001,0.112914077937603,555200,555099,100.0,82,5552,52.028995513916016,0.001,,
,,0.10816390812397003,555500,555399,,,,50.8049201965332,0.001,-42.9401714,100.0
6695,-45.135137349999994,0.1816025674343109,555600,555499,100.0,82,5556,51.77379608154297,0.001,,
,,0.07534781098365784,556000,555899,,,,51.57322692871094,0.001,-44.51992765999999,100.0
6699,-45.08445447,,556000,,100.0,82,5560,,,,
6701,-44.8211804,0.10927793383598328,556400,556299,100.0,83,5564,51.48949432373047,0.001,,
,,0.0809091106057167,556500,556399,,,,51.36337661743164,0.001,-43.85331346,100.0
6705,-44.86485476,0.10416212677955627,556800,556699,100.0,83,5568,51.431068420410156,0.001,,
,,0.07618968188762665,557000,556899,,,,51.2494010925293,0.001,-42.17474706,100.0
6710,-44.63633467999999,0.07367826998233795,557200,557099,100.0,83,5572,51.156150817871094,0.001,,
,,0.09207043051719666,557500,557399,,,,51.10523223876953,0.001,-42.23225848,100.0
6714,-44.49944432,0.08118805289268494,557600,557499,100.0,83,5576,51.48933029174805,0.001,,
,,0.12204989045858383,558000,557899,,,,51.90290069580078,0.001,-43.99183218,100.0
6719,-44.46390065999999,,558000,,100.0,83,5580,,,,
6720,-44.47472354000001,0.10525622218847275,558400,558299,100.0,83,5584,51.78520202636719,0.001,,
,,0.10672290623188019,558500,558399,,,,51.82147216796875,0.001,-42.46729332000001,100.0
6725,-44.71855444,0.07824414223432541,558800,558699,100.0,83,5588,52.148902893066406,0.001,,
,,0.08308688551187515,559000,558899,,,,50.95774841308594,0.001,-40.95516434,100.0
6729,-44.4532053,0.09876661747694016,559200,559099,100.0,83,5592,52.072242736816406,0.001,,
,,0.1667492389678955,559500,559399,,,,51.36127471923828,0.001,-47.48453802,100.0
6734,-44.209779399999995,0.08838024735450745,559600,559499,100.0,83,5596,51.215858459472656,0.001,,
,,0.07023577392101288,560000,559899,,,,51.90000915527344,0.001,-48.40439776,100.0
6738,-44.11946809,,560000,,100.0,83,5600,,,,
6740,-44.0340685,0.07872115075588226,560400,560299,100.0,83,5604,51.73182678222656,0.001,,
,,0.07738949358463287,560500,560399,,,,51.05519104003906,0.001,-46.14906672000001,100.0
6744,-43.991596310000006,0.08046855032444,560800,560699,100.0,83,5608,52.035579681396484,0.001,,
,,0.08632040023803711,561000,560899,,,,51.230323791503906,0.001,-47.311739479999986,100.0
6749,-44.00561284000001,0.10089536011219025,561200,561099,100.0,83,5612,51.48918151855469,0.001,,
,,0.0883990153670311,561500,561399,,,,52.24376678466797,0.001,-44.71092972,100.0
6753,-43.76920703,0.11006803065538406,561600,561499,100.0,83,5616,51.91938781738281,0.001,,
,,0.08986496925354004,562000,561899,,,,51.515838623046875,0.001,-44.08528472000001,100.0
6758,-42.89695605000001,,562000,,100.0,83,5620,,,,
6759,-42.78692941,0.08811704814434052,562400,562299,100.0,83,5624,51.954891204833984,0.001,,
,,0.10093416273593903,562500,562399,,,,51.865386962890625,0.001,-42.02278548,100.0
6764,-42.705708969999996,0.09476806223392487,562800,562699,100.0,83,5628,51.666351318359375,0.001,,
,,0.10669653117656708,563000,562899,,,,51.39240264892578,0.001,-42.49515558,100.0
6768,-42.62505315000001,0.11062587052583694,563200,563099,100.0,83,5632,51.171058654785156,0.001,,
,,0.08300133049488068,563500,563399,,,,51.514278411865234,0.001,-45.40135845999999,100.0
6773,-42.78746591000001,0.11784349381923676,563600,563499,100.0,83,5636,51.30660629272461,0.001,,
,,0.10447457432746887,564000,563899,,,,51.34503173828125,0.001,-46.228254500000006,100.0
6777,-42.5670974,,564000,,100.0,83,5640,,,,
6779,-42.033382669999995,0.09847802668809891,564400,564299,100.0,83,5644,51.37809753417969,0.001,,
,,0.08360758423805237,564500,564399,,,,52.16138458251953,0.001,-44.00145877999999,100.0
6783,-42.056407709999995,0.0927046537399292,564800,564699,100.0,83,5648,51.460479736328125,0.001,,
,,0.08760152012109756,565000,564899,,,,51.988853454589844,0.001,-43.733655539999994,100.0
6787,-42.30128448000001,0.10217151790857315,565200,565099,100.0,83,5652,51.571380615234375,0.001,,
,,0.09960050880908966,565500,565399,,,,51.623138427734375,0.001,-42.423179420000004,100.0
6792,-42.53711583000001,0.08961853384971619,565600,565499,100.0,83,5656,52.136497497558594,0.001,,
,,0.10086310654878616,566000,565899,,,,51.29035568237305,0.001,-43.08281974,100.0
6796,-42.5087409,,566000,,100.0,83,5660,,,,
6798,-42.56141696,0.1323813945055008,566400,566299,100.0,83,5664,52.356502532958984,0.001,,
,,0.088666170835495,566500,566399,,,,52.044105529785156,0.001,-44.45126204,100.0
6802,-42.44159892,0.08480438590049744,566800,566699,100.0,83,5668,51.75305938720703,0.001,,
,,0.10476132482290268,567000,566899,,,,51.223670959472656,0.001,-45.5022868,100.0
6807,-42.33303508,0.1046949177980423,567200,567099,100.0,83,5672,52.2730712890625,0.001,,
,,0.1005261242389679,567500,567399,,,,52.02241516113281,0.001,-44.70687876,100.0
6811,-42.70833953,0.08228958398103714,567600,567499,100.0,83,5676,52.17201232910156,0.001,,
,,0.07811136543750763,568000,567899,,,,51.199615478515625,0.001,-47.76603836,100.0
6816,-42.96581274000001,,568000,,100.0,83,5680,,,,
6817,-43.04689856,0.11045471578836441,568400,568299,100.0,83,5684,51.9708251953125,0.001,,
,,0.09609775990247726,568500,568399,,,,51.6688117980957,0.001,-47.54532884,100.0
6822,-42.98746188999999,0.15554359555244446,568800,568699,100.0,83,5688,52.146968841552734,0.001,,
,,0.10411339998245239,569000,568899,,,,52.20848083496094,0.001,-45.479643640000006,100.0
6826,-43.341544590000005,0.08847405761480331,569200,569099,100.0,83,5692,52.557762145996094,0.001,,
,,0.09692130982875824,569500,569399,,,,52.730072021484375,0.001,-49.43745368,100.0
6831,-43.629712489999996,0.07788769900798798,569600,569499,100.0,83,5696,52.350521087646484,0.001,,
,,0.14030763506889343,570000,569899,,,,52.801048278808594,0.001,-50.44160046,100.0
6835,-43.93691148,,570000,,100.0,83,5700,,,,
6837,-44.34835325,0.08407227694988251,570400,570299,100.0,83,5704,51.706336975097656,0.001,,
,,0.09069235622882843,570500,570399,,,,52.75835037231445,0.001,-48.91255276,100.0
6841,-44.38276524999999,0.08487951010465622,570800,570699,100.0,83,5708,52.42503356933594,0.001,,
,,0.08372916281223297,571000,570899,,,,52.29092025756836,0.001,-49.21685895999999,100.0
6846,-44.42146846000001,0.07448586821556091,571200,571099,100.0,83,5712,52.28546905517578,0.001,,
,,0.12474749237298965,571500,571399,,,,53.11103057861328,0.001,-47.76028605999999,100.0
6850,-45.24908061000001,0.11274553835391998,571600,571499,100.0,83,5716,52.88496017456055,0.001,,
,,0.10381309688091278,572000,571899,,,,52.15114974975586,0.001,-45.88271846,100.0
6855,-45.52906731,,572000,,100.0,83,5720,,,,
6856,-45.43822099999999,0.1134968176484108,572400,572299,100.0,83,5724,52.463783264160156,0.001,,
,,0.1058846116065979,572500,572399,,,,52.43299865722656,0.001,-45.88035104000001,100.0
6861,-45.612104630000005,0.0897718071937561,572800,572699,100.0,83,5728,52.34185028076172,0.001,,
,,0.09644488245248795,573000,572899,,,,52.14652633666992,0.001,-41.4493803,100.0
6865,-45.977356140000005,0.10892875492572784,573200,573099,100.0,83,5732,52.576560974121094,0.001,,
,,0.09746511280536652,573500,573399,,,,52.144142150878906,0.001,-46.369444759999986,100.0
6870,-45.43524970999999,0.0926349014043808,573600,573499,100.0,83,5736,52.76790237426758,0.001,,
,,0.12991659343242645,574000,573899,,,,53.55612564086914,0.001,-45.03851752,100.0
6874,-45.653912330000004,,574000,,100.0,83,5740,,,,
6876,-45.8869707,0.1266568899154663,574400,574299,100.0,83,5744,53.69789123535156,0.001,,
,,0.1329118013381958,574500,574399,,,,53.25742721557617,0.001,-42.61791244000001,100.0
6880,-45.80830863999999,0.14221294224262238,574800,574699,100.0,83,5748,52.13825225830078,0.001,,
,,0.12473207712173462,575000,574899,,,,53.231502532958984,0.001,-44.735864580000005,100.0
6885,-45.709667440000004,0.09977537393569946,575200,575099,100.0,83,5752,52.75407409667969,0.001,,
,,0.09435861557722092,575500,575399,,,,53.71247863769531,0.001,-44.8234206,100.0
6889,-45.91200876,0.09333765506744385,575600,575499,100.0,83,5756,52.909488677978516,0.001,,
,,0.09939616173505783,576000,575899,,,,52.58129119873047,0.001,-43.955129639999996,100.0
6893,-46.02010598000001,,576000,,100.0,83,5760,,,,
6895,-46.01837676000001,0.11929702758789062,576400,576299,100.0,83,5764,52.855247497558594,0.001,,
,,0.22145545482635498,576500,576399,,,,53.01908493041992,0.001,-43.30221788,100.0
6900,-46.12994511,0.1650109589099884,576800,576699,100.0,83,5768,52.975074768066406,0.001,,
,,0.11340117454528809,577000,576899,,,,52.679718017578125,0.001,-45.99475235999999,100.0
6904,-46.43300553,0.11385359615087509,577200,577099,100.0,83,5772,53.627403259277344,0.001,,
,,0.1287117898464203,577500,577399,,,,53.25013732910156,0.001,-49.595236480000004,100.0
6909,-46.433456369999995,0.2056497037410736,577600,577499,100.0,83,5776,52.45331573486328,0.001,,
,,0.09723447263240814,578000,577899,,,,53.007415771484375,0.001,-48.94177850000001,100.0
6913,-46.665651050000015,,578000,,100.0,83,5780,,,,
6915,-46.77424648,0.14244526624679565,578400,578299,100.0,83,5784,53.200347900390625,0.001,,
,,0.1536458134651184,578500,578399,,,,53.67879104614258,0.001,-49.674580940000006,100.0
6919,-46.832928609999996,0.12107962369918823,578800,578699,100.0,83,5788,52.81165313720703,0.001,,
,,0.1384134292602539,579000,578899,,,,53.480628967285156,0.001,-50.675712540000006,100.0
6924,-46.70585889000001,0.11534082889556885,579200,579099,100.0,83,5792,53.103546142578125,0.001,,
,,0.10035865008831024,579500,579399,,,,52.996707916259766,0.001,-48.078526339999996,100.0
6928,-46.77137721,0.1541925072669983,579600,579499,100.0,83,5796,52.649044036865234,0.001,,
,,0.09438785165548325,580000,579899,,,,53.51087951660156,0.001,-53.00898154000001,100.0
6932,-46.69084979,,580000,,100.0,83,5800,,,,
6934,-46.413510859999995,0.1000228077173233,580400,580299,100.0,83,5804,53.140594482421875,0.001,,
,,0.11270450055599213,580500,580399,,,,52.682411193847656,0.001,-50.9530356,100.0
6939,-46.95998845,0.17492717504501343,580800,580699,100.0,83,5808,52.54731369018555,0.001,,
,,0.18772372603416443,581000,580899,,,,52.89314270019531,0.001,-51.50693244000001,100.0
6943,-47.04337902999999,0.13152876496315002,581200,581099,100.0,83,5812,52.769432067871094,0.001,,
,,0.121239073574543,581500,581399,,,,53.72587966918945,0.001,-56.08876496,100.0
6948,-46.54215999,0.11631350219249725,581600,581499,100.0,83,5816,52.46147918701172,0.001,,
,,0.11382794380187988,582000,581899,,,,53.44894790649414,0.001,-49.998599799999994,100.0
6952,-46.72650599000001,,582000,,100.0,83,5820,,,,
6954,-46.76655573,0.13994397222995758,582400,582299,100.0,83,5824,54.33163833618164,0.001,,
,,0.13937070965766907,582500,582399,,,,54.299041748046875,0.001,-53.21200358,100.0
6958,-46.630182160000004,0.1449587494134903,582800,582699,100.0,83,5828,54.196205139160156,0.001,,
,,0.09637186676263809,583000,582899,,,,53.45900344848633,0.001,-52.34077966000001,100.0
6963,-46.90829105999999,0.08879756927490234,583200,583099,100.0,83,5832,53.30339050292969,0.001,,
,,0.12812627851963043,583500,583399,,,,53.369178771972656,0.001,-48.77222772000001,100.0
6967,-47.77585328999999,0.09998287260532379,583600,583499,100.0,83,5836,53.25215148925781,0.001,,
,,0.07620642334222794,584000,583899,,,,53.46635437011719,0.001,-49.226981880000004,100.0
6972,-48.043122430000004,,584000,,100.0,83,5840,,,,
6973,-48.0661687,0.10385286808013916,584400,584299,100.0,83,5844,53.51732635498047,0.001,,
,,0.08208262175321579,584500,584399,,,,53.5628776550293,0.001,-48.64043338,100.0
6978,-48.27420065000001,0.1402636468410492,584800,584699,100.0,83,5848,53.540985107421875,0.001,,
,,0.09434977173805237,585000,584899,,,,54.325096130371094,0.001,-52.60197892,100.0
6982,-48.369139249999996,0.1153022050857544,585200,585099,100.0,83,5852,53.89402770996094,0.001,,
,,0.11677012592554092,585500,585399,,,,53.8744010925293,0.001,-48.01660327999999,100.0
6987,-47.83936506,0.10967972874641418,585600,585499,100.0,83,5856,54.351810455322266,0.001,,
,,0.14949235320091248,586000,585899,,,,53.878753662109375,0.001,-48.56277697999999,100.0
6991,-48.10022497,,586000,,100.0,83,5860,,,,
6993,-48.137550010000005,0.12292885035276413,586400,586299,100.0,83,5864,53.5676383972168,0.001,,
,,0.11115366220474243,586500,586399,,,,53.30220031738281,0.001,-47.219166019999996,100.0
6997,-48.10653956,0.11210387945175171,586800,586699,100.0,83,5868,53.22504806518555,0.001,,
,,0.10455276072025299,587000,586899,,,,54.06399917602539,0.001,-46.3304588,100.0
7002,-47.97915510000001,0.11323834210634232,587200,587099,100.0,83,5872,53.50629425048828,0.001,,
,,0.09088701009750366,587500,587399,,,,53.77501678466797,0.001,-44.30589198,100.0
7006,-47.76800683,0.15764084458351135,587600,587499,100.0,83,5876,54.581260681152344,0.001,,
,,0.10549546778202057,588000,587899,,,,53.818817138671875,0.001,-47.70002031999999,100.0
7010,-47.19419386999999,,588000,,100.0,83,5880,,,,
7012,-47.20838180999999,0.10977090895175934,588400,588299,100.0,83,5884,53.647605895996094,0.001,,
,,0.11308895796537399,588500,588399,,,,53.78279113769531,0.001,-46.98714198,100.0
7017,-46.846773920000004,0.08525057137012482,588800,588699,100.0,83,5888,53.04595184326172,0.001,,
,,0.0887458324432373,589000,588899,,,,54.042938232421875,0.001,-46.8642867,100.0
7021,-46.88041293000001,0.11592298746109009,589200,589099,100.0,83,5892,53.885013580322266,0.001,,
,,0.08785208314657211,589500,589399,,,,54.00787353515625,0.001,-48.99998512000001,100.0
7025,-46.81786055000001,0.08874589204788208,589600,589499,100.0,83,5896,53.69036102294922,0.001,,
