time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
,,629000,,,,0.001,628899,267.98419189453125,-354.84564208984375,9138.004237399999,980.54
1080,50766,629003,9319.81531991,1000.0,12,0.001,628902,152.59613037109375,-346.64776611328125,,
,,629500,,,,0.001,629399,198.8767852783203,-352.23724365234375,9139.62314594,980.7
,,630000,,,,0.001,629899,170.83053588867188,-352.00958251953125,9319.145023160001,1000.0
,,630500,,,,0.001,630399,155.2593994140625,-345.68145751953125,9320.4282408,1000.0
,,631000,,,,0.001,630899,141.91387939453125,-350.8204650878906,9319.598847739999,1000.0
,,631500,,,,0.001,631399,130.6505889892578,-349.1921691894531,9319.470290459998,1000.0
,,632000,,,,0.001,631899,118.30126953125,-348.2419128417969,9319.371167000001,1000.0
,,632500,,,,0.001,632399,112.04878997802734,-351.03662109375,9320.66168356,1000.0
,,633000,,,,0.001,632899,188.8950958251953,-350.39593505859375,9319.86666684,1000.0
1084,51097,633003,9319.821715650001,1000.0,12,0.001,632902,162.31387329101562,-350.42041015625,,
,,633500,,,,0.001,633399,131.31251525878906,-353.44622802734375,9319.66665234,1000.0
,,634000,,,,0.001,633899,185.9510955810547,-350.66326904296875,9319.562881060001,1000.0
,,634500,,,,0.001,634399,150.02593994140625,-349.7364196777344,9319.943375099998,1000.0
,,635000,,,,0.001,634899,321.0849914550781,-352.2940673828125,9320.23385428,1000.0
,,635500,,,,0.001,635399,150.45932006835938,-351.41424560546875,9319.89656114,1000.0
,,636000,,,,0.001,635899,161.30093383789062,-351.301513671875,9138.426455800001,980.54
,,636500,,,,0.001,636399,341.959716796875,-354.475830078125,9139.66616852,980.7
,,637000,,,,0.001,636899,124.6672134399414,-353.12841796875,9137.887301740002,980.5
1088,51428,637003,9319.828914549998,1000.0,12,0.001,636902,540.1373901367188,-356.3576354980469,,
,,637500,,,,0.001,637399,613.98095703125,-352.7816162109375,9319.97400812,1000.0
,,638000,,,,0.001,637899,121.57952880859375,-352.78765869140625,9320.25314712,1000.0
,,638500,,,,0.001,638399,107.10987091064453,-352.0042724609375,9319.7084317,1000.0
,,639000,,,,0.001,638899,276.10986328125,-356.4625244140625,9139.49974206,980.68
,,639500,,,,0.001,639399,445.6295166015625,-352.74615478515625,9319.360079579998,1000.0
,,640000,,,,0.001,639899,220.623779296875,-351.9952392578125,9320.07466142,1000.0
,,640500,,,,0.001,640399,380.8197021484375,-357.8720703125,9319.447536599999,1000.0
,,641000,,,,0.001,640899,222.13710021972656,-356.57891845703125,9137.8630708,980.5
1092,51759,641003,9319.84250156,1000.0,12,0.001,640902,102.01751708984375,-356.19061279296875,,
,,641500,,,,0.001,641399,418.87225341796875,-354.5598449707031,9319.823699780001,1000.0
,,642000,,,,0.001,641899,125.55860900878906,-354.7225036621094,9138.52338972,980.62
,,642500,,,,0.001,642399,178.5432586669922,-354.6552734375,9138.53606066,980.6
,,643000,,,,0.001,642899,223.11514282226562,-354.9678649902344,9322.02398282,1000.0
,,643500,,,,0.001,643399,232.26422119140625,-357.061767578125,9319.60329386,1000.0
,,644000,,,,0.001,643899,121.58099365234375,-360.87188720703125,9319.7555317,1000.0
,,644500,,,,0.001,644399,89.29387664794922,-355.7271728515625,9319.86199418,1000.0
,,645000,,,,0.001,644899,190.1894989013672,-359.5417785644531,9319.60752254,1000.0
1096,52090,645003,9319.848354810001,1000.0,12,0.001,644902,289.4854431152344,-358.68878173828125,,
,,645500,,,,0.001,645399,164.80929565429688,-363.7779235839844,9140.61360842,980.76
,,646000,,,,0.001,645899,143.5933837890625,-358.8410339355469,9319.81171326,1000.0
,,646500,,,,0.001,646399,116.60731506347656,-362.1141662597656,9139.00467478,980.48
,,647000,,,,0.001,646899,128.1688232421875,-356.8355407714844,9135.41523794,980.28
,,647500,,,,0.001,647399,133.982666015625,-362.8535461425781,9319.740509219999,1000.0
,,648000,,,,0.001,647899,299.26715087890625,-364.99725341796875,9319.58011128,1000.0
,,648500,,,,0.001,648399,113.26693725585938,-365.3143005371094,9320.2708432,1000.0
,,649000,,,,0.001,648899,100.51287841796875,-369.30828857421875,9319.291779180001,1000.0
1100,52420,649003,9319.846098950002,1000.0,12,0.001,648902,111.73410034179688,-365.1016540527344,,
,,649500,,,,0.001,649399,114.75297546386719,-366.6582946777344,9137.01014718,980.44
,,650000,,,,0.001,649899,87.64120483398438,-364.53070068359375,9320.427463639999,1000.0
,,650500,,,,0.001,650399,110.4250259399414,-367.9482421875,9319.96847548,1000.0
,,651000,,,,0.001,650899,104.6368179321289,-370.4350280761719,9319.81898898,1000.0
,,651500,,,,0.001,651399,784.8701782226562,-365.35333251953125,9320.000000499998,1000.0
,,652000,,,,0.001,651899,125.90470886230469,-366.36810302734375,9320.0130239,1000.0
,,652500,,,,0.001,652399,109.88816833496094,-369.8590087890625,9319.67286632,1000.0
,,653000,,,,0.001,652899,106.18943786621094,-366.7611389160156,9320.102627459999,1000.0
1104,52752,653003,9319.84726505,1000.0,12,0.001,652902,451.03033447265625,-370.7488708496094,,
,,653500,,,,0.001,653399,112.13409423828125,-370.0683898925781,9319.59622658,1000.0
,,654000,,,,0.001,653899,100.42567443847656,-369.5536193847656,9319.89399858,1000.0
,,654500,,,,0.001,654399,109.92872619628906,-370.4283447265625,9319.92023218,1000.0
,,655000,,,,0.001,654899,99.33526611328125,-370.4668884277344,9320.160507679999,1000.0
,,655500,,,,0.001,655399,98.24697875976562,-374.26861572265625,9319.72033238,1000.0
,,656000,,,,0.001,655899,297.1285705566406,-370.21917724609375,9319.72759842,1000.0
,,656500,,,,0.001,656399,109.78999328613281,-371.3909912109375,9319.800694720001,1000.0
,,657000,,,,0.001,656899,136.18214416503906,-373.8377685546875,9319.962471519999,1000.0
1108,53085,657003,9319.853812930001,1000.0,12,0.001,656902,114.23978424072266,-373.9029541015625,,
,,657500,,,,0.001,657399,175.62457275390625,-374.52264404296875,9319.07527708,1000.0
,,658000,,,,0.001,657899,115.65874481201172,-372.49578857421875,9319.88656712,1000.0
,,658500,,,,0.001,658399,135.8194122314453,-373.48736572265625,9319.38096242,1000.0
,,659000,,,,0.001,658899,134.75650024414062,-377.6289367675781,9319.90094114,1000.0
,,659500,,,,0.001,659399,104.18274688720703,-373.3776550292969,9319.604143559998,1000.0
,,660000,,,,0.001,659899,157.91842651367188,-374.8926696777344,9319.60031542,1000.0
,,660500,,,,0.001,660399,121.93508911132812,-377.3814697265625,9318.71439164,1000.0
,,661000,,,,0.001,660899,123.38197326660156,-371.85906982421875,9319.89353336,1000.0
1112,53419,661003,9319.85795404,1000.0,12,0.001,660902,95.1242446899414,-378.61474609375,,
,,661500,,,,0.001,661399,158.90435791015625,-378.4989013671875,9318.4203433,1000.0
,,662000,,,,0.001,661899,107.05500793457031,-374.89105224609375,9318.72376898,1000.0
,,662500,,,,0.001,662399,391.61077880859375,-377.04229736328125,9319.38786466,1000.0
,,663000,,,,0.001,662899,204.1953125,-375.6405029296875,9319.298271439999,1000.0
,,663500,,,,0.001,663399,100.44059753417969,-378.27825927734375,9319.8226419,1000.0
,,664000,,,,0.001,663899,221.12930297851562,-378.4678955078125,9319.76347202,1000.0
,,664500,,,,0.001,664399,101.55058288574219,-381.0812683105469,9319.60016496,1000.0
,,665000,,,,0.001,664899,118.46099853515625,-382.3435974121094,9319.262270360001,1000.0
1116,53752,665003,9319.840967949998,1000.0,12,0.001,664902,102.2948226928711,-381.698486328125,,
,,665500,,,,0.001,665399,395.4106750488281,-382.82684326171875,9320.31341558,1000.0
,,666000,,,,0.001,665899,571.561767578125,-379.2581787109375,9319.40212116,1000.0
,,666500,,,,0.001,666399,173.04934692382812,-379.7683410644531,9319.18045702,1000.0
,,667000,,,,0.001,666899,155.03843688964844,-381.2355651855469,9318.13261008,1000.0
,,667500,,,,0.001,667399,441.16741943359375,-376.71868896484375,9319.531544059999,1000.0
,,668000,,,,0.001,667899,327.11865234375,-381.111572265625,9318.76769656,1000.0
,,668500,,,,0.001,668399,199.6107940673828,-378.6170349121094,9319.29497438,1000.0
,,669000,,,,0.001,668899,760.6890258789062,-379.773193359375,9319.14845714,1000.0
1120,54084,669003,9319.806766140002,1000.0,12,0.001,668902,356.5342712402344,-376.1795654296875,,
,,669500,,,,0.001,669399,769.7660522460938,-379.5529479980469,9319.3865457,1000.0
,,670000,,,,0.001,669899,186.35836791992188,-379.01507568359375,9319.25118824,1000.0
,,670500,,,,0.001,670399,254.44482421875,-378.9608154296875,9320.00097742,1000.0
,,671000,,,,0.001,670899,157.865966796875,-376.5767822265625,9319.658005079998,1000.0
,,671500,,,,0.001,671399,433.45111083984375,-378.1040344238281,9318.78446112,1000.0
,,672000,,,,0.001,671899,147.80624389648438,-378.9411926269531,9319.59150122,1000.0
,,672500,,,,0.001,672399,113.65321350097656,-381.8883056640625,9319.4982967,1000.0
,,673000,,,,0.001,672899,108.92984008789062,-377.4024353027344,9319.80930058,1000.0
1124,54417,673003,9319.801497589999,1000.0,12,0.001,672902,255.39718627929688,-378.0766296386719,,
,,673500,,,,0.001,673399,93.83381652832031,-376.156982421875,9319.8909819,1000.0
,,674000,,,,0.001,673899,120.22802734375,-378.62091064453125,9320.119077039999,1000.0
,,674500,,,,0.001,674399,354.91705322265625,-377.119873046875,9319.7215174,1000.0
,,675000,,,,0.001,674899,137.58070373535156,-376.209716796875,9319.708718819998,1000.0
,,675500,,,,0.001,675399,143.59841918945312,-375.9617614746094,9320.08799304,1000.0
,,676000,,,,0.001,675899,168.17568969726562,-379.3292236328125,9319.812962499998,1000.0
,,676500,,,,0.001,676399,117.43812561035156,-375.3473815917969,9320.43261454,1000.0
,,677000,,,,0.001,676899,416.8631286621094,-372.6983947753906,9320.25341006,1000.0
1128,54750,677003,9319.81231433,1000.0,12,0.001,676902,130.5438995361328,-374.745361328125,,
,,677500,,,,0.001,677399,124.68904113769531,-378.4763488769531,9320.035756939998,1000.0
,,678000,,,,0.001,677899,135.61122131347656,-376.455322265625,9319.85526796,1000.0
,,678500,,,,0.001,678399,149.34487915039062,-373.84381103515625,9319.82262746,1000.0
,,679000,,,,0.001,678899,592.007080078125,-378.2663879394531,9320.31249606,1000.0
,,679500,,,,0.001,679399,254.70770263671875,-378.393310546875,9319.94153652,1000.0
,,680000,,,,0.001,679899,649.74072265625,-377.37860107421875,9319.690272979999,1000.0
,,680500,,,,0.001,680399,122.675048828125,-374.3732604980469,9320.015227739997,1000.0
,,681000,,,,0.001,680899,144.75091552734375,-374.49566650390625,9320.31347878,1000.0
1132,55082,681003,9319.8407146,1000.0,12,0.001,680902,208.9392547607422,-374.73382568359375,,
,,681500,,,,0.001,681399,104.12068939208984,-378.5352783203125,9319.81537824,1000.0
,,682000,,,,0.001,681899,147.71530151367188,-377.0221862792969,9319.92696986,1000.0
,,682500,,,,0.001,682399,133.49942016601562,-371.98260498046875,9319.74064048,1000.0
,,683000,,,,0.001,682899,147.0963592529297,-374.62152099609375,9319.57514724,1000.0
,,683500,,,,0.001,683399,246.52456665039062,-377.07568359375,9319.80062908,1000.0
,,684000,,,,0.001,683899,325.7550354003906,-373.38409423828125,9319.53253254,1000.0
,,684500,,,,0.001,684399,187.26171875,-373.15826416015625,9319.52507976,1000.0
,,685000,,,,0.001,684899,160.67428588867188,-373.1479187011719,9320.03736302,1000.0
1136,55416,685003,9319.85813861,1000.0,12,0.001,684902,169.52078247070312,-374.6858825683594,,
,,685500,,,,0.001,685399,186.37547302246094,-370.6365966796875,9319.83145018,1000.0
,,686000,,,,0.001,685899,198.55670166015625,-372.47210693359375,9319.651602299999,1000.0
,,686500,,,,0.001,686399,264.66290283203125,-373.25323486328125,9319.346414180001,1000.0
,,687000,,,,0.001,686899,158.58033752441406,-372.86700439453125,9319.577915700002,1000.0
,,687500,,,,0.001,687399,113.77114868164062,-373.91827392578125,9319.20685216,1000.0
,,688000,,,,0.001,687899,106.30506896972656,-373.1087646484375,9319.1634339,1000.0
,,688500,,,,0.001,688399,136.130126953125,-373.46917724609375,9319.69107848,1000.0
,,689000,,,,0.001,688899,134.61859130859375,-367.94061279296875,9319.360400440002,1000.0
1140,55747,689003,9319.849668479997,1000.0,12,0.001,688902,145.4159698486328,-374.3674621582031,,
,,689500,,,,0.001,689399,173.21441650390625,-371.5165100097656,9319.330600320001,1000.0
,,690000,,,,0.001,689899,143.95880126953125,-372.7272033691406,9319.69287622,1000.0
,,690500,,,,0.001,690399,332.18292236328125,-368.25567626953125,9319.154306120001,1000.0
,,691000,,,,0.001,690899,230.9110107421875,-372.71807861328125,9320.62290056,1000.0
,,691500,,,,0.001,691399,207.29876708984375,-369.21392822265625,9319.79878104,1000.0
,,692000,,,,0.001,691899,113.23173522949219,-372.2303466796875,9319.469646820002,1000.0
,,692500,,,,0.001,692399,242.18736267089844,-370.45623779296875,9319.28178158,1000.0
,,693000,,,,0.001,692899,167.940185546875,-367.57635498046875,9319.5135855,1000.0
1144,56080,693003,9319.841943169999,1000.0,12,0.001,692902,139.26907348632812,-369.89910888671875,,
,,693500,,,,0.001,693399,138.25140380859375,-372.6646728515625,9319.25144728,1000.0
,,694000,,,,0.001,693899,143.58441162109375,-373.21319580078125,9319.813961920001,1000.0
,,694500,,,,0.001,694399,649.5320434570312,-372.73602294921875,9319.48320224,1000.0
,,695000,,,,0.001,694899,171.97116088867188,-371.44573974609375,9319.845837120001,1000.0
,,695500,,,,0.001,695399,148.14724731445312,-371.11187744140625,9319.71424354,1000.0
,,696000,,,,0.001,695899,143.04104614257812,-365.599853515625,9319.6396823,1000.0
,,696500,,,,0.001,696399,167.9783935546875,-367.62432861328125,9319.72894528,1000.0
,,697000,,,,0.001,696899,156.90505981445312,-366.2276611328125,9319.88820142,1000.0
1148,56411,697003,9319.83294579,1000.0,12,0.001,696902,138.60313415527344,-370.292724609375,,
,,697500,,,,0.001,697399,136.95034790039062,-368.92999267578125,9319.64733804,1000.0
,,698000,,,,0.001,697899,190.08180236816406,-365.3021240234375,9319.886138140002,1000.0
,,698500,,,,0.001,698399,132.20310974121094,-364.78875732421875,9319.774275040001,1000.0
,,699000,,,,0.001,698899,121.57363891601562,-368.6786193847656,9319.61742794,1000.0
,,699500,,,,0.001,699399,129.30731201171875,-368.4305419921875,9319.68044566,1000.0
,,700000,,,,0.001,699899,114.24162292480469,-367.4847412109375,9319.74788972,1000.0
,,700500,,,,0.001,700399,217.2507781982422,-372.2699279785156,9319.852452760002,1000.0
,,701000,,,,0.001,700899,204.30152893066406,-369.3406982421875,9319.44876334,1000.0
1152,56743,701003,9319.82093577,1000.0,12,0.001,700902,135.75738525390625,-367.945556640625,,
,,701500,,,,0.001,701399,808.06005859375,-369.56146240234375,9319.71546544,1000.0
,,702000,,,,0.001,701899,111.99691009521484,-368.9363708496094,9319.724822459999,1000.0
,,702500,,,,0.001,702399,109.25,-369.2994689941406,9320.13865226,1000.0
,,703000,,,,0.001,702899,129.0254669189453,-361.9981689453125,9320.12186672,1000.0
,,703500,,,,0.001,703399,118.97212219238281,-371.11090087890625,9319.8988911,1000.0
,,704000,,,,0.001,703899,159.98532104492188,-372.6236572265625,9319.52013282,1000.0
,,704500,,,,0.001,704399,138.15283203125,-370.72869873046875,9319.77579512,1000.0
,,705000,,,,0.001,704899,151.6785888671875,-371.3581848144531,9319.5372978,1000.0
1156,57074,705003,9319.83244485,1000.0,12,0.001,704902,129.92709350585938,-369.2675476074219,,
,,705500,,,,0.001,705399,166.2928924560547,-371.47021484375,9319.47689998,1000.0
,,706000,,,,0.001,705899,172.7123565673828,-367.76959228515625,9319.837012259999,1000.0
,,706500,,,,0.001,706399,149.07058715820312,-371.2991638183594,9319.81353414,1000.0
,,707000,,,,0.001,706899,115.41886138916016,-365.15911865234375,9319.4807874,1000.0
,,707500,,,,0.001,707399,176.92044067382812,-372.6634521484375,9319.33118632,1000.0
,,708000,,,,0.001,707899,115.1181411743164,-368.5906982421875,9320.51738168,1000.0
,,708500,,,,0.001,708399,122.81925964355469,-372.9866638183594,9319.722970660001,1000.0
,,709000,,,,0.001,708899,215.61502075195312,-372.2119140625,9319.786785559998,1000.0
1160,57406,709003,9319.83343607,1000.0,12,0.001,708902,191.39105224609375,-369.53204345703125,,
,,709500,,,,0.001,709399,149.92822265625,-370.5263671875,9319.76231938,1000.0
,,710000,,,,0.001,709899,188.83468627929688,-368.3702392578125,9319.74523894,1000.0
,,710500,,,,0.001,710399,145.861328125,-368.6888427734375,9319.61042662,1000.0
,,711000,,,,0.001,710899,162.46051025390625,-372.07861328125,9319.597950160001,1000.0
,,711500,,,,0.001,711399,109.79332733154297,-362.77471923828125,9319.606541199999,1000.0
,,712000,,,,0.001,711899,97.6292724609375,-367.8728332519531,9319.597494000001,1000.0
,,712500,,,,0.001,712399,130.079345703125,-367.52862548828125,9323.71585404,1000.0
,,713000,,,,0.001,712899,132.53211975097656,-366.77783203125,9319.917100120001,1000.0
1164,57739,713003,9319.833180279998,1000.0,12,0.001,712902,172.94638061523438,-368.75421142578125,,
,,713500,,,,0.001,713399,112.94300842285156,-373.67559814453125,9319.68185256,1000.0
,,714000,,,,0.001,713899,182.68890380859375,-372.59033203125,9319.974541340001,1000.0
,,714500,,,,0.001,714399,122.67781066894531,-370.25689697265625,9319.875817019998,1000.0
,,715000,,,,0.001,714899,109.38325500488281,-371.64361572265625,9319.686696919998,1000.0
,,715500,,,,0.001,715399,109.4383544921875,-373.3112487792969,9319.60175788,1000.0
,,716000,,,,0.001,715899,93.85931396484375,-372.4605712890625,9319.862384279999,1000.0
,,716500,,,,0.001,716399,104.78912353515625,-371.29217529296875,9319.79048818,1000.0
,,717000,,,,0.001,716899,525.5362548828125,-374.967529296875,9319.90072448,1000.0
1168,58072,717003,9319.83407381,1000.0,12,0.001,716902,103.61650085449219,-374.74432373046875,,
,,717500,,,,0.001,717399,113.27098083496094,-374.8046569824219,9319.72012758,1000.0
,,718000,,,,0.001,717899,122.46475219726562,-374.83245849609375,9319.72895178,1000.0
,,718500,,,,0.001,718399,110.20870208740234,-371.318359375,9321.68846788,1000.0
,,719000,,,,0.001,718899,165.6023406982422,-379.2970886230469,9319.90810724,1000.0
,,719500,,,,0.001,719399,359.61083984375,-377.61505126953125,9319.92372368,1000.0
,,720000,,,,0.001,719899,111.21035766601562,-379.2732238769531,9320.07321752,1000.0
,,720500,,,,0.001,720399,115.84092712402344,-376.10174560546875,9319.96461598,1000.0
,,721000,,,,0.001,720899,124.80973052978516,-372.18792724609375,9320.90968704,1000.0
1172,58405,721003,9319.843355550001,1000.0,12,0.001,720902,291.8778991699219,-375.656494140625,,
,,721500,,,,0.001,721399,105.48619079589844,-376.2982482910156,9319.99382198,1000.0
,,722000,,,,0.001,721899,122.46395874023438,-375.47808837890625,9319.617216899998,1000.0
,,722500,,,,0.001,722399,122.05671691894531,-376.9416809082031,9319.68817264,1000.0
,,723000,,,,0.001,722899,145.74420166015625,-378.8504333496094,9319.3462734,1000.0
