time/episodes,time/fps,train/actor_loss,train/ent_coef,train/n_updates,time/time_elapsed,train/ent_coef_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
,,34.67118835449219,0.008311300538480282,47399,,-1.1308586597442627,,0.016417913138866425,47500,0.0003,,-43.07556714000001,100.0
476,36,34.66868209838867,0.008265734650194645,47499,1302,-1.0441967248916626,100.0,0.015486589632928371,47600,0.0003,-44.133745129999994,,
,,35.136085510253906,0.008182698860764503,47899,,-0.6222453713417053,,0.015581244602799416,48000,0.0003,,-39.020997200000004,100.0
480,36,,,,1315,,100.0,,48000,,-44.23228442,,
484,36,35.00889587402344,0.008103989996016026,48299,1319,-1.0279654264450073,100.0,0.011598838493227959,48400,0.0003,-43.976818640000005,,
,,35.177589416503906,0.008080225437879562,48399,,-1.2281303405761719,,0.013047945685684681,48500,0.0003,,-40.44220654000001,100.0
488,36,35.26182174682617,0.008041733875870705,48699,1332,1.3655219078063965,100.0,0.0227439496666193,48800,0.0003,-43.52690557000001,,
,,35.29425811767578,0.008069559931755066,48899,,-0.07628622651100159,,0.014650444500148296,49000,0.0003,,-39.20988646,100.0
492,36,35.44825744628906,0.008093728683888912,49099,1344,-0.08123169839382172,100.0,0.014773128554224968,49200,0.0003,-43.25500103999999,,
,,35.34601593017578,0.008111946284770966,49399,,0.019523844122886658,,0.014685455709695816,49500,0.0003,,-39.405443000000005,100.0
496,36,35.72355651855469,0.008103677071630955,49499,1357,-0.14640577137470245,100.0,0.015337122604250908,49600,0.0003,-42.79274246999999,,
,,35.57798767089844,0.008117279037833214,49899,,-0.03922152519226074,,0.013069979846477509,50000,0.0003,,-38.946840380000005,100.0
500,36,,,,1369,,100.0,,50000,,-42.475577279999996,,
504,36,35.747398376464844,0.008133621886372566,50299,1374,-2.167790412902832,100.0,0.012109067291021347,50400,0.0003,-42.03981147999999,,
,,36.016265869140625,0.008104759268462658,50399,,-1.5706120729446411,,0.016414307057857513,50500,0.0003,,-37.935099480000005,100.0
508,36,35.867305755615234,0.008102317340672016,50699,1386,1.306073546409607,100.0,0.01357298530638218,50800,0.0003,-41.99441445,,
,,35.81626892089844,0.00807427428662777,50899,,-0.12429298460483551,,0.01593296229839325,51000,0.0003,,-38.87901394,100.0
512,36,36.00946044921875,0.008108141832053661,51099,1398,2.085124969482422,100.0,0.012320891954004765,51200,0.0003,-41.66697507000001,,
,,36.25334930419922,0.008099829778075218,51399,,-0.14827176928520203,,0.013594635762274265,51500,0.0003,,-37.65720522,100.0
516,36,36.01837921142578,0.00808497704565525,51499,1411,1.2502846717834473,100.0,0.01894385926425457,51600,0.0003,-41.76881659,,
,,36.17724609375,0.008069843985140324,51899,,-0.03768397867679596,,0.011835455894470215,52000,0.0003,,-37.6447975,100.0
520,36,,,,1424,,100.0,,52000,,-41.49220278,,
524,36,36.96058654785156,0.007991379126906395,52299,1428,1.5093998908996582,100.0,0.020354922860860825,52400,0.0003,-41.728719549999994,,
,,36.649810791015625,0.007997813634574413,52399,,-0.9083231091499329,,0.010969013907015324,52500,0.0003,,-37.98513328,100.0
528,36,36.73078536987305,0.007965839467942715,52699,1441,-0.4719961881637573,100.0,0.019802644848823547,52800,0.0003,-41.804932150000006,,
,,36.395225524902344,0.007832515053451061,52899,,-2.173588275909424,,0.014650572091341019,53000,0.0003,,-38.0802209,100.0
532,36,36.37654495239258,0.007794761564582586,53099,1453,-0.5638710260391235,100.0,0.011461524292826653,53200,0.0003,-41.64516302999999,,
,,36.966957092285156,0.007803143467754126,53399,,3.6806681156158447,,0.013531188480556011,53500,0.0003,,-37.85975786,100.0
536,36,36.050071716308594,0.0077887726947665215,53499,1466,-0.7452005743980408,100.0,0.01849021390080452,53600,0.0003,-41.477581470000004,,
,,37.20928192138672,0.0077533661387860775,53899,,-1.7010866403579712,,0.009210608899593353,54000,0.0003,,-38.60076998,100.0
540,36,,,,1478,,100.0,,54000,,-41.55932845,,
544,36,36.87520217895508,0.007691510021686554,54299,1483,1.8249479532241821,100.0,0.017217425629496574,54400,0.0003,-41.41761775999999,,
,,37.16811752319336,0.007718367502093315,54399,,2.2417423725128174,,0.014379482716321945,54500,0.0003,,-37.8096658,100.0
548,36,37.16553497314453,0.007707345299422741,54699,1496,0.1170651912689209,100.0,0.014551017433404922,54800,0.0003,-41.42218421999999,,
,,37.48332977294922,0.007695868611335754,54899,,-0.12467946112155914,,0.012813931331038475,55000,0.0003,,-37.00142964,100.0
552,36,37.2022590637207,0.007712756283581257,55099,1508,1.817429542541504,100.0,0.012642992660403252,55200,0.0003,-41.5823738,,
,,37.33360290527344,0.007584225386381149,55399,,0.6684486865997314,,0.015414410270750523,55500,0.0003,,-37.18602918,100.0
556,36,37.56681442260742,0.007601709570735693,55499,1521,-0.25626975297927856,100.0,0.01713641919195652,55600,0.0003,-41.549305679999996,,
,,37.0337028503418,0.0076262811198830605,55899,,-0.06457054615020752,,0.013215111568570137,56000,0.0003,,-38.64205238,100.0
560,36,,,,1533,,100.0,,56000,,-41.384405189999995,,
564,36,37.58674621582031,0.0076822987757623196,56299,1538,-1.6114230155944824,100.0,0.030560698360204697,56400,0.0003,-41.476287629999995,,
,,37.970985412597656,0.007647839840501547,56399,,-0.16482055187225342,,0.01182853989303112,56500,0.0003,,-37.99997664,100.0
568,36,37.79704666137695,0.00763709656894207,56699,1550,0.10073177516460419,100.0,0.014163782820105553,56800,0.0003,-41.79664123,,
,,37.54393768310547,0.0076249465346336365,56899,,-0.39142847061157227,,0.01529635302722454,57000,0.0003,,-37.76352356,100.0
572,36,37.83782196044922,0.007632811553776264,57099,1563,0.22999127209186554,100.0,0.01578974723815918,57200,0.0003,-41.59050223,,
,,38.21265411376953,0.007618684787303209,57399,,-0.09563127160072327,,0.01676962897181511,57500,0.0003,,-37.722885139999995,100.0
576,36,37.89491653442383,0.007626553997397423,57499,1576,-0.4477573037147522,100.0,0.01406872272491455,57600,0.0003,-41.612245720000004,,
,,38.2546501159668,0.007673654705286026,57899,,1.1167428493499756,,0.015347427688539028,58000,0.0003,,-38.5095172,100.0
580,36,,,,1588,,100.0,,58000,,-41.312768260000006,,
584,36,38.480709075927734,0.00770264957100153,58299,1593,-0.727246105670929,100.0,0.0147995101287961,58400,0.0003,-41.16402649,,
,,37.838233947753906,0.007702102418988943,58399,,-1.2026407718658447,,0.01657826080918312,58500,0.0003,,-38.6870238,100.0
588,36,38.51652526855469,0.0076705412939190865,58699,1606,-0.1503888964653015,100.0,0.014500523917376995,58800,0.0003,-41.05250834,,
,,38.13648986816406,0.007702300325036049,58899,,-0.3672008514404297,,0.015049799345433712,59000,0.0003,,-38.377821860000005,100.0
592,36,38.7298583984375,0.007683588657528162,59099,1618,0.14217448234558105,100.0,0.016555268317461014,59200,0.0003,-41.192443780000005,,
,,38.4144287109375,0.007743615657091141,59399,,0.2081809639930725,,0.01707136258482933,59500,0.0003,,-38.42893386,100.0
596,36,38.68370056152344,0.007728546392172575,59499,1631,0.397782564163208,100.0,0.016680236905813217,59600,0.0003,-41.1956358,,
,,38.114898681640625,0.0077886092476546764,59899,,1.4386909008026123,,0.014166745357215405,60000,0.0003,,-37.69615656,100.0
600,36,,,,1643,,100.0,,60000,,-41.03215819,,
604,36,38.830039978027344,0.007836508564651012,60299,1648,-0.6063989400863647,100.0,0.015070565044879913,60400,0.0003,-41.27172942,,
,,38.43970489501953,0.007821762934327126,60399,,-2.2894303798675537,,0.0169716477394104,60500,0.0003,,-38.210810020000004,100.0
608,36,38.44773864746094,0.007828766480088234,60699,1661,1.788015604019165,100.0,0.01507339347153902,60800,0.0003,-41.18847811,,
,,38.391502380371094,0.007870842702686787,60899,,0.17113077640533447,,0.015876125544309616,61000,0.0003,,-38.97891086,100.0
612,36,38.797637939453125,0.007906475104391575,61099,1673,0.7598487138748169,100.0,0.015363618731498718,61200,0.0003,-41.02509456,,
,,38.738704681396484,0.0079593351110816,61399,,0.3322746157646179,,0.015031706541776657,61500,0.0003,,-38.88401424,100.0
616,36,38.40569305419922,0.007927794009447098,61499,1686,0.3308328688144684,100.0,0.015329240821301937,61600,0.0003,-40.91584957,,
,,38.35584259033203,0.008017764426767826,61899,,0.3765861988067627,,0.019461635500192642,62000,0.0003,,-39.107570259999996,100.0
620,36,,,,1698,,100.0,,62000,,-41.23357031,,
624,36,39.35026168823242,0.007897952571511269,62299,1703,-0.34524813294410706,100.0,0.014605186879634857,62400,0.0003,-41.27501736,,
,,39.02086639404297,0.007895057089626789,62399,,-0.19525495171546936,,0.01553576160222292,62500,0.0003,,-39.51764648,100.0
628,36,38.830299377441406,0.00806636642664671,62699,1716,0.3674483597278595,100.0,0.013758145272731781,62800,0.0003,-41.27857596,,
,,39.16248321533203,0.008085636422038078,62899,,-1.9786646366119385,,0.0157487615942955,63000,0.0003,,-41.30920928,100.0
632,36,38.65675354003906,0.008063102141022682,63099,1728,0.8995527625083923,100.0,0.016973156481981277,63200,0.0003,-41.31812618,,
,,38.77934265136719,0.008050154894590378,63399,,1.7090399265289307,,0.01363488007336855,63500,0.0003,,-39.72058336,100.0
636,36,38.98070526123047,0.00803997740149498,63499,1741,-0.16942757368087769,100.0,0.01346857100725174,63600,0.0003,-41.20777991999999,,
,,39.38840866088867,0.008084464818239212,63899,,-2.497441291809082,,0.019064204767346382,64000,0.0003,,-38.00978016,100.0
640,36,,,,1753,,100.0,,64000,,-41.29175303,,
644,36,39.36960220336914,0.008065862581133842,64299,1758,0.2986413836479187,100.0,0.01432567834854126,64400,0.0003,-41.48365407,,
,,39.432899475097656,0.008060556836426258,64399,,0.2514845132827759,,0.015037665143609047,64500,0.0003,,-37.66780395999999,100.0
648,36,39.57294845581055,0.008025767281651497,64699,1771,0.6069812774658203,100.0,0.01612689718604088,64800,0.0003,-41.24025305999999,,
,,39.47747039794922,0.008069870993494987,64899,,-0.16742484271526337,,0.016194861382246017,65000,0.0003,,-37.58818306,100.0
652,36,39.84336853027344,0.008060099557042122,65099,1783,-0.5198065638542175,100.0,0.013733913190662861,65200,0.0003,-40.88738706,,
,,39.046546936035156,0.007977132685482502,65399,,-0.19667088985443115,,0.016087999567389488,65500,0.0003,,-38.06215744,100.0
656,36,39.489341735839844,0.008001361042261124,65499,1796,-0.9915041923522949,100.0,0.014588721096515656,65600,0.0003,-40.852564199999996,,
,,39.01544189453125,0.008047687821090221,65899,,0.9531213045120239,,0.01619599014520645,66000,0.0003,,-37.82799996,100.0
660,36,,,,1808,,100.0,,66000,,-40.514387,,
664,36,39.30976867675781,0.008052620105445385,66299,1813,2.384613513946533,100.0,0.013292024843394756,66400,0.0003,-40.478127640000004,,
,,39.73402786254883,0.008094134740531445,66399,,-1.396092414855957,,0.013687286525964737,66500,0.0003,,-37.901557780000005,100.0
668,36,39.61223602294922,0.008106371387839317,66699,1826,-0.3238590955734253,100.0,0.01738268882036209,66800,0.0003,-40.54125115,,
,,39.16252517700195,0.008125415071845055,66899,,0.07444491982460022,,0.020265614613890648,67000,0.0003,,-37.35554238,100.0
672,36,39.11968994140625,0.008104902692139149,67099,1839,2.1599159240722656,100.0,0.015399283729493618,67200,0.0003,-40.3188958,,
,,39.256866455078125,0.008047737181186676,67399,,1.2552258968353271,,0.014676567167043686,67500,0.0003,,-37.226755399999995,100.0
676,36,39.314308166503906,0.008078576065599918,67499,1851,-0.052054956555366516,100.0,0.012341110967099667,67600,0.0003,-40.16610403999999,,
,,39.931617736816406,0.008053949102759361,67899,,0.9841731190681458,,0.015004981309175491,68000,0.0003,,-37.99996958,100.0
680,36,,,,1863,,100.0,,68000,,-40.071568340000006,,
684,36,40.05595016479492,0.008091209456324577,68299,1868,-1.0192478895187378,100.0,0.01541348360478878,68400,0.0003,-40.06259432000001,,
,,40.1678352355957,0.008112058974802494,68399,,-0.42338794469833374,,0.017484404146671295,68500,0.0003,,-37.13906634,100.0
688,36,39.87492752075195,0.008110810071229935,68699,1881,-0.3190951943397522,100.0,0.014593181200325489,68800,0.0003,-40.16431535,,
,,39.60078811645508,0.008107067085802555,68899,,0.12454482913017273,,0.01904115080833435,69000,0.0003,,-37.51372636,100.0
692,36,39.747962951660156,0.008044188842177391,69099,1893,-0.06710487604141235,100.0,0.015871450304985046,69200,0.0003,-40.070485139999995,,
,,39.65354919433594,0.008117631077766418,69399,,-1.801058053970337,,0.012209110893309116,69500,0.0003,,-37.47224832,100.0
696,36,40.17316436767578,0.00808649230748415,69499,1906,-0.5666404962539673,100.0,0.01684485375881195,69600,0.0003,-39.800410049999996,,
,,40.062408447265625,0.008096558973193169,69899,,-0.7085594534873962,,0.015001428313553333,70000,0.0003,,-37.11117506000001,100.0
700,36,,,,1918,,100.0,,70000,,-39.78228118,,
704,36,40.19527053833008,0.007936645299196243,70299,1923,0.829001247882843,100.0,0.013582726940512657,70400,0.0003,-39.73798587,,
,,39.69025802612305,0.007965706288814545,70399,,-0.24063974618911743,,0.018427997827529907,70500,0.0003,,-37.21866352,100.0
708,36,40.04081344604492,0.00791201926767826,70699,1935,0.22031700611114502,100.0,0.014995701611042023,70800,0.0003,-39.898830030000006,,
,,40.03974914550781,0.007912158966064453,70899,,-0.2539961338043213,,0.017749331891536713,71000,0.0003,,-38.04814228,100.0
712,36,39.77727508544922,0.007887881249189377,71099,1948,-0.21127071976661682,100.0,0.011817790567874908,71200,0.0003,-39.88044202,,
,,40.06459045410156,0.007875986397266388,71399,,-0.06450828909873962,,0.020639684051275253,71500,0.0003,,-37.961824660000005,100.0
716,36,40.119598388671875,0.007882301695644855,71499,1960,2.404646873474121,100.0,0.011494792997837067,71600,0.0003,-39.729958200000006,,
,,39.993438720703125,0.007914358749985695,71899,,0.8088222146034241,,0.019588105380535126,72000,0.0003,,-38.451575580000004,100.0
720,36,,,,1973,,100.0,,72000,,-39.65976620000001,,
724,36,40.14210510253906,0.007892278954386711,72299,1978,1.699245810508728,100.0,0.01191765908151865,72400,0.0003,-39.261539240000005,,
,,39.70822525024414,0.007944373413920403,72399,,-0.8456027507781982,,0.021091599017381668,72500,0.0003,,-38.118409,100.0
728,36,40.47284698486328,0.007819226942956448,72699,1990,0.7060718536376953,100.0,0.014081918634474277,72800,0.0003,-39.042831310000004,,
,,40.02577209472656,0.007883128710091114,72899,,0.35118210315704346,,0.01223766803741455,73000,0.0003,,-37.3486672,100.0
732,36,39.76802444458008,0.007838265970349312,73099,2003,-0.20716649293899536,100.0,0.014809554442763329,73200,0.0003,-38.96067316999999,,
,,39.96309280395508,0.007830663584172726,73399,,1.5565235614776611,,0.01299075037240982,73500,0.0003,,-38.2208018,100.0
736,36,40.08434295654297,0.007846293970942497,73499,2015,1.1301321983337402,100.0,0.012989646755158901,73600,0.0003,-39.1710261,,
,,40.00519943237305,0.007876410149037838,73899,,-1.219489336013794,,0.014027871191501617,74000,0.0003,,-37.690407480000005,100.0
740,36,,,,2028,,100.0,,74000,,-39.01843886,,
744,36,40.79100799560547,0.007848176173865795,74299,2033,0.7941954135894775,100.0,0.012092426419258118,74400,0.0003,-38.918320689999994,,
,,40.380462646484375,0.007871105335652828,74399,,-1.1353163719177246,,0.016548801213502884,74500,0.0003,,-37.70061792,100.0
748,36,40.02552032470703,0.007891383953392506,74699,2045,0.5717067718505859,100.0,0.015391421504318714,74800,0.0003,-38.74395317,,
,,40.43206787109375,0.007859216071665287,74899,,-0.5891187787055969,,0.01811349019408226,75000,0.0003,,-37.80030566000001,100.0
752,36,40.61895751953125,0.007809493690729141,75099,2058,-0.1338423490524292,100.0,0.02319122478365898,75200,0.0003,-39.00833125,,
,,39.93758010864258,0.007852915674448013,75399,,-0.23262518644332886,,0.019191233441233635,75500,0.0003,,-38.61150212,100.0
756,36,39.6612434387207,0.007905276492238045,75499,2070,-1.1369566917419434,100.0,0.016548389568924904,75600,0.0003,-39.08845711,,
,,39.77876281738281,0.0078878253698349,75899,,-0.5556642413139343,,0.018178502097725868,76000,0.0003,,-37.457078179999996,100.0
760,36,,,,2083,,100.0,,76000,,-39.44759845,,
764,36,40.666038513183594,0.007887283340096474,76299,2088,1.8815951347351074,100.0,0.018493900075554848,76400,0.0003,-39.55025194,,
,,40.75672912597656,0.007891790010035038,76399,,-0.4125393033027649,,0.013243467546999454,76500,0.0003,,-37.90196212,100.0
768,36,40.37229919433594,0.007924286648631096,76699,2100,0.9364588260650635,100.0,0.014517630450427532,76800,0.0003,-39.167118069999994,,
,,40.248538970947266,0.00789826549589634,76899,,0.5948190689086914,,0.012765776365995407,77000,0.0003,,-38.34903208,100.0
772,36,40.15039825439453,0.007921426557004452,77099,2113,-1.4736380577087402,100.0,0.01753976196050644,77200,0.0003,-39.16384248,,
,,40.76454162597656,0.007892437279224396,77399,,0.7622507214546204,,0.017042815685272217,77500,0.0003,,-37.817753939999996,100.0
776,36,40.33949279785156,0.00792672485113144,77499,2125,-0.33884352445602417,100.0,0.015231093391776085,77600,0.0003,-39.31007781,,
,,39.9439697265625,0.007839630357921124,77899,,-2.4736032485961914,,0.014465268701314926,78000,0.0003,,-37.89977092,100.0
780,36,,,,2138,,100.0,,78000,,-39.32151076,,
784,36,40.23189163208008,0.007852732203900814,78299,2143,1.7185319662094116,100.0,0.015776317566633224,78400,0.0003,-39.446037659999995,,
,,40.38386535644531,0.00785117782652378,78399,,0.32735389471054077,,0.020939208567142487,78500,0.0003,,-37.216503200000005,100.0
788,36,40.55459213256836,0.007904225029051304,78699,2155,0.753064751625061,100.0,0.02012702450156212,78800,0.0003,-39.5017593,,
,,40.83274459838867,0.007922613061964512,78899,,-1.3380749225616455,,0.014276972971856594,79000,0.0003,,-37.35848376,100.0
792,36,40.433597564697266,0.00785412173718214,79099,2167,0.8624844551086426,100.0,0.015082460828125477,79200,0.0003,-39.66023835,,
,,40.67087936401367,0.007876613177359104,79399,,-0.7591805458068848,,0.01698310486972332,79500,0.0003,,-37.5384963,100.0
796,36,40.24176025390625,0.007922397926449776,79499,2180,0.44151145219802856,100.0,0.012966213747859001,79600,0.0003,-39.956561230000005,,
,,40.36949920654297,0.007913714274764061,79899,,-1.0246496200561523,,0.01898883655667305,80000,0.0003,,-36.99217822,100.0
800,36,,,,2192,,100.0,,80000,,-40.134847390000004,,
804,36,40.26445007324219,0.007989008910953999,80299,2197,0.3308370113372803,100.0,0.014565916731953621,80400,0.0003,-40.18269049,,
,,40.312095642089844,0.007973120547831059,80399,,-1.082904577255249,,0.014335615560412407,80500,0.0003,,-36.8204394,100.0
808,36,40.28153991699219,0.00789879634976387,80699,2210,1.3750159740447998,100.0,0.010147584602236748,80800,0.0003,-40.0517345,,
,,40.14912414550781,0.007891804911196232,80899,,-0.7596549987792969,,0.01647910848259926,81000,0.0003,,-36.35464986,100.0
812,36,40.35047912597656,0.007846672087907791,81099,2222,-0.6268047094345093,100.0,0.0152355395257473,81200,0.0003,-40.15648325,,
,,40.48649597167969,0.007822505198419094,81399,,0.08220513164997101,,0.015474588610231876,81500,0.0003,,-36.952829300000005,100.0
816,36,40.73822021484375,0.007832548581063747,81499,2235,1.2362697124481201,100.0,0.011371133849024773,81600,0.0003,-40.033069739999995,,
,,40.241241455078125,0.007880279794335365,81899,,1.1421465873718262,,0.016860254108905792,82000,0.0003,,-35.744476340000006,100.0
820,36,,,,2247,,100.0,,82000,,-39.81271455,,
824,36,40.63468551635742,0.007914140820503235,82299,2252,-0.7442580461502075,100.0,0.012566378340125084,82400,0.0003,-39.98705991,,
,,40.791046142578125,0.007967336103320122,82399,,-1.009291172027588,,0.01701025478541851,82500,0.0003,,-35.90887576,100.0
828,36,40.58299255371094,0.007911895401775837,82699,2264,0.6792001724243164,100.0,0.015073683112859726,82800,0.0003,-39.932731759999996,,
,,41.3270378112793,0.00790389347821474,82899,,-0.6375030875205994,,0.014254413545131683,83000,0.0003,,-36.186038980000006,100.0
