time/episodes,rollout/ep_len_mean,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
8128,100.0,55.374114990234375,0.001,-43.25129142,812800,0.10607267916202545,70,11498,812699,,
,,55.5897216796875,0.001,,813000,0.08918800950050354,,,812899,100.0,-43.548005919999994
8132,100.0,55.62249755859375,0.001,-43.390898370000016,813200,0.09755765646696091,70,11505,813099,,
,,55.78767395019531,0.001,,813500,0.09471066296100616,,,813399,100.0,-44.373708840000006
8136,100.0,55.47688293457031,0.001,-43.413086289999995,813600,0.10339105129241943,70,11511,813499,,
,,56.03755569458008,0.001,,814000,0.09925461560487747,,,813899,100.0,-47.17877406
8140,100.0,,,-43.36351389000001,814000,,70,11517,,,
8144,100.0,56.009918212890625,0.001,-43.15892635000001,814400,0.11920810490846634,70,11520,814299,,
,,55.308319091796875,0.001,,814500,0.14237575232982635,,,814399,100.0,-48.2734527
8148,100.0,56.23395538330078,0.001,-42.86830823,814800,0.09466296434402466,70,11526,814699,,
,,56.184608459472656,0.001,,815000,0.10647768527269363,,,814899,100.0,-50.79202796
8152,100.0,56.244834899902344,0.001,-43.02904873000001,815200,0.12417536973953247,70,11533,815099,,
,,56.05002212524414,0.001,,815500,0.09556424617767334,,,815399,100.0,-51.26720732
8156,100.0,56.2144889831543,0.001,-42.56594402999999,815600,0.10598760843276978,70,11539,815499,,
,,56.007041931152344,0.001,,816000,0.13584274053573608,,,815899,100.0,-49.12040938
8160,100.0,,,-42.63607486,816000,,70,11546,,,
8164,100.0,55.83794403076172,0.001,-42.69847671,816400,0.09118544310331345,70,11548,816299,,
,,55.9395637512207,0.001,,816500,0.09331835061311722,,,816399,100.0,-48.342736439999996
8168,100.0,55.8836669921875,0.001,-42.62125227999999,816800,0.11961661279201508,70,11555,816699,,
,,55.66340637207031,0.001,,817000,0.11687666177749634,,,816899,100.0,-49.66144358
8172,100.0,55.71738815307617,0.001,-42.461738409999995,817200,0.1337471306324005,70,11561,817099,,
,,55.382225036621094,0.001,,817500,0.0982745960354805,,,817399,100.0,-53.79628308
8176,100.0,55.81869125366211,0.001,-42.676534000000004,817600,0.12663942575454712,70,11568,817499,,
,,55.922019958496094,0.001,,818000,0.12355657666921616,,,817899,100.0,-58.087880719999994
8180,100.0,,,-42.83746034,818000,,70,11574,,,
8184,100.0,55.79527282714844,0.001,-43.42525792000001,818400,0.12346438318490982,70,11577,818299,,
,,55.64364242553711,0.001,,818500,0.08333400636911392,,,818399,100.0,-53.00812023999999
8188,100.0,55.76722717285156,0.001,-43.57422152,818800,0.11012597382068634,70,11583,818699,,
,,55.7061882019043,0.001,,819000,0.11505264043807983,,,818899,100.0,-52.03649748000001
8192,100.0,55.44426727294922,0.001,-43.714098859999986,819200,0.1144813671708107,70,11590,819099,,
,,55.66680145263672,0.001,,819500,0.1581115871667862,,,819399,100.0,-46.73973050000001
8196,100.0,55.677242279052734,0.001,-43.63319791000001,819600,0.10089495778083801,70,11596,819499,,
,,55.86404037475586,0.001,,820000,0.08977517485618591,,,819899,100.0,-51.41026906
8200,100.0,,,-43.89047536,820000,,70,11603,,,
8204,100.0,55.399681091308594,0.001,-44.19482794000001,820400,0.09549680352210999,70,11605,820299,,
,,55.37635040283203,0.001,,820500,0.10465507954359055,,,820399,100.0,-58.79067616
8208,100.0,55.949241638183594,0.001,-45.33758596,820800,0.1187782734632492,70,11612,820699,,
,,55.32280731201172,0.001,,821000,0.11223792284727097,,,820899,100.0,-49.40815638
8212,100.0,56.04551315307617,0.001,-45.71854609,821200,0.09588643908500671,70,11618,821099,,
,,55.58843994140625,0.001,,821500,0.08734098076820374,,,821399,100.0,-52.99796616
8216,100.0,55.910133361816406,0.001,-46.03158421999999,821600,0.10013663023710251,70,11624,821499,,
,,56.04701232910156,0.001,,822000,0.1301000565290451,,,821899,100.0,-55.31215496000001
8220,100.0,,,-46.08496890000001,822000,,70,11631,,,
8224,100.0,56.37113571166992,0.001,-46.32601323,822400,0.09963580965995789,70,11633,822299,,
,,56.18934631347656,0.001,,822500,0.12537239491939545,,,822399,100.0,-54.094794060000005
8228,100.0,55.864051818847656,0.001,-46.552142999999994,822800,0.10907644033432007,70,11640,822699,,
,,56.24567413330078,0.001,,823000,0.10811513662338257,,,822899,100.0,-57.97760834
8232,100.0,56.34814453125,0.001,-46.82513128000001,823200,0.117172971367836,70,11646,823099,,
,,55.977256774902344,0.001,,823500,0.11820019781589508,,,823399,100.0,-67.33695
8236,100.0,56.191314697265625,0.001,-47.37591263,823600,0.13193368911743164,70,11653,823499,,
,,55.98749923706055,0.001,,824000,0.11637907475233078,,,823899,100.0,-54.16977729999999
8240,100.0,,,-47.52579704,824000,,70,11659,,,
8244,100.0,55.987483978271484,0.001,-48.91780859999999,824400,0.13408169150352478,70,11662,824299,,
,,56.28043746948242,0.001,,824500,0.1412132978439331,,,824399,100.0,-52.4383443
8248,100.0,56.350563049316406,0.001,-49.66755877000001,824800,0.12277822196483612,70,11668,824699,,
,,56.74515914916992,0.001,,825000,0.13404469192028046,,,824899,100.0,-45.26930822
8252,100.0,56.4315071105957,0.001,-49.276011090000004,825200,0.1277928352355957,70,11675,825099,,
,,56.04774856567383,0.001,,825500,0.14423543214797974,,,825399,100.0,-52.5388891
8256,100.0,56.211456298828125,0.001,-49.585930180000005,825600,0.09773401916027069,70,11681,825499,,
,,56.901573181152344,0.001,,826000,0.155898779630661,,,825899,100.0,-44.98004188000001
8260,100.0,,,-50.13472843,826000,,70,11688,,,
8264,100.0,56.317989349365234,0.001,-49.990923169999995,826400,0.11341246217489243,70,11690,826299,,
,,56.34392547607422,0.001,,826500,0.10529250651597977,,,826399,100.0,-48.80297579999999
8268,100.0,56.66521453857422,0.001,-49.974214520000004,826800,0.10404586791992188,70,11697,826699,,
,,56.4664306640625,0.001,,827000,0.1058848425745964,,,826899,100.0,-47.945478800000004
8272,100.0,56.620826721191406,0.001,-50.234177290000005,827200,0.14856596291065216,70,11703,827099,,
,,56.29951095581055,0.001,,827500,0.12876757979393005,,,827399,100.0,-49.47177378000001
8276,100.0,55.79544448852539,0.001,-50.05575213000001,827600,0.1292569488286972,70,11710,827499,,
,,56.31771469116211,0.001,,828000,0.11822342872619629,,,827899,100.0,-50.4044405
8280,100.0,,,-49.880728899999994,828000,,70,11716,,,
8284,100.0,56.652626037597656,0.001,-49.63533393999999,828400,0.09622976928949356,70,11719,828299,,
,,56.43269348144531,0.001,,828500,0.11459702253341675,,,828399,100.0,-47.80300298000001
8288,100.0,56.63605499267578,0.001,-49.46514141000001,828800,0.10790803283452988,70,11725,828699,,
,,56.50419616699219,0.001,,829000,0.11914575099945068,,,828899,100.0,-47.99668376
8292,100.0,56.77096176147461,0.001,-49.47104955,829200,0.15574270486831665,70,11732,829099,,
,,56.514244079589844,0.001,,829500,0.09615077078342438,,,829399,100.0,-49.08062154000001
8296,100.0,56.63330841064453,0.001,-49.65372447,829600,0.12672492861747742,70,11738,829499,,
,,56.85319900512695,0.001,,830000,0.12323138862848282,,,829899,100.0,-49.96328329999999
8300,100.0,,,-49.813410620000006,830000,,70,11745,,,
8304,100.0,57.44255065917969,0.001,-49.604495740000004,830400,0.1152697503566742,70,11747,830299,,
,,56.869422912597656,0.001,,830500,0.12658053636550903,,,830399,100.0,-43.95113678
8308,100.0,56.85847473144531,0.001,-49.027554609999996,830800,0.10651787370443344,70,11754,830699,,
,,56.58745574951172,0.001,,831000,0.12661859393119812,,,830899,100.0,-43.74027671999999
8312,100.0,56.97530746459961,0.001,-49.056609570000006,831200,0.10853327810764313,70,11760,831099,,
,,56.4203987121582,0.001,,831500,0.112070232629776,,,831399,100.0,-43.21561314
8316,100.0,56.60496520996094,0.001,-48.887035579999996,831600,0.12287481874227524,70,11767,831499,,
,,56.63942337036133,0.001,,832000,0.16581515967845917,,,831899,100.0,-45.0937384
8320,100.0,,,-48.77469147999998,832000,,70,11773,,,
8324,100.0,56.15211486816406,0.001,-48.374185589999996,832400,0.12902747094631195,70,11776,832299,,
,,56.124359130859375,0.001,,832500,0.13769179582595825,,,832399,100.0,-45.324426100000004
8328,100.0,56.77269744873047,0.001,-48.099329530000006,832800,0.1177426427602768,70,11782,832699,,
,,56.912635803222656,0.001,,833000,0.12159673869609833,,,832899,100.0,-46.08119822
8332,100.0,57.04618835449219,0.001,-47.82234492999998,833200,0.12840525805950165,70,11789,833099,,
,,57.300689697265625,0.001,,833500,0.13105057179927826,,,833399,100.0,-47.74096934
8336,100.0,56.89595031738281,0.001,-47.279390889999995,833600,0.12529690563678741,70,11795,833499,,
,,57.23799514770508,0.001,,834000,0.13467511534690857,,,833899,100.0,-46.27719854
8340,100.0,,,-47.294874619999995,834000,,70,11801,,,
8344,100.0,57.079612731933594,0.001,-45.983672859999984,834400,0.1305159032344818,70,11804,834299,,
,,57.66083908081055,0.001,,834500,0.16042876243591309,,,834399,100.0,-49.74298104
8348,100.0,57.67932891845703,0.001,-45.422606079999994,834800,0.1424110382795334,70,11811,834699,,
,,57.36961364746094,0.001,,835000,0.16115576028823853,,,834899,100.0,-48.73838954000001
8352,100.0,57.41204071044922,0.001,-45.81752221000001,835200,0.14848026633262634,70,11817,835099,,
,,57.53981399536133,0.001,,835500,0.17935720086097717,,,835399,100.0,-47.18650683999999
8356,100.0,58.04987716674805,0.001,-46.07420901999999,835600,0.13545677065849304,70,11824,835499,,
,,57.464019775390625,0.001,,836000,0.11948799341917038,,,835899,100.0,-49.40544148000001
8360,100.0,,,-45.64494541000001,836000,,70,11830,,,
8364,100.0,57.476295471191406,0.001,-45.699355559999994,836400,0.15073183178901672,70,11832,836299,,
,,57.96411895751953,0.001,,836500,0.13336442410945892,,,836399,100.0,-49.03115522
8368,100.0,57.40899658203125,0.001,-45.79411665000001,836800,0.15024054050445557,70,11839,836699,,
,,57.923095703125,0.001,,837000,0.15170875191688538,,,836899,100.0,-51.312194319999996
8372,100.0,58.02897644042969,0.001,-45.45977170000001,837200,0.1291383057832718,70,11846,837099,,
,,57.49318313598633,0.001,,837500,0.1430472433567047,,,837399,100.0,-48.04640144
8376,100.0,57.77061080932617,0.001,-45.32274007,837600,0.16515091061592102,70,11852,837499,,
,,57.92838668823242,0.001,,838000,0.14911523461341858,,,837899,100.0,-51.71999090000001
8380,100.0,,,-45.540074729999986,838000,,70,11859,,,
8384,100.0,57.82849884033203,0.001,-45.533619820000006,838400,0.13410943746566772,70,11861,838299,,
,,57.7997932434082,0.001,,838500,0.13328248262405396,,,838399,100.0,-46.66166000000001
8388,100.0,58.829654693603516,0.001,-45.76961261000001,838800,0.1518537700176239,70,11868,838699,,
,,58.63498306274414,0.001,,839000,0.13399848341941833,,,838899,100.0,-43.38031592
8392,100.0,57.251502990722656,0.001,-45.866141230000004,839200,0.13692444562911987,70,11874,839099,,
,,57.943626403808594,0.001,,839500,0.15374621748924255,,,839399,100.0,-44.848488659999994
8396,100.0,57.49674987792969,0.001,-45.66367798000001,839600,0.10854022204875946,70,11881,839499,,
,,58.10968017578125,0.001,,840000,0.1230006217956543,,,839899,100.0,-48.61990626
8400,100.0,,,-45.23972012000001,840000,,70,11887,,,
8404,100.0,58.01936340332031,0.001,-45.257198269999996,840400,0.15436683595180511,70,11890,840299,,
,,57.931617736816406,0.001,,840500,0.11770933866500854,,,840399,100.0,-46.27013468
8408,100.0,58.37290954589844,0.001,-45.2007927,840800,0.10975787043571472,70,11896,840699,,
,,57.714439392089844,0.001,,841000,0.1416083723306656,,,840899,100.0,-43.83667922000001
8412,100.0,57.854766845703125,0.001,-45.08145900000002,841200,0.1624467372894287,70,11903,841099,,
,,58.1755485534668,0.001,,841500,0.14860394597053528,,,841399,100.0,-45.85877786000001
8416,100.0,57.836082458496094,0.001,-44.91791147000001,841600,0.12338271737098694,70,11909,841499,,
,,58.145660400390625,0.001,,842000,0.1334351897239685,,,841899,100.0,-46.7885227
8420,100.0,,,-44.81017291000001,842000,,70,11916,,,
8424,100.0,57.581871032714844,0.001,-45.13118054,842400,0.12910784780979156,70,11918,842299,,
,,57.922367095947266,0.001,,842500,0.13456861674785614,,,842399,100.0,-45.800197439999984
8428,100.0,57.5882568359375,0.001,-45.32160686,842800,0.11092431843280792,70,11925,842699,,
,,58.15226745605469,0.001,,843000,0.1508796513080597,,,842899,100.0,-44.85622996000001
8432,100.0,57.950096130371094,0.001,-45.18587354,843200,0.14045941829681396,70,11931,843099,,
,,58.566287994384766,0.001,,843500,0.11797693371772766,,,843399,100.0,-42.207673699999994
8436,100.0,57.80836868286133,0.001,-45.13699453000001,843600,0.11605618894100189,70,11938,843499,,
,,58.416969299316406,0.001,,844000,0.15579494833946228,,,843899,100.0,-45.61932656
8440,100.0,,,-44.95015176000001,844000,,70,11944,,,
8444,100.0,58.20664596557617,0.001,-44.89521438,844400,0.14601895213127136,70,11947,844299,,
,,57.81101989746094,0.001,,844500,0.12043428421020508,,,844399,100.0,-45.2201759
8448,100.0,57.46559143066406,0.001,-44.96101138000001,844800,0.1701924055814743,70,11953,844699,,
,,58.22685241699219,0.001,,845000,0.12689748406410217,,,844899,100.0,-44.817056720000004
8452,100.0,57.853702545166016,0.001,-44.84904839000001,845200,0.11955273151397705,70,11960,845099,,
,,57.583351135253906,0.001,,845500,0.15249992907047272,,,845399,100.0,-47.01138502
8456,100.0,58.40972900390625,0.001,-44.9248074,845600,0.13103708624839783,70,11966,845499,,
,,58.3350944519043,0.001,,846000,0.10613395273685455,,,845899,100.0,-44.491355000000006
8460,100.0,,,-44.76575592000001,846000,,70,11973,,,
8464,100.0,58.33852005004883,0.001,-44.68810925,846400,0.1682027131319046,70,11975,846299,,
,,58.318931579589844,0.001,,846500,0.12947498261928558,,,846399,100.0,-45.22143066
8468,100.0,58.419918060302734,0.001,-44.64955057,846800,0.10020065307617188,70,11982,846699,,
,,57.889686584472656,0.001,,847000,0.12446504086256027,,,846899,100.0,-47.181198139999985
8472,100.0,58.19451141357422,0.001,-44.74274592,847200,0.14960874617099762,70,11988,847099,,
,,57.86405944824219,0.001,,847500,0.10412859171628952,,,847399,100.0,-58.33035594
8476,100.0,57.73193359375,0.001,-44.99870423,847600,0.11354203522205353,70,11995,847499,,
,,58.028926849365234,0.001,,848000,0.11090346425771713,,,847899,100.0,-47.01834892
8480,100.0,,,-45.0067531,848000,,70,12002,,,
8484,100.0,57.89569854736328,0.001,-44.933086329999995,848400,0.10694146901369095,70,12004,848299,,
,,58.01729202270508,0.001,,848500,0.10100813210010529,,,848399,100.0,-50.28092426
8488,100.0,57.81153106689453,0.001,-44.901053929999996,848800,0.11340701580047607,70,12010,848699,,
,,58.031822204589844,0.001,,849000,0.11103510856628418,,,848899,100.0,-47.57060592
8492,100.0,57.81817626953125,0.001,-44.743943370000004,849200,0.10307325422763824,70,12017,849099,,
,,58.135047912597656,0.001,,849500,0.09573392570018768,,,849399,100.0,-51.63906442
8496,100.0,57.524810791015625,0.001,-44.67778499999999,849600,0.11903311312198639,70,12023,849499,,
,,57.719608306884766,0.001,,850000,0.09596885740756989,,,849899,100.0,-50.69443848
8500,100.0,,,-45.201336069999996,850000,,70,12030,,,
8504,100.0,57.993263244628906,0.001,-45.07893856999999,850400,0.11670227348804474,70,12033,850299,,
,,57.59541320800781,0.001,,850500,0.1195240244269371,,,850399,100.0,-49.64423857999999
8508,100.0,57.40198516845703,0.001,-45.43099542,850800,0.10005904734134674,70,12039,850699,,
,,57.60315704345703,0.001,,851000,0.10018666088581085,,,850899,100.0,-50.8612788
8512,100.0,57.58247375488281,0.001,-45.93067669999999,851200,0.09899456053972244,70,12046,851099,,
,,57.676429748535156,0.001,,851500,0.09701833128929138,,,851399,100.0,-49.30206424
8516,100.0,57.64145278930664,0.001,-46.577283980000004,851600,0.1353847086429596,70,12052,851499,,
,,58.347503662109375,0.001,,852000,0.1075192466378212,,,851899,100.0,-50.696941300000006
8520,100.0,,,-46.788551479999995,852000,,70,12059,,,
8524,100.0,57.54877853393555,0.001,-46.81792958000001,852400,0.10810447484254837,70,12061,852299,,
,,58.32248306274414,0.001,,852500,0.09461365640163422,,,852399,100.0,-45.816065560000006
8528,100.0,57.96120071411133,0.001,-46.75747693,852800,0.10056760907173157,70,12067,852699,,
,,57.34367752075195,0.001,,853000,0.10367844998836517,,,852899,100.0,-49.24843513999999
8532,100.0,56.974456787109375,0.001,-47.010829920000006,853200,0.1278674602508545,70,12074,853099,,
,,57.668060302734375,0.001,,853500,0.14787916839122772,,,853399,100.0,-44.30764309999999
8536,100.0,57.45673751831055,0.001,-47.19629236,853600,0.10126332193613052,70,12080,853499,,
,,57.80228042602539,0.001,,854000,0.08641494810581207,,,853899,100.0,-44.34207318
8540,100.0,,,-47.36873529000001,854000,,70,12087,,,
8544,100.0,57.3891487121582,0.001,-47.72626779000001,854400,0.08517950773239136,70,12089,854299,,
,,57.29132080078125,0.001,,854500,0.10411064326763153,,,854399,100.0,-42.4220477
8548,100.0,57.02908706665039,0.001,-47.61551745,854800,0.10991958528757095,70,12096,854699,,
,,57.48344421386719,0.001,,855000,0.09142273664474487,,,854899,100.0,-43.021655439999996
8552,100.0,57.41407012939453,0.001,-47.11392803,855200,0.15882828831672668,70,12102,855099,,
,,57.69233703613281,0.001,,855500,0.09949073940515518,,,855399,100.0,-43.65463656
8556,100.0,57.626773834228516,0.001,-46.598342679999995,855600,0.09901461750268936,70,12109,855499,,
,,56.76325988769531,0.001,,856000,0.09022720158100128,,,855899,100.0,-42.42339559999999
8560,100.0,,,-46.346362080000006,856000,,70,12116,,,
8564,100.0,57.222755432128906,0.001,-46.54877777000001,856400,0.12313757091760635,70,12118,856299,,
,,56.91917037963867,0.001,,856500,0.12060391902923584,,,856399,100.0,-41.52308686000001
8568,100.0,57.076393127441406,0.001,-46.295602339999995,856800,0.08867855370044708,70,12125,856699,,
,,56.636756896972656,0.001,,857000,0.12167797982692719,,,856899,100.0,-41.136984459999994
8572,100.0,57.04401397705078,0.001,-46.22075628999999,857200,0.12085376679897308,70,12131,857099,,
,,57.636837005615234,0.001,,857500,0.10946892201900482,,,857399,100.0,-39.784900279999995
8576,100.0,56.635902404785156,0.001,-46.09035421000001,857600,0.11367873847484589,70,12138,857499,,
,,56.96666717529297,0.001,,858000,0.10252369195222855,,,857899,100.0,-42.35893652
8580,100.0,,,-45.69991128000001,858000,,70,12144,,,
8584,100.0,57.04901123046875,0.001,-45.47360033999999,858400,0.08949696272611618,70,12147,858299,,
,,56.90742874145508,0.001,,858500,0.10325826704502106,,,858399,100.0,-42.70913082
8588,100.0,57.199073791503906,0.001,-45.477907869999996,858800,0.1160443127155304,70,12153,858699,,
,,56.4559326171875,0.001,,859000,0.11702319979667664,,,858899,100.0,-42.95954664
8592,100.0,56.9310417175293,0.001,-45.34143669,859200,0.12167148292064667,70,12160,859099,,
,,56.880977630615234,0.001,,859500,0.09722115099430084,,,859399,100.0,-41.232166639999996
8596,100.0,56.477500915527344,0.001,-45.24882583000001,859600,0.12537233531475067,70,12166,859499,,
,,56.311805725097656,0.001,,860000,0.09514456242322922,,,859899,100.0,-43.38913256000001
8600,100.0,,,-44.59939776,860000,,70,12173,,,
8604,100.0,56.916194915771484,0.001,-44.6275282,860400,0.0977853313088417,70,12175,860299,,
,,56.90303039550781,0.001,,860500,0.11040736734867096,,,860399,100.0,-46.06859856
8608,100.0,56.14389419555664,0.001,-44.368390260000005,860800,0.09666381776332855,70,12182,860699,,
,,56.36951446533203,0.001,,861000,0.09168289601802826,,,860899,100.0,-43.38527878
8612,100.0,56.42060089111328,0.001,-43.821666330000006,861200,0.10202313959598541,70,12188,861099,,
,,56.547550201416016,0.001,,861500,0.1355321705341339,,,861399,100.0,-43.87111742
8616,100.0,56.736778259277344,0.001,-43.49606,861600,0.1166575476527214,70,12195,861499,,
,,57.253074645996094,0.001,,862000,0.09948037564754486,,,861899,100.0,-47.52351142
8620,100.0,,,-43.47115973999999,862000,,70,12201,,,
8624,100.0,56.425453186035156,0.001,-43.62928419000001,862400,0.10105271637439728,70,12204,862299,,
,,56.080284118652344,0.001,,862500,0.13114428520202637,,,862399,100.0,-44.335130160000006
8628,100.0,56.464935302734375,0.001,-43.64235591000001,862800,0.08735093474388123,70,12210,862699,,
,,57.18608856201172,0.001,,863000,0.0927065759897232,,,862899,100.0,-45.316629260000006
8632,100.0,56.736053466796875,0.001,-43.421474790000005,863200,0.09462065249681473,70,12217,863099,,
,,56.20051956176758,0.001,,863500,0.10931891202926636,,,863399,100.0,-42.80886478
8636,100.0,56.93012237548828,0.001,-43.27942918000001,863600,0.1057441234588623,70,12223,863499,,
,,56.55344772338867,0.001,,864000,0.09898427873849869,,,863899,100.0,-43.43576053999999
8640,100.0,,,-43.24242397,864000,,70,12230,,,
8644,100.0,56.27518081665039,0.001,-42.87178886000001,864400,0.11517685651779175,70,12232,864299,,
,,55.797584533691406,0.001,,864500,0.11608850210905075,,,864399,100.0,-44.15311523999999
8648,100.0,55.7048454284668,0.001,-42.91998782,864800,0.13183589279651642,70,12239,864699,,
,,55.812843322753906,0.001,,865000,0.12534144520759583,,,864899,100.0,-50.03536134
8652,100.0,56.15643310546875,0.001,-43.16871022000001,865200,0.12075342237949371,70,12245,865099,,
,,56.26362228393555,0.001,,865500,0.11783871799707413,,,865399,100.0,-42.43657202
8656,100.0,55.83623123168945,0.001,-43.02928107,865600,0.12532958388328552,70,12252,865499,,
,,56.44095993041992,0.001,,866000,0.11090949922800064,,,865899,100.0,-48.060508840000004
8660,100.0,,,-42.86946065,866000,,70,12258,,,
8664,100.0,56.389251708984375,0.001,-42.93532776000001,866400,0.1257481575012207,70,12261,866299,,
,,56.17701721191406,0.001,,866500,0.12858495116233826,,,866399,100.0,-44.68694378
8668,100.0,56.14714813232422,0.001,-43.185544230000005,866800,0.10195775330066681,70,12267,866699,,
,,56.16278839111328,0.001,,867000,0.1429090052843094,,,866899,100.0,-48.2488062
8672,100.0,56.07234191894531,0.001,-43.342609030000006,867200,0.10390692949295044,70,12274,867099,,
,,55.843650817871094,0.001,,867500,0.08386971056461334,,,867399,100.0,-44.470882120000006
8676,100.0,56.05098342895508,0.001,-43.29404414,867600,0.1078501045703888,70,12280,867499,,
,,55.880523681640625,0.001,,868000,0.10582230985164642,,,867899,100.0,-43.69564275999999
8680,100.0,,,-43.55366046000001,868000,,70,12287,,,
8684,100.0,56.02476501464844,0.001,-43.64339847,868400,0.09943759441375732,70,12289,868299,,
,,56.020225524902344,0.001,,868500,0.0897686779499054,,,868399,100.0,-43.18910642000001
8688,100.0,56.327232360839844,0.001,-43.236011690000005,868800,0.1005978137254715,70,12296,868699,,
,,56.06639862060547,0.001,,869000,0.14507359266281128,,,868899,100.0,-43.69484054
8692,100.0,55.803077697753906,0.001,-43.1266831,869200,0.09583933651447296,70,12302,869099,,
,,56.49248504638672,0.001,,869500,0.1380692720413208,,,869399,100.0,-40.991029319999996
8696,100.0,55.86240768432617,0.001,-42.91880716,869600,0.1347370743751526,70,12309,869499,,
,,55.494407653808594,0.001,,870000,0.1459231674671173,,,869899,100.0,-47.33327896000001
8700,100.0,,,-43.29732956000001,870000,,70,12315,,,
8704,100.0,55.947208404541016,0.001,-43.36773083,870400,0.12066445499658585,70,12318,870299,,
,,55.58103561401367,0.001,,870500,0.15114861726760864,,,870399,100.0,-43.372073279999995
8708,100.0,55.65367126464844,0.001,-43.178079579999995,870800,0.1218222975730896,70,12324,870699,,
,,56.29209899902344,0.001,,871000,0.14313285052776337,,,870899,100.0,-43.3926794
8712,100.0,55.94197463989258,0.001,-43.042694709999985,871200,0.12195335328578949,70,12330,871099,,
,,55.75389862060547,0.001,,871500,0.11589967459440231,,,871399,100.0,-44.01994918
8716,100.0,55.964542388916016,0.001,-43.055671600000004,871600,0.12972822785377502,70,12337,871499,,
,,56.459442138671875,0.001,,872000,0.11512516438961029,,,871899,100.0,-44.88533215999999
8720,100.0,,,-42.948289880000004,872000,,70,12343,,,
8724,100.0,55.71780776977539,0.001,-42.66713197000001,872400,0.1444830596446991,70,12346,872299,,
,,56.5202751159668,0.001,,872500,0.14653795957565308,,,872399,100.0,-45.8760078
8728,100.0,55.48719024658203,0.001,-42.704739819999986,872800,0.08632807433605194,70,12352,872699,,
,,56.075172424316406,0.001,,873000,0.12441098690032959,,,872899,100.0,-45.63896352
8732,100.0,56.313377380371094,0.001,-42.88456937,873200,0.13490140438079834,70,12359,873099,,
,,56.18681716918945,0.001,,873500,0.1080523133277893,,,873399,100.0,-43.974280019999995
8736,100.0,55.60294723510742,0.001,-42.95701437,873600,0.11921133100986481,70,12365,873499,,
,,56.13936996459961,0.001,,874000,0.10477013885974884,,,873899,100.0,-51.24721431999999
8740,100.0,,,-43.074224560000005,874000,,70,12372,,,
8744,100.0,55.349815368652344,0.001,-43.114923690000005,874400,0.1114528626203537,70,12374,874299,,
,,55.8999137878418,0.001,,874500,0.10161349177360535,,,874399,100.0,-47.69951100000001
8748,100.0,56.186317443847656,0.001,-42.955368680000014,874800,0.12273512035608292,70,12381,874699,,
,,55.90180206298828,0.001,,875000,0.10609005391597748,,,874899,100.0,-46.92773468
8752,100.0,55.812950134277344,0.001,-43.516247709999995,875200,0.11663949489593506,70,12388,875099,,
,,55.941802978515625,0.001,,875500,0.09416379034519196,,,875399,100.0,-49.06209034000001
8756,100.0,55.68822479248047,0.001,-43.58218589,875600,0.10534316301345825,70,12394,875499,,
,,55.685428619384766,0.001,,876000,0.09837309271097183,,,875899,100.0,-46.0364051
8760,100.0,,,-43.95607118,876000,,70,12400,,,
8764,100.0,56.19270324707031,0.001,-43.627904400000006,876400,0.11735805869102478,70,12403,876299,,
,,55.759620666503906,0.001,,876500,0.12608787417411804,,,876399,100.0,-44.8156649
8768,100.0,55.748046875,0.001,-43.711874990000005,876800,0.10639184713363647,70,12410,876699,,
,,55.90003204345703,0.001,,877000,0.13452588021755219,,,876899,100.0,-46.17719854
8772,100.0,55.894832611083984,0.001,-43.61752857,877200,0.1056627631187439,70,12416,877099,,
,,56.27663040161133,0.001,,877500,0.1040668934583664,,,877399,100.0,-48.87167076000001
8776,100.0,56.176116943359375,0.001,-43.575632369999994,877600,0.11519049108028412,70,12423,877499,,
,,55.226844787597656,0.001,,878000,0.08940429985523224,,,877899,100.0,-48.13992482
8780,100.0,,,-43.46181608,878000,,70,12429,,,
8784,100.0,55.338348388671875,0.001,-44.07181198,878400,0.0854639858007431,70,12432,878299,,
,,56.01559829711914,0.001,,878500,0.097068190574646,,,878399,100.0,-50.98701384
8788,100.0,55.69132995605469,0.001,-44.36277025000001,878800,0.09585230052471161,70,12438,878699,,
,,55.78871536254883,0.001,,879000,0.11134137213230133,,,878899,100.0,-44.13375294
8792,100.0,55.66957473754883,0.001,-44.75219802000001,879200,0.09390439093112946,70,12445,879099,,
,,55.807952880859375,0.001,,879500,0.09298412501811981,,,879399,100.0,-45.18930092000001
8796,100.0,56.11353302001953,0.001,-44.94450186,879600,0.09839966893196106,70,12451,879499,,
,,55.797950744628906,0.001,,880000,0.10383792221546173,,,879899,100.0,-43.32821128
8800,100.0,,,-44.69458165999998,880000,,70,12458,,,
8804,100.0,56.176536560058594,0.001,-44.77666971000001,880400,0.11374209821224213,70,12460,880299,,
,,55.91094207763672,0.001,,880500,0.10248071700334549,,,880399,100.0,-42.759883540000004
8808,100.0,55.5931510925293,0.001,-44.68990276,880800,0.11276417225599289,70,12467,880699,,
,,56.37487030029297,0.001,,881000,0.10929213464260101,,,880899,100.0,-43.83350654000001
8812,100.0,56.011985778808594,0.001,-45.20583047,881200,0.09449910372495651,70,12473,881099,,
,,56.66172790527344,0.001,,881500,0.0920250341296196,,,881399,100.0,-43.71445268
