train/learning_rate,train/critic_loss,eval/mean_reward,time/total_timesteps,train/n_updates,eval/mean_ep_length,train/actor_loss,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/time_elapsed
,,,140000,,,,11,95.42378688999999,1000.0,140,12041
0.001,0.06922493129968643,353.90647363999994,140500,140399,1000.0,-76.6882553100586,,,,,
0.001,0.09873076528310776,353.81330384,141000,140899,1000.0,-78.62129211425781,,,,,
0.001,0.10069793462753296,350.91176463999994,141500,141399,1000.0,-78.46893310546875,,,,,
0.001,0.08656902611255646,344.07473982000005,142000,141899,1000.0,-78.16162872314453,,,,,
0.001,0.05568759888410568,340.27071076,142500,142399,1000.0,-79.77217864990234,,,,,
0.001,0.13338902592658997,350.91430990000003,143000,142899,1000.0,-78.70234680175781,,,,,
0.001,0.07136270403862,350.02815888000003,143500,143399,1000.0,-77.9663314819336,,,,,
0.001,0.09530027210712433,349.86946023999997,144000,143899,1000.0,-81.95755004882812,,,,,
,,,144000,,,,11,107.86947951,1000.0,144,12399
0.001,0.07643396407365799,349.94871952,144500,144399,1000.0,-82.101318359375,,,,,
0.001,0.09752917289733887,343.71882266,145000,144899,1000.0,-79.09202575683594,,,,,
0.001,0.08130961656570435,343.0241922800001,145500,145399,1000.0,-80.53707122802734,,,,,
0.001,0.07890012115240097,347.10698742,146000,145899,1000.0,-80.37181091308594,,,,,
0.001,0.05292923003435135,346.33017324,146500,146399,1000.0,-80.16218566894531,,,,,
0.001,0.0961691290140152,345.10890782,147000,146899,1000.0,-80.31558990478516,,,,,
0.001,0.06494942307472229,350.09059988,147500,147399,1000.0,-82.10476684570312,,,,,
0.001,0.05961447209119797,352.05788594,148000,147899,1000.0,-82.37298583984375,,,,,
,,,148000,,,,11,120.06273665999998,1000.0,148,12759
0.001,0.05903739109635353,351.02410568,148500,148399,1000.0,-84.81814575195312,,,,,
0.001,0.0782894417643547,346.6994357,149000,148899,1000.0,-82.60578918457031,,,,,
0.001,0.08263672888278961,351.42856754,149500,149399,1000.0,-84.6999282836914,,,,,
0.001,0.07286949455738068,348.87634952,150000,149899,1000.0,-82.2744369506836,,,,,
0.001,0.11760228872299194,336.3750962599999,150500,150399,1000.0,-82.42325592041016,,,,,
0.001,0.08584964275360107,342.69065872,151000,150899,1000.0,-85.20208740234375,,,,,
0.001,0.07606568187475204,349.95689926,151500,151399,1000.0,-83.22074890136719,,,,,
0.001,0.08758949488401413,347.60966698000004,152000,151899,1000.0,-83.99496459960938,,,,,
,,,152000,,,,11,133.80405292,1000.0,152,13118
0.001,0.07073476910591125,351.0399466399999,152500,152399,1000.0,-85.06924438476562,,,,,
0.001,0.06930644065141678,345.09475677999995,153000,152899,1000.0,-86.21907806396484,,,,,
0.001,0.06514419615268707,352.98835957999995,153500,153399,1000.0,-84.47541809082031,,,,,
0.001,0.07958976924419403,352.81254544,154000,153899,1000.0,-86.00160217285156,,,,,
0.001,0.06890100985765457,345.943121,154500,154399,1000.0,-85.91358947753906,,,,,
0.001,0.06292963773012161,347.58145812000004,155000,154899,1000.0,-87.03163146972656,,,,,
0.001,0.07643300294876099,346.75591787999997,155500,155399,1000.0,-86.50328063964844,,,,,
0.001,0.06720361113548279,342.21841448,156000,155899,1000.0,-86.51713562011719,,,,,
,,,156000,,,,11,146.93996112000002,1000.0,156,13477
0.001,0.05389797315001488,348.9842788600001,156500,156399,1000.0,-89.79052734375,,,,,
0.001,0.08475685119628906,348.13228708,157000,156899,1000.0,-85.091796875,,,,,
0.001,0.05905952677130699,353.13294221999996,157500,157399,1000.0,-91.19734191894531,,,,,
0.001,0.10181066393852234,345.59010920000003,158000,157899,1000.0,-88.6765365600586,,,,,
0.001,0.07747073471546173,347.15622507999996,158500,158399,1000.0,-88.68834686279297,,,,,
0.001,0.11310118436813354,351.81509172000005,159000,158899,1000.0,-89.0325927734375,,,,,
0.001,0.048854559659957886,350.34383882000003,159500,159399,1000.0,-90.74337768554688,,,,,
0.001,0.0535917729139328,351.3810567,160000,159899,1000.0,-90.6412353515625,,,,,
,,,160000,,,,11,159.93504868,1000.0,160,13837
0.001,0.07314885407686234,349.5988158,160500,160399,1000.0,-91.30133056640625,,,,,
0.001,0.07619863748550415,350.89041023999994,161000,160899,1000.0,-88.64557647705078,,,,,
0.001,0.06758362054824829,348.2896736,161500,161399,1000.0,-90.5191650390625,,,,,
0.001,0.0706731453537941,355.66969570000003,162000,161899,1000.0,-93.3220443725586,,,,,
0.001,0.05581133812665939,352.13998972,162500,162399,1000.0,-90.78990173339844,,,,,
0.001,0.06222418695688248,354.53788600000007,163000,162899,1000.0,-94.2821044921875,,,,,
0.001,0.05492381006479263,349.88254722,163500,163399,1000.0,-91.78006744384766,,,,,
0.001,0.08537402749061584,341.3937076,164000,163899,1000.0,-94.52066802978516,,,,,
,,,164000,,,,11,172.78133406999999,1000.0,164,14196
0.001,0.05036582425236702,355.12175781999997,164500,164399,1000.0,-94.34241485595703,,,,,
0.001,0.06462673097848892,348.55202574,165000,164899,1000.0,-95.60374450683594,,,,,
0.001,0.06413832306861877,353.38654678,165500,165399,1000.0,-94.50005340576172,,,,,
0.001,0.06410208344459534,350.4578323,166000,165899,1000.0,-93.40444946289062,,,,,
0.001,0.08921152353286743,354.9219173200001,166500,166399,1000.0,-95.78662109375,,,,,
0.001,0.053098760545253754,351.98428084000005,167000,166899,1000.0,-96.218017578125,,,,,
0.001,0.08718761056661606,351.10986242,167500,167399,1000.0,-94.224609375,,,,,
0.001,0.08063105493783951,355.69667205999997,168000,167899,1000.0,-93.06749725341797,,,,,
,,,168000,,,,11,185.46671827000003,1000.0,168,14556
0.001,0.05855868011713028,354.5359539200001,168500,168399,1000.0,-94.65834045410156,,,,,
0.001,0.08943969011306763,355.1863292199999,169000,168899,1000.0,-95.47171783447266,,,,,
0.001,0.05175059288740158,352.60496644,169500,169399,1000.0,-96.68907165527344,,,,,
0.001,0.0988042950630188,354.13301262,170000,169899,1000.0,-95.44438171386719,,,,,
0.001,0.05985061824321747,351.89097806000007,170500,170399,1000.0,-99.29666137695312,,,,,
0.001,0.07671713083982468,354.6967073799999,171000,170899,1000.0,-97.18592834472656,,,,,
0.001,0.061850812286138535,354.60935594,171500,171399,1000.0,-97.02757263183594,,,,,
0.001,0.09190821647644043,353.27634489999997,172000,171899,1000.0,-99.34785461425781,,,,,
,,,172000,,,,11,197.67331594999996,1000.0,172,14915
0.001,0.10478883981704712,353.0813909800001,172500,172399,1000.0,-97.00642395019531,,,,,
0.001,0.0937480479478836,343.25581504,173000,172899,1000.0,-98.34414672851562,,,,,
0.001,0.08406048268079758,356.54966354,173500,173399,1000.0,-99.9050521850586,,,,,
0.001,0.06269624084234238,348.22189082,174000,173899,1000.0,-97.72470092773438,,,,,
0.001,0.07353653758764267,350.71025934000005,174500,174399,1000.0,-100.44149780273438,,,,,
0.001,0.06707432866096497,348.61530514000003,175000,174899,1000.0,-101.48529052734375,,,,,
0.001,0.0723343938589096,347.70715054,175500,175399,1000.0,-99.04216766357422,,,,,
0.001,0.11621585488319397,345.21113535999996,176000,175899,1000.0,-99.7040023803711,,,,,
,,,176000,,,,11,210.93425180000003,1000.0,176,15273
0.001,0.08934776484966278,352.99499162,176500,176399,1000.0,-100.43162536621094,,,,,
0.001,0.08340215682983398,349.69110566,177000,176899,1000.0,-100.64474487304688,,,,,
0.001,0.04986589774489403,344.41047518000005,177500,177399,1000.0,-98.99264526367188,,,,,
0.001,0.07414156198501587,351.87165640000006,178000,177899,1000.0,-100.19383239746094,,,,,
0.001,0.10106179863214493,346.64394426,178500,178399,1000.0,-98.8558349609375,,,,,
0.001,0.05829419195652008,350.04158392,179000,178899,1000.0,-100.6644287109375,,,,,
0.001,0.056221406906843185,353.4879837199999,179500,179399,1000.0,-102.4243392944336,,,,,
0.001,0.0867774486541748,350.62865808000004,180000,179899,1000.0,-103.71627807617188,,,,,
,,,180000,,,,11,225.74436877999997,1000.0,180,15632
0.001,0.07773591578006744,346.4616707000001,180500,180399,1000.0,-105.17743682861328,,,,,
0.001,0.061955783516168594,352.89917342,181000,180899,1000.0,-106.79729461669922,,,,,
0.001,0.09299778938293457,354.11650024000005,181500,181399,1000.0,-104.73844146728516,,,,,
0.001,0.0697437971830368,350.81183577999997,182000,181899,1000.0,-107.07337951660156,,,,,
0.001,0.08454443514347076,354.92210558000005,182500,182399,1000.0,-106.23579406738281,,,,,
0.001,0.0663747787475586,349.54438267999996,183000,182899,1000.0,-105.93244934082031,,,,,
0.001,0.11535036563873291,346.90120160000004,183500,183399,1000.0,-104.76121520996094,,,,,
0.001,0.06881418824195862,353.00895039999995,184000,183899,1000.0,-106.66635131835938,,,,,
,,,184000,,,,11,239.20453027000002,1000.0,184,15991
0.001,0.07100106030702591,350.0485512,184500,184399,1000.0,-106.67799377441406,,,,,
0.001,0.06883281469345093,353.61647104,185000,184899,1000.0,-107.24456024169922,,,,,
0.001,0.08236145973205566,349.93237702,185500,185399,1000.0,-106.66531372070312,,,,,
0.001,0.06314371526241302,354.40867452000003,186000,185899,1000.0,-109.49534606933594,,,,,
0.001,0.06676623225212097,356.58796537999996,186500,186399,1000.0,-106.96772003173828,,,,,
0.001,0.06425780057907104,354.6500785,187000,186899,1000.0,-109.77388000488281,,,,,
0.001,0.07747034728527069,352.96946934,187500,187399,1000.0,-106.80035400390625,,,,,
0.001,0.07335551828145981,354.29849508,188000,187899,1000.0,-106.76239776611328,,,,,
,,,188000,,,,11,251.77045990999994,1000.0,188,16350
0.001,0.08903732895851135,356.24482200000006,188500,188399,1000.0,-110.58976745605469,,,,,
0.001,0.05225438252091408,350.12647124,189000,188899,1000.0,-108.22024536132812,,,,,
0.001,0.07931643724441528,354.1084065,189500,189399,1000.0,-109.43170928955078,,,,,
0.001,0.13247306644916534,356.97297144,190000,189899,1000.0,-111.50450134277344,,,,,
0.001,0.09552955627441406,356.32373102000014,190500,190399,1000.0,-110.14676666259766,,,,,
0.001,0.07122829556465149,353.0435562800001,191000,190899,1000.0,-113.57706451416016,,,,,
0.001,0.07188403606414795,354.68219847999995,191500,191399,1000.0,-112.1796875,,,,,
0.001,0.06945521384477615,353.45807199999996,192000,191899,1000.0,-112.36066436767578,,,,,
,,,192000,,,,11,264.62312096,1000.0,192,16708
0.001,0.08293941617012024,349.59887679999997,192500,192399,1000.0,-108.88678741455078,,,,,
0.001,0.08123823255300522,353.56407287999997,193000,192899,1000.0,-111.53829956054688,,,,,
0.001,0.10545212030410767,350.58873428,193500,193399,1000.0,-112.90438842773438,,,,,
0.001,0.06588539481163025,355.08757892,194000,193899,1000.0,-114.82167053222656,,,,,
0.001,0.09865737706422806,351.33623703999996,194500,194399,1000.0,-113.50271606445312,,,,,
0.001,0.07517747581005096,353.53808956,195000,194899,1000.0,-112.92044067382812,,,,,
0.001,0.05441581457853317,353.16388636000005,195500,195399,1000.0,-114.8149642944336,,,,,
0.001,0.05839250981807709,356.40216115999993,196000,195899,1000.0,-117.07098388671875,,,,,
,,,196000,,,,11,276.2751899,1000.0,196,17067
0.001,0.09501436352729797,346.43968092,196500,196399,1000.0,-113.8472900390625,,,,,
0.001,0.07919887453317642,351.85950774,197000,196899,1000.0,-117.0164794921875,,,,,
0.001,0.10735040158033371,347.79211616,197500,197399,1000.0,-112.94154357910156,,,,,
0.001,0.06399568915367126,335.29377494000005,198000,197899,1000.0,-115.1540298461914,,,,,
0.001,0.07806185632944107,354.1177223,198500,198399,1000.0,-115.56304931640625,,,,,
0.001,0.08810331672430038,351.4707555,199000,198899,1000.0,-113.69942474365234,,,,,
0.001,0.12118150293827057,353.81527786,199500,199399,1000.0,-114.19952392578125,,,,,
0.001,0.04919791221618652,352.6213614800001,200000,199899,1000.0,-117.3870620727539,,,,,
,,,200000,,,,11,289.3511553800001,1000.0,200,17426
0.001,0.0676443874835968,353.61299036,200500,200399,1000.0,-114.51919555664062,,,,,
0.001,0.08340007066726685,352.56509919999996,201000,200899,1000.0,-116.25582885742188,,,,,
0.001,0.11512432992458344,351.43746533999996,201500,201399,1000.0,-115.893798828125,,,,,
0.001,0.060233086347579956,354.6579494,202000,201899,1000.0,-118.11630249023438,,,,,
0.001,0.11072899401187897,352.24282596000006,202500,202399,1000.0,-118.26576232910156,,,,,
0.001,0.07526374608278275,356.09297022000004,203000,202899,1000.0,-118.77003479003906,,,,,
0.001,0.08690973371267319,346.7579672400001,203500,203399,1000.0,-115.29119110107422,,,,,
0.001,0.10024912655353546,356.29006396000005,204000,203899,1000.0,-118.6183090209961,,,,,
,,,204000,,,,11,303.38701404,1000.0,204,17785
0.001,0.06189130246639252,348.8160925,204500,204399,1000.0,-120.95736694335938,,,,,
0.001,0.09608230739831924,351.48714765999995,205000,204899,1000.0,-119.87808227539062,,,,,
0.001,0.09302666783332825,354.70724624,205500,205399,1000.0,-118.64595031738281,,,,,
0.001,0.11499501764774323,354.5118373,206000,205899,1000.0,-120.47247314453125,,,,,
0.001,0.06610368192195892,353.3978869,206500,206399,1000.0,-117.12166595458984,,,,,
0.001,0.08887075632810593,356.25603108,207000,206899,1000.0,-120.18637084960938,,,,,
0.001,0.06703440845012665,355.0005872,207500,207399,1000.0,-119.9905014038086,,,,,
0.001,0.11690507084131241,355.55554123999997,208000,207899,1000.0,-123.67340850830078,,,,,
,,,208000,,,,11,314.84359387999996,1000.0,208,18143
0.001,0.1007862389087677,357.9932666000001,208500,208399,1000.0,-121.67308044433594,,,,,
0.001,0.05986669659614563,356.08989964,209000,208899,1000.0,-121.52830505371094,,,,,
0.001,0.1066775768995285,352.12182142,209500,209399,1000.0,-123.13829040527344,,,,,
0.001,0.06964975595474243,355.85093782,210000,209899,1000.0,-121.6043930053711,,,,,
0.001,0.09399166703224182,352.50547756,210500,210399,1000.0,-122.43069458007812,,,,,
0.001,0.09973043948411942,351.95012852,211000,210899,1000.0,-124.3831787109375,,,,,
0.001,0.07170145958662033,355.7544473599999,211500,211399,1000.0,-120.49235534667969,,,,,
0.001,0.07946620881557465,344.7734123799999,212000,211899,1000.0,-126.367919921875,,,,,
,,,212000,,,,11,325.85850503999995,1000.0,212,18502
0.001,0.09171837568283081,346.31248375999996,212500,212399,1000.0,-122.68594360351562,,,,,
0.001,0.17305776476860046,353.16073252,213000,212899,1000.0,-125.30924987792969,,,,,
0.001,0.09336509555578232,354.9600648799999,213500,213399,1000.0,-125.28623962402344,,,,,
0.001,0.08210717141628265,355.37724736,214000,213899,1000.0,-124.81494140625,,,,,
0.001,0.06277896463871002,356.04158708,214500,214399,1000.0,-127.69326782226562,,,,,
0.001,0.08347854018211365,355.8347535000001,215000,214899,1000.0,-126.047119140625,,,,,
0.001,0.0818331316113472,354.89116044,215500,215399,1000.0,-127.67426300048828,,,,,
0.001,0.08383110165596008,352.71104790000004,216000,215899,1000.0,-122.74679565429688,,,,,
,,,216000,,,,11,334.61007262999993,1000.0,216,18861
0.001,0.07137361168861389,355.6907427400001,216500,216399,1000.0,-124.45542907714844,,,,,
0.001,0.10966140031814575,353.6858198799999,217000,216899,1000.0,-127.67352294921875,,,,,
0.001,0.1406693011522293,359.90960307999995,217500,217399,1000.0,-126.6000747680664,,,,,
0.001,0.10184159874916077,359.42266038,218000,217899,1000.0,-130.0428924560547,,,,,
0.001,0.0902966633439064,357.38826624,218500,218399,1000.0,-127.49395751953125,,,,,
0.001,0.09683297574520111,352.20810268,219000,218899,1000.0,-126.84699249267578,,,,,
0.001,0.160883828997612,351.48894582,219500,219399,1000.0,-128.04600524902344,,,,,
0.001,0.09016643464565277,348.35196668000003,220000,219899,1000.0,-127.63336944580078,,,,,
,,,220000,,,,11,340.14150466,1000.0,220,19220
0.001,0.1432996690273285,356.13467528000007,220500,220399,1000.0,-127.58885955810547,,,,,
0.001,0.16975200176239014,357.08212117999994,221000,220899,1000.0,-128.51992797851562,,,,,
0.001,0.09381191432476044,352.91468606,221500,221399,1000.0,-131.56671142578125,,,,,
0.001,0.13148009777069092,351.32590478,222000,221899,1000.0,-130.18634033203125,,,,,
0.001,0.06529159843921661,354.90148235999993,222500,222399,1000.0,-126.17442321777344,,,,,
0.001,0.09525628387928009,350.95375522,223000,222899,1000.0,-127.29498291015625,,,,,
0.001,0.07576669752597809,352.87594210000003,223500,223399,1000.0,-130.80526733398438,,,,,
0.001,0.14791683852672577,354.40090984,224000,223899,1000.0,-131.52471923828125,,,,,
,,,224000,,,,11,343.78596882,1000.0,224,19579
0.001,0.23552758991718292,353.00398272,224500,224399,1000.0,-130.67333984375,,,,,
0.001,0.06336776912212372,355.34581424000004,225000,224899,1000.0,-129.9990234375,,,,,
0.001,0.07912736386060715,352.49674877999996,225500,225399,1000.0,-131.60134887695312,,,,,
0.001,0.07168486714363098,354.29821200000004,226000,225899,1000.0,-133.9860382080078,,,,,
0.001,0.07154342532157898,356.06665741999996,226500,226399,1000.0,-132.5784149169922,,,,,
0.001,0.12025372684001923,354.56210138,227000,226899,1000.0,-133.71351623535156,,,,,
0.001,0.07603691518306732,353.64107294,227500,227399,1000.0,-132.40541076660156,,,,,
0.001,0.15256071090698242,351.3676633,228000,227899,1000.0,-134.45082092285156,,,,,
,,,228000,,,,11,348.94928966,1000.0,228,19937
0.001,0.10303869843482971,349.83457732000005,228500,228399,1000.0,-132.53338623046875,,,,,
0.001,0.10773303359746933,352.90968072,229000,228899,1000.0,-132.91909790039062,,,,,
0.001,0.10118989646434784,352.56970655999993,229500,229399,1000.0,-133.1317138671875,,,,,
0.001,0.07857854664325714,352.89286102,230000,229899,1000.0,-134.21560668945312,,,,,
0.001,0.13147899508476257,343.4264054,230500,230399,1000.0,-137.6547393798828,,,,,
0.001,0.08132462203502655,347.0638903199999,231000,230899,1000.0,-137.22256469726562,,,,,
0.001,0.1140957623720169,351.1394038,231500,231399,1000.0,-137.7636260986328,,,,,
0.001,0.09364204108715057,343.98873033999996,232000,231899,1000.0,-135.39334106445312,,,,,
,,,232000,,,,11,350.58787362,1000.0,232,20296
0.001,0.1318196952342987,349.68511201999996,232500,232399,1000.0,-136.33444213867188,,,,,
0.001,0.09762560576200485,341.58635288,233000,232899,1000.0,-138.25750732421875,,,,,
0.001,0.09683571010828018,349.60175968,233500,233399,1000.0,-140.4653778076172,,,,,
0.001,0.14433221518993378,358.96782206000006,234000,233899,1000.0,-138.05474853515625,,,,,
0.001,0.0766557902097702,354.00252448,234500,234399,1000.0,-135.43557739257812,,,,,
0.001,0.10872472822666168,351.19812754,235000,234899,1000.0,-138.43618774414062,,,,,
0.001,0.08859364688396454,334.66130458,235500,235399,1000.0,-136.29168701171875,,,,,
0.001,0.10087378323078156,354.7541079600001,236000,235899,1000.0,-137.35671997070312,,,,,
,,,236000,,,,11,351.32140834999996,1000.0,236,20655
0.001,0.125174418091774,340.15033314,236500,236399,1000.0,-138.02914428710938,,,,,
0.001,0.09238274395465851,355.7480312999999,237000,236899,1000.0,-140.25152587890625,,,,,
0.001,0.09388194233179092,357.30508205999996,237500,237399,1000.0,-143.3052520751953,,,,,
0.001,0.12890486419200897,346.1318850599999,238000,237899,1000.0,-138.58544921875,,,,,
0.001,0.09517902880907059,345.9705322999999,238500,238399,1000.0,-143.20651245117188,,,,,
0.001,0.14116910099983215,346.6917984,239000,238899,1000.0,-140.6660614013672,,,,,
0.001,0.08017033338546753,355.09167648000005,239500,239399,1000.0,-140.85702514648438,,,,,
0.001,0.09231430292129517,353.88149766000004,240000,239899,1000.0,-140.62298583984375,,,,,
,,,240000,,,,11,351.83586774,1000.0,240,21014
0.001,0.10930867493152618,351.6123483399999,240500,240399,1000.0,-143.03826904296875,,,,,
0.001,0.09658128023147583,359.71603758000003,241000,240899,1000.0,-142.27706909179688,,,,,
0.001,0.10362081229686737,352.38824398,241500,241399,1000.0,-140.30255126953125,,,,,
0.001,0.06824366003274918,356.87996224,242000,241899,1000.0,-142.36767578125,,,,,
0.001,0.0906260535120964,356.5354793,242500,242399,1000.0,-145.62432861328125,,,,,
0.001,0.11731183528900146,357.63052025999997,243000,242899,1000.0,-142.10269165039062,,,,,
0.001,0.08890660852193832,356.02112582,243500,243399,1000.0,-141.54891967773438,,,,,
0.001,0.40148359537124634,345.93904626000005,244000,243899,1000.0,-144.53842163085938,,,,,
,,,244000,,,,11,352.0180687300001,1000.0,244,21373
