time/episodes,train/critic_loss,train/ent_coef_loss,time/fps,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,train/n_updates,train/ent_coef,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
,0.03019367903470993,-0.9072197675704956,,0.0003,,568000,,26.420516967773438,567899,0.007765927817672491,,100.0,-26.672441399999997
5680,,,36,,100.0,568000,15513,,,,-27.535531229999997,,
5684,0.030505668371915817,0.7110596895217896,36,0.0003,100.0,568400,15518,26.809429168701172,568299,0.007842288352549076,-27.609745829999998,,
,0.025953402742743492,-1.1949937343597412,,0.0003,,568500,,26.5970458984375,568399,0.007864761166274548,,100.0,-25.27014846
5688,0.023120000958442688,0.7601692080497742,36,0.0003,100.0,568800,15531,26.512474060058594,568699,0.007865987718105316,-27.63961435,,
,0.02558232471346855,0.013434350490570068,,0.0003,,569000,,26.497644424438477,568899,0.008110449649393559,,100.0,-25.40043118
5692,0.02414749190211296,0.11753080785274506,36,0.0003,100.0,569200,15543,26.526222229003906,569099,0.007965026423335075,-27.658305919999993,,
,0.02892129495739937,-1.0742542743682861,,0.0003,,569500,,26.9044132232666,569399,0.007973379455506802,,100.0,-25.365979340000003
5696,0.03587288036942482,0.6815356612205505,36,0.0003,100.0,569600,15555,26.562850952148438,569499,0.007879197597503662,-27.63730213,,
,0.03795357421040535,-0.4505841135978699,,0.0003,,570000,,26.876083374023438,569899,0.007844719104468822,,100.0,-25.635102619999998
5700,,,36,,100.0,570000,15568,,,,-27.602654280000003,,
5704,0.023914221674203873,0.6228697299957275,36,0.0003,100.0,570400,15573,26.137962341308594,570299,0.007894815877079964,-27.590869289999997,,
,0.02960089221596718,0.29609790444374084,,0.0003,,570500,,26.54220962524414,570399,0.007907030172646046,,100.0,-25.088091080000005
5708,0.04058738797903061,0.384341299533844,36,0.0003,100.0,570800,15586,26.205692291259766,570699,0.008024818263947964,-27.69163658,,
,0.039494723081588745,-0.24299204349517822,,0.0003,,571000,,26.907596588134766,570899,0.008040426298975945,,100.0,-25.580860740000002
5712,0.03377969563007355,-0.1095987856388092,36,0.0003,100.0,571200,15598,26.275388717651367,571099,0.008036896586418152,-27.61421582,,
,0.03702479600906372,-0.5823154449462891,,0.0003,,571500,,26.024316787719727,571399,0.007936361245810986,,100.0,-25.854009299999994
5716,0.04138057306408882,0.2907191514968872,36,0.0003,100.0,571600,15611,26.69392967224121,571499,0.007879945449531078,-27.87970443,,
,0.05939318612217903,0.06726355850696564,,0.0003,,572000,,26.708606719970703,571899,0.007840213365852833,,100.0,-24.945908120000002
5720,,,36,,100.0,572000,15623,,,,-27.801127580000003,,
5724,0.030820079147815704,-0.06399112939834595,36,0.0003,100.0,572400,15628,26.56334686279297,572299,0.007912076078355312,-27.678959490000008,,
,0.0271846204996109,-0.6641998291015625,,0.0003,,572500,,26.414836883544922,572399,0.007925719022750854,,100.0,-24.89386984
5728,0.025855107232928276,1.1913940906524658,36,0.0003,100.0,572800,15641,26.17104148864746,572699,0.007756874896585941,-27.635908780000005,,
,0.03245370090007782,-0.7363297939300537,,0.0003,,573000,,26.675533294677734,572899,0.007930727675557137,,100.0,-23.99237176
5732,0.03023882769048214,1.689914584159851,36,0.0003,100.0,573200,15653,26.134326934814453,573099,0.007982664741575718,-27.77137019,,
,0.037247687578201294,0.24740886688232422,,0.0003,,573500,,26.047969818115234,573399,0.007981020957231522,,100.0,-25.83982892
5736,0.027109142392873764,-0.40767645835876465,36,0.0003,100.0,573600,15666,25.64938735961914,573499,0.007846844382584095,-27.970839840000004,,
,0.03356729820370674,0.7226235866546631,,0.0003,,574000,,26.749507904052734,573899,0.007834909483790398,,100.0,-25.667137399999998
5740,,,36,,100.0,574000,15678,,,,-27.96813046,,
5744,0.03768077492713928,0.13709565997123718,36,0.0003,100.0,574400,15683,26.508548736572266,574299,0.007709697354584932,-28.017515290000002,,
,0.0339178666472435,0.6772260069847107,,0.0003,,574500,,26.682723999023438,574399,0.007751742843538523,,100.0,-25.13591202
5748,0.03260788694024086,1.834930658340454,36,0.0003,100.0,574800,15696,25.568073272705078,574699,0.007833225652575493,-28.058051,,
,0.029488883912563324,0.545868456363678,,0.0003,,575000,,26.243663787841797,574899,0.007808034308254719,,100.0,-24.74172736
5752,0.0348631888628006,-0.004138492047786713,36,0.0003,100.0,575200,15708,26.154804229736328,575099,0.007805480621755123,-28.187850579999996,,
,0.029614735394716263,-0.3708736300468445,,0.0003,,575500,,27.06462860107422,575399,0.007830983959138393,,100.0,-25.222739920000002
5756,0.032254401594400406,1.620753526687622,36,0.0003,100.0,575600,15720,26.41006088256836,575499,0.007842841558158398,-28.127803770000003,,
,0.03415651619434357,-0.7217700481414795,,0.0003,,576000,,26.251144409179688,575899,0.007688939571380615,,100.0,-25.36472596
5760,,,36,,100.0,576000,15733,,,,-28.127137600000005,,
5764,0.03307052701711655,-0.014812380075454712,36,0.0003,100.0,576400,15738,26.35690689086914,576299,0.007802262436598539,-28.05804521000001,,
,0.030334338545799255,-0.42791813611984253,,0.0003,,576500,,26.482818603515625,576399,0.007744940929114819,,100.0,-25.749955160000003
5768,0.0601755753159523,-0.5593788623809814,36,0.0003,100.0,576800,15750,25.926658630371094,576699,0.0077962628565728664,-28.064464040000004,,
,0.04748683050274849,1.013922929763794,,0.0003,,577000,,26.48619842529297,576899,0.00784013420343399,,100.0,-25.66440024
5772,0.04015976935625076,-1.6658802032470703,36,0.0003,100.0,577200,15762,26.202857971191406,577099,0.007845904678106308,-28.00815743,,
,0.04794774204492569,0.6191294193267822,,0.0003,,577500,,26.155664443969727,577399,0.007681027986109257,,100.0,-25.34361986
5776,0.028188088908791542,-0.33765560388565063,36,0.0003,100.0,577600,15775,25.796449661254883,577499,0.007747837342321873,-27.927276949999996,,
,0.04209068790078163,0.7836918830871582,,0.0003,,578000,,25.524364471435547,577899,0.007897150702774525,,100.0,-25.447916640000003
5780,,,36,,100.0,578000,15787,,,,-27.87022948,,
5784,0.030882064253091812,1.507588505744934,36,0.0003,100.0,578400,15793,26.329761505126953,578299,0.007998138666152954,-27.7516953,,
,0.04049957916140556,-0.40567463636398315,,0.0003,,578500,,26.09950065612793,578399,0.008132213726639748,,100.0,-25.06832106
5788,0.02730283886194229,0.0611797571182251,36,0.0003,100.0,578800,15805,25.818857192993164,578699,0.007990929298102856,-27.788045089999997,,
,0.029612751677632332,0.6495183706283569,,0.0003,,579000,,25.77303695678711,578899,0.008096554316580296,,100.0,-25.51126854
5792,0.02831934206187725,0.405116468667984,36,0.0003,100.0,579200,15817,26.77774429321289,579099,0.008038593456149101,-27.721979919999995,,
,0.04322304204106331,-0.418011337518692,,0.0003,,579500,,26.401596069335938,579399,0.007894044741988182,,100.0,-25.770032300000004
5796,0.030651818960905075,-1.7533009052276611,36,0.0003,100.0,579600,15830,26.388647079467773,579499,0.007890311069786549,-27.74775111,,
,0.03234409913420677,0.370719850063324,,0.0003,,580000,,26.509685516357422,579899,0.008031356148421764,,100.0,-25.285708359999997
5800,,,36,,100.0,580000,15842,,,,-27.772491269999996,,
5804,0.034618161618709564,0.6291831731796265,36,0.0003,100.0,580400,15847,25.61931610107422,580299,0.007949701510369778,-27.78598136999999,,
,0.05135175213217735,-0.18310272693634033,,0.0003,,580500,,25.724422454833984,580399,0.007930334657430649,,100.0,-25.3415648
5808,0.017424624413251877,-0.06442489475011826,36,0.0003,100.0,580800,15860,25.573490142822266,580699,0.007981359958648682,-27.83963724,,
,0.03148795664310455,-0.12839257717132568,,0.0003,,581000,,25.934696197509766,580899,0.008170842193067074,,100.0,-25.10243494
5812,0.043060291558504105,-1.1034818887710571,36,0.0003,100.0,581200,15872,26.16050910949707,581099,0.008028488606214523,-27.90021836,,
,0.03125040605664253,-0.8275096416473389,,0.0003,,581500,,25.36477279663086,581399,0.007998901419341564,,100.0,-25.43341407999999
5816,0.04173600673675537,-0.9807672500610352,36,0.0003,100.0,581600,15885,25.67521095275879,581499,0.007982516661286354,-27.631108000000005,,
,0.031907789409160614,-0.3358434736728668,,0.0003,,582000,,26.003808975219727,581899,0.008002128452062607,,100.0,-25.61875248
5820,,,36,,100.0,582000,15897,,,,-27.678003080000003,,
5824,0.03042527288198471,1.0366230010986328,36,0.0003,100.0,582400,15902,26.208662033081055,582299,0.008099693804979324,-27.66319128,,
,0.03582606464624405,0.6264235377311707,,0.0003,,582500,,26.140380859375,582399,0.008098280988633633,,100.0,-26.17201158
5828,0.027214188128709793,0.5489290952682495,36,0.0003,100.0,582800,15915,25.929607391357422,582699,0.008180038072168827,-27.774192570000004,,
,0.028350915759801865,0.9059309959411621,,0.0003,,583000,,25.933029174804688,582899,0.008154385723173618,,100.0,-25.772387259999995
5832,0.03612536936998367,0.3578665852546692,36,0.0003,100.0,583200,15927,26.479461669921875,583099,0.008139189332723618,-27.779596359999996,,
,0.036125071346759796,0.19341057538986206,,0.0003,,583500,,25.802932739257812,583399,0.00804538931697607,,100.0,-25.578454260000008
5836,0.025710444897413254,-0.15575173497200012,36,0.0003,100.0,583600,15940,25.775001525878906,583499,0.008125423453748226,-27.60004755,,
,0.025959528982639313,0.1998160034418106,,0.0003,,584000,,25.43893814086914,583899,0.008136500604450703,,100.0,-25.267586100000003
5840,,,36,,100.0,584000,15952,,,,-27.603988209999997,,
5844,0.022478215396404266,0.3185281753540039,36,0.0003,100.0,584400,15957,25.65636444091797,584299,0.00816047377884388,-27.547925730000003,,
,0.03153016418218613,-0.4247179627418518,,0.0003,,584500,,25.962459564208984,584399,0.008139053359627724,,100.0,-25.127568919999995
5848,0.05068426579236984,0.31105515360832214,36,0.0003,100.0,584800,15969,26.37244987487793,584699,0.008291319012641907,-27.50005626,,
,0.033124737441539764,0.7595072984695435,,0.0003,,585000,,25.5753173828125,584899,0.008100517094135284,,100.0,-24.8215054
5852,0.026870794594287872,0.21632803976535797,36,0.0003,100.0,585200,15982,26.447772979736328,585099,0.00830642320215702,-27.343708109999998,,
,0.02488238736987114,-0.3491387367248535,,0.0003,,585500,,26.068321228027344,585399,0.008268963545560837,,100.0,-24.784071339999997
5856,0.0391177199780941,-0.08420778065919876,36,0.0003,100.0,585600,15994,26.002918243408203,585499,0.008331739343702793,-27.286435620000002,,
,0.03364170342683792,-0.24308907985687256,,0.0003,,586000,,25.878679275512695,585899,0.008253328502178192,,100.0,-24.659149739999997
5860,,,36,,100.0,586000,16007,,,,-27.2429907,,
5864,0.023095034062862396,0.564002513885498,36,0.0003,100.0,586400,16012,25.809228897094727,586299,0.00816784705966711,-27.25441374,,
,0.037757426500320435,-1.1097369194030762,,0.0003,,586500,,25.57504653930664,586399,0.008266101591289043,,100.0,-25.11570844
5868,0.03382149711251259,0.15303516387939453,36,0.0003,100.0,586800,16024,25.919448852539062,586699,0.008079038932919502,-27.08513776,,
,0.029342450201511383,0.2866697907447815,,0.0003,,587000,,26.07512664794922,586899,0.008106614463031292,,100.0,-24.463110520000004
5872,0.03930659964680672,-0.016474932432174683,36,0.0003,100.0,587200,16037,25.823104858398438,587099,0.008108207024633884,-27.090514989999996,,
,0.026347164064645767,0.8347951769828796,,0.0003,,587500,,26.580528259277344,587399,0.008133210241794586,,100.0,-24.31587516
5876,0.026310179382562637,-0.5720129013061523,36,0.0003,100.0,587600,16049,26.00479507446289,587499,0.008186860010027885,-27.08789989,,
,0.027426600456237793,0.08583714067935944,,0.0003,,588000,,26.164836883544922,587899,0.008264445699751377,,100.0,-24.603110299999994
5880,,,36,,100.0,588000,16061,,,,-27.090607019999997,,
5884,0.03554961830377579,-0.7088700532913208,36,0.0003,100.0,588400,16066,25.854877471923828,588299,0.008225532248616219,-27.064090769999996,,
,0.03449308127164841,0.23039975762367249,,0.0003,,588500,,25.871898651123047,588399,0.008192704990506172,,100.0,-24.819072899999995
5888,0.03762521594762802,-0.7947300672531128,36,0.0003,100.0,588800,16079,26.397525787353516,588699,0.008137563243508339,-27.046653270000007,,
,0.0480240136384964,0.09502923488616943,,0.0003,,589000,,26.380573272705078,588899,0.0078878253698349,,100.0,-24.50459194
5892,0.026566866785287857,1.4980096817016602,36,0.0003,100.0,589200,16091,25.88308334350586,589099,0.007994347251951694,-27.161744600000002,,
,0.027196507900953293,-0.2443612515926361,,0.0003,,589500,,26.752426147460938,589399,0.008205486461520195,,100.0,-24.3145866
5896,0.03160993754863739,0.5567484498023987,36,0.0003,100.0,589600,16103,25.898651123046875,589499,0.008159064687788486,-27.08931787,,
,0.042947977781295776,-0.03434520959854126,,0.0003,,590000,,26.44938850402832,589899,0.00827673077583313,,100.0,-25.056433540000004
5900,,,36,,100.0,590000,16116,,,,-27.153848519999997,,
5904,0.02871261164546013,0.6391884088516235,36,0.0003,100.0,590400,16121,25.88335418701172,590299,0.008416496217250824,-27.1341564,,
,0.028635693714022636,-0.4586257338523865,,0.0003,,590500,,25.766719818115234,590399,0.008236207999289036,,100.0,-25.00531998
5908,0.020613986998796463,-0.9278143644332886,36,0.0003,100.0,590800,16133,25.833515167236328,590699,0.008177604526281357,-27.07830222,,
,0.02405276522040367,-0.5520794987678528,,0.0003,,591000,,26.495891571044922,590899,0.00814602617174387,,100.0,-24.07921208
5912,0.04091760143637657,0.6298215985298157,36,0.0003,100.0,591200,16145,26.2629451751709,591099,0.007997325621545315,-26.98433223,,
,0.04970071464776993,0.27328047156333923,,0.0003,,591500,,26.12047004699707,591399,0.00811017956584692,,100.0,-24.421255300000002
5916,0.030259601771831512,-0.24729931354522705,36,0.0003,100.0,591600,16158,26.479938507080078,591499,0.008097365498542786,-27.024155800000003,,
,0.04653078317642212,-0.08040308952331543,,0.0003,,592000,,26.562103271484375,591899,0.00824046228080988,,100.0,-24.902383519999997
5920,,,36,,100.0,592000,16170,,,,-27.09118483000001,,
5924,0.028149254620075226,-0.2051803171634674,36,0.0003,100.0,592400,16175,26.597026824951172,592299,0.00811986904591322,-27.3088616,,
,0.03422661870718002,0.22152726352214813,,0.0003,,592500,,25.510425567626953,592399,0.008161045610904694,,100.0,-24.706672060000002
5928,0.03207799792289734,0.5342011451721191,36,0.0003,100.0,592800,16188,26.607666015625,592699,0.008034792728722095,-27.169812739999998,,
,0.025804508477449417,-0.40515342354774475,,0.0003,,593000,,26.379573822021484,592899,0.007791818585246801,,100.0,-24.531499659999998
5932,0.036218851804733276,0.42964401841163635,36,0.0003,100.0,593200,16200,26.107166290283203,593099,0.007925568148493767,-27.12670803,,
,0.03941149264574051,-0.6614638566970825,,0.0003,,593500,,25.809429168701172,593399,0.008215896785259247,,100.0,-24.92960962
5936,0.02190988138318062,0.2499210238456726,36,0.0003,100.0,593600,16213,26.50830078125,593499,0.008147145621478558,-27.11710676,,
,0.028844915330410004,-0.21328234672546387,,0.0003,,594000,,25.931747436523438,593899,0.008212975226342678,,100.0,-24.103136119999995
5940,,,36,,100.0,594000,16225,,,,-27.019127589999997,,
5944,0.035341620445251465,0.036737218499183655,36,0.0003,100.0,594400,16230,26.18642234802246,594299,0.008198520168662071,-27.073917459999997,,
,0.03252419829368591,-0.05414986610412598,,0.0003,,594500,,26.29738998413086,594399,0.008109139278531075,,100.0,-24.75758866
5948,0.024269070476293564,0.4002007246017456,36,0.0003,100.0,594800,16243,25.716503143310547,594699,0.007979030720889568,-27.0113103,,
,0.02387091889977455,0.3908967673778534,,0.0003,,595000,,26.149768829345703,594899,0.008036619983613491,,100.0,-24.206926600000006
5952,0.028549835085868835,0.25085869431495667,36,0.0003,100.0,595200,16255,25.826221466064453,595099,0.008012081496417522,-27.01970667,,
,0.02674788609147072,0.8781701326370239,,0.0003,,595500,,26.161663055419922,595399,0.00809575617313385,,100.0,-26.307778560000003
5956,0.026644039899110794,-1.5156569480895996,36,0.0003,100.0,595600,16268,26.370634078979492,595499,0.00812043808400631,-26.968145560000004,,
,0.03733648732304573,0.5794796943664551,,0.0003,,596000,,26.972023010253906,595899,0.007813714444637299,,100.0,-24.516487440000002
5960,,,36,,100.0,596000,16280,,,,-27.036375079999992,,
5964,0.020917367190122604,-0.4461959898471832,36,0.0003,100.0,596400,16285,26.10669708251953,596299,0.00784649234265089,-27.11507076,,
,0.026164937764406204,-1.1379361152648926,,0.0003,,596500,,25.159351348876953,596399,0.007835769094526768,,100.0,-24.836860639999994
5968,0.03376206010580063,-0.2667044401168823,36,0.0003,100.0,596800,16298,26.302833557128906,596699,0.008013836108148098,-27.046403830000003,,
,0.025574060156941414,-1.1823166608810425,,0.0003,,597000,,25.6630859375,596899,0.008027825504541397,,100.0,-24.398365100000007
5972,0.0356232151389122,1.241018295288086,36,0.0003,100.0,597200,16310,26.95490264892578,597099,0.008007307536900043,-26.97175277,,
,0.025096096098423004,-0.11842143535614014,,0.0003,,597500,,26.265989303588867,597399,0.008226752281188965,,100.0,-24.705902820000002
5976,0.03821169584989548,-1.428523302078247,36,0.0003,100.0,597600,16322,26.671056747436523,597499,0.008207603357732296,-26.834163349999997,,
,0.029258232563734055,0.21668636798858643,,0.0003,,598000,,26.737367630004883,597899,0.008182383142411709,,100.0,-25.23822914
5980,,,36,,100.0,598000,16335,,,,-26.874856719999997,,
5984,0.05212715268135071,0.7044261693954468,36,0.0003,100.0,598400,16340,26.031509399414062,598299,0.00816656555980444,-26.894597900000004,,
,0.033212170004844666,-0.7746515870094299,,0.0003,,598500,,26.133821487426758,598399,0.008124791085720062,,100.0,-24.10428898
