rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/critic_loss,train/learning_rate,time/time_elapsed,train/actor_loss,train/n_updates,time/total_timesteps,time/episodes,eval/mean_ep_length,eval/mean_reward
-5.264411249999999,98,50.0,0.04432030767202377,0.001,7701,19.232412338256836,762299,762400,15248,,
,,,0.04767222702503204,0.001,,19.363317489624023,762399,762500,,50.0,-5.688206059999999
-5.230826649999999,98,50.0,0.0558338388800621,0.001,7705,19.527503967285156,762499,762600,15252,,
-5.22059668,98,50.0,0.06230059266090393,0.001,7706,19.38641929626465,762699,762800,15256,,
,,,0.04083336144685745,0.001,,19.426233291625977,762899,763000,,50.0,-5.7032456
-5.217855950000001,98,50.0,,,7710,,,763000,15260,,
-5.1559573599999995,98,50.0,0.04853946715593338,0.001,7711,19.545528411865234,763099,763200,15264,,
-5.184545649999999,98,50.0,0.06423400342464447,0.001,7712,19.332813262939453,763299,763400,15268,,
,,,0.040882378816604614,0.001,,19.292861938476562,763399,763500,,50.0,-5.65535398
-5.28226647,98,50.0,0.049535032361745834,0.001,7715,19.407798767089844,763499,763600,15272,,
-5.246741410000001,98,50.0,0.05857035517692566,0.001,7716,19.39983558654785,763699,763800,15276,,
,,,0.04342092201113701,0.001,,19.37664031982422,763899,764000,,50.0,-5.647923960000001
-5.25273696,98,50.0,,,7719,,,764000,15280,,
-5.277422929999999,98,50.0,0.05729280412197113,0.001,7721,19.56454849243164,764099,764200,15284,,
-5.21561861,98,50.0,0.03894089534878731,0.001,7722,19.33614730834961,764299,764400,15288,,
,,,0.043852947652339935,0.001,,19.367015838623047,764399,764500,,50.0,-5.65749558
-5.2030053999999994,98,50.0,0.04949168115854263,0.001,7725,19.498294830322266,764499,764600,15292,,
-5.28628783,98,50.0,0.06495291739702225,0.001,7726,19.469581604003906,764699,764800,15296,,
,,,0.040844500064849854,0.001,,19.44432830810547,764899,765000,,50.0,-5.573145780000001
-5.264815669999999,98,50.0,,,7730,,,765000,15300,,
-5.254919650000001,98,50.0,0.05229586362838745,0.001,7731,19.332351684570312,765099,765200,15304,,
-5.283760339999999,98,50.0,0.0460464209318161,0.001,7732,19.511295318603516,765299,765400,15308,,
,,,0.05067140609025955,0.001,,19.393953323364258,765399,765500,,50.0,-5.4936473
-5.27775824,98,50.0,0.05353860557079315,0.001,7735,19.413482666015625,765499,765600,15312,,
-5.22968938,98,50.0,0.03932436183094978,0.001,7737,19.696575164794922,765699,765800,15316,,
,,,0.05140514671802521,0.001,,19.43045997619629,765899,766000,,50.0,-5.54233626
-5.2703454899999995,98,50.0,,,7740,,,766000,15320,,
-5.307847149999999,98,50.0,0.04927085340023041,0.001,7741,19.393720626831055,766099,766200,15324,,
-5.332410670000001,98,50.0,0.054376695305109024,0.001,7743,19.543258666992188,766299,766400,15328,,
,,,0.04773835092782974,0.001,,19.493785858154297,766399,766500,,50.0,-5.524109940000001
-5.35519993,98,50.0,0.05516611412167549,0.001,7746,19.435487747192383,766499,766600,15332,,
-5.39439323,98,50.0,0.06330685317516327,0.001,7747,19.493820190429688,766699,766800,15336,,
,,,0.04124711453914642,0.001,,19.233736038208008,766899,767000,,50.0,-5.45664982
-5.4457202,98,50.0,,,7750,,,767000,15340,,
-5.39139636,98,50.0,0.04803275316953659,0.001,7752,19.6094913482666,767099,767200,15344,,
-5.35309033,98,50.0,0.044157370924949646,0.001,7753,19.510395050048828,767299,767400,15348,,
,,,0.05765465274453163,0.001,,19.507030487060547,767399,767500,,50.0,-5.4326725399999996
-5.4134066800000005,98,50.0,0.041734397411346436,0.001,7756,19.485855102539062,767499,767600,15352,,
-5.396814660000002,98,50.0,0.05714927241206169,0.001,7757,19.294960021972656,767699,767800,15356,,
,,,0.06297652423381805,0.001,,19.287315368652344,767899,768000,,50.0,-5.569803380000001
-5.3864246300000005,98,50.0,,,7760,,,768000,15360,,
-5.45345758,98,50.0,0.047991324216127396,0.001,7762,19.351757049560547,768099,768200,15364,,
-5.441387769999999,98,50.0,0.05996613949537277,0.001,7763,19.53243637084961,768299,768400,15368,,
,,,0.04020655155181885,0.001,,19.516387939453125,768399,768500,,50.0,-5.615961240000001
-5.402975179999999,98,50.0,0.04055602476000786,0.001,7766,19.369007110595703,768499,768600,15372,,
-5.422340059999999,98,50.0,0.044424884021282196,0.001,7767,19.473453521728516,768699,768800,15376,,
,,,0.046769849956035614,0.001,,19.66407585144043,768899,769000,,50.0,-5.473485119999999
-5.4088303699999996,98,50.0,,,7770,,,769000,15380,,
-5.38833527,98,50.0,0.060387060046195984,0.001,7772,19.574234008789062,769099,769200,15384,,
-5.4339441299999995,98,50.0,0.06335704028606415,0.001,7773,19.210529327392578,769299,769400,15388,,
,,,0.04152735322713852,0.001,,19.516237258911133,769399,769500,,50.0,-5.50158858
-5.466742260000002,98,50.0,0.054490577429533005,0.001,7776,19.431743621826172,769499,769600,15392,,
-5.4173410199999985,98,50.0,0.08414478600025177,0.001,7777,19.482463836669922,769699,769800,15396,,
,,,0.05119914561510086,0.001,,19.462270736694336,769899,770000,,50.0,-5.4289144799999995
-5.384164649999999,98,50.0,,,7781,,,770000,15400,,
-5.430817920000001,98,50.0,0.04859757423400879,0.001,7782,19.5720157623291,770099,770200,15404,,
-5.47362154,98,50.0,0.04392368718981743,0.001,7783,19.249914169311523,770299,770400,15408,,
,,,0.04663083702325821,0.001,,19.59469985961914,770399,770500,,50.0,-5.401101239999999
-5.491531269999999,98,50.0,0.04744468629360199,0.001,7786,19.524574279785156,770499,770600,15412,,
-5.51474719,98,50.0,0.04587157815694809,0.001,7787,19.463836669921875,770699,770800,15416,,
,,,0.05814900994300842,0.001,,19.486982345581055,770899,771000,,50.0,-5.409078599999999
-5.4255753900000006,98,50.0,,,7790,,,771000,15420,,
-5.377849939999999,98,50.0,0.05056968331336975,0.001,7792,19.29979705810547,771099,771200,15424,,
-5.3750974000000005,98,50.0,0.04832955449819565,0.001,7793,19.47605323791504,771299,771400,15428,,
,,,0.05368136242032051,0.001,,19.398563385009766,771399,771500,,50.0,-5.319198160000001
-5.35748388,98,50.0,0.04274396598339081,0.001,7795,19.558128356933594,771499,771600,15432,,
-5.319301309999999,98,50.0,0.048314809799194336,0.001,7796,19.543704986572266,771699,771800,15436,,
,,,0.05621061846613884,0.001,,19.286975860595703,771899,772000,,50.0,-5.382976500000001
-5.312774720000001,98,50.0,,,7799,,,772000,15440,,
-5.2753888600000005,98,50.0,0.05537653714418411,0.001,7800,19.360475540161133,772099,772200,15444,,
-5.289842829999999,99,50.0,0.04721464216709137,0.001,7801,19.505901336669922,772299,772400,15448,,
,,,0.058323219418525696,0.001,,19.495086669921875,772399,772500,,50.0,-5.42043944
-5.31151246,98,50.0,0.054018184542655945,0.001,7804,19.482330322265625,772499,772600,15452,,
-5.311119250000001,99,50.0,0.034301646053791046,0.001,7805,19.33885383605957,772699,772800,15456,,
,,,0.04492007568478584,0.001,,19.3663330078125,772899,773000,,50.0,-5.440530659999999
-5.30031388,98,50.0,,,7808,,,773000,15460,,
-5.27804526,99,50.0,0.03967137634754181,0.001,7809,19.214130401611328,773099,773200,15464,,
-5.21504544,99,50.0,0.059076808393001556,0.001,7810,19.49440574645996,773299,773400,15468,,
,,,0.045773085206747055,0.001,,19.524499893188477,773399,773500,,50.0,-5.54209698
-5.130659499999999,99,50.0,0.04729629307985306,0.001,7813,19.506004333496094,773499,773600,15472,,
-5.1296458099999995,99,50.0,0.058151595294475555,0.001,7814,19.38385009765625,773699,773800,15476,,
,,,0.0557534359395504,0.001,,19.330589294433594,773899,774000,,50.0,-5.534602060000001
-5.16884634,99,50.0,,,7817,,,774000,15480,,
-5.19210643,99,50.0,0.061745867133140564,0.001,7818,19.360454559326172,774099,774200,15484,,
-5.103270339999999,99,50.0,0.05104443058371544,0.001,7819,19.412057876586914,774299,774400,15488,,
,,,0.05149322748184204,0.001,,19.36141014099121,774399,774500,,50.0,-5.55360552
-5.0435616,99,50.0,0.043669018894433975,0.001,7821,19.3724422454834,774499,774600,15492,,
-5.07652008,99,50.0,0.05401105806231499,0.001,7822,19.334123611450195,774699,774800,15496,,
,,,0.04890751093626022,0.001,,19.40029525756836,774899,775000,,50.0,-5.498654919999999
-5.14302855,99,50.0,,,7825,,,775000,15500,,
-5.06482833,99,50.0,0.034379832446575165,0.001,7826,19.257448196411133,775099,775200,15504,,
-5.040803200000001,99,50.0,0.04946618527173996,0.001,7827,19.3656005859375,775299,775400,15508,,
,,,0.03291193023324013,0.001,,19.299531936645508,775399,775500,,50.0,-5.4742346799999995
-4.95792374,99,50.0,0.04765692353248596,0.001,7830,19.411561965942383,775499,775600,15512,,
-4.9744912800000005,99,50.0,0.04371762275695801,0.001,7831,19.547752380371094,775699,775800,15516,,
,,,0.05180894583463669,0.001,,19.367286682128906,775899,776000,,50.0,-5.40625412
-5.02779732,99,50.0,,,7833,,,776000,15520,,
-5.0735947,99,50.0,0.05132283270359039,0.001,7834,19.385656356811523,776099,776200,15524,,
-5.0184212200000005,99,50.0,0.049006685614585876,0.001,7835,19.17852783203125,776299,776400,15528,,
,,,0.05011405050754547,0.001,,19.467342376708984,776399,776500,,50.0,-5.310689539999999
-5.014769660000001,99,50.0,0.036295175552368164,0.001,7838,19.391117095947266,776499,776600,15532,,
-4.986932190000001,99,50.0,0.06091047823429108,0.001,7839,19.41849708557129,776699,776800,15536,,
,,,0.06867340207099915,0.001,,19.245372772216797,776899,777000,,50.0,-5.2551928000000006
-4.998800200000001,99,50.0,,,7842,,,777000,15540,,
-5.01812379,99,50.0,0.06254301965236664,0.001,7843,19.444704055786133,777099,777200,15544,,
-5.0419954,99,50.0,0.05719838663935661,0.001,7844,19.332374572753906,777299,777400,15548,,
,,,0.05196162313222885,0.001,,19.154346466064453,777399,777500,,50.0,-5.33982902
-4.98698127,99,50.0,0.04842966049909592,0.001,7847,19.382829666137695,777499,777600,15552,,
-4.95435591,99,50.0,0.049976155161857605,0.001,7848,19.361602783203125,777699,777800,15556,,
,,,0.049696117639541626,0.001,,19.403955459594727,777899,778000,,50.0,-5.3483263
-5.00024683,99,50.0,,,7850,,,778000,15560,,
-4.999810790000001,99,50.0,0.047916531562805176,0.001,7851,19.44655990600586,778099,778200,15564,,
-5.0756816,99,50.0,0.050913549959659576,0.001,7853,19.29845428466797,778299,778400,15568,,
,,,0.05231323093175888,0.001,,19.165348052978516,778399,778500,,50.0,-5.37597844
-5.12732808,99,50.0,0.06354016065597534,0.001,7855,19.34407615661621,778499,778600,15572,,
-5.15802319,99,50.0,0.050621405243873596,0.001,7856,19.668949127197266,778699,778800,15576,,
,,,0.05869143828749657,0.001,,19.25039291381836,778899,779000,,50.0,-5.460993060000001
-5.130782439999999,99,50.0,,,7859,,,779000,15580,,
-5.154004520000001,99,50.0,0.04673806577920914,0.001,7860,19.28445816040039,779099,779200,15584,,
-5.20249718,99,50.0,0.049944255501031876,0.001,7861,19.5120792388916,779299,779400,15588,,
,,,0.04513362795114517,0.001,,19.49466323852539,779399,779500,,50.0,-5.39332174
-5.271560759999999,99,50.0,0.045285530388355255,0.001,7864,19.448429107666016,779499,779600,15592,,
-5.18115203,99,50.0,0.03868819773197174,0.001,7865,19.30726432800293,779699,779800,15596,,
,,,0.06892626732587814,0.001,,19.141681671142578,779899,780000,,50.0,-5.3883666
-5.15199492,99,50.0,,,7868,,,780000,15600,,
-5.1995758499999996,99,50.0,0.04932394623756409,0.001,7869,19.243255615234375,780099,780200,15604,,
-5.156309800000002,99,50.0,0.0757928118109703,0.001,7870,19.220787048339844,780299,780400,15608,,
,,,0.04139542952179909,0.001,,19.395530700683594,780399,780500,,50.0,-5.3499227399999985
-5.200033570000001,99,50.0,0.048938117921352386,0.001,7873,19.426429748535156,780499,780600,15612,,
-5.195126719999999,99,50.0,0.05012291669845581,0.001,7874,19.33230972290039,780699,780800,15616,,
,,,0.06814946979284286,0.001,,19.59746551513672,780899,781000,,50.0,-5.233831159999999
-5.2799016199999995,99,50.0,,,7876,,,781000,15620,,
-5.25331843,99,50.0,0.061101607978343964,0.001,7877,19.324954986572266,781099,781200,15624,,
-5.223251379999999,99,50.0,0.049469977617263794,0.001,7879,19.499229431152344,781299,781400,15628,,
,,,0.049257151782512665,0.001,,19.24942398071289,781399,781500,,50.0,-5.2160417599999995
-5.21700439,99,50.0,0.055289238691329956,0.001,7881,19.458789825439453,781499,781600,15632,,
-5.242307070000001,99,50.0,0.04791578650474548,0.001,7882,19.36507797241211,781699,781800,15636,,
,,,0.04800791293382645,0.001,,19.21763801574707,781899,782000,,50.0,-5.22854232
-5.16965319,99,50.0,,,7885,,,782000,15640,,
-5.205754850000001,99,50.0,0.05049943923950195,0.001,7886,19.301898956298828,782099,782200,15644,,
-5.19563855,99,50.0,0.04242837429046631,0.001,7887,19.362966537475586,782299,782400,15648,,
,,,0.04960890859365463,0.001,,19.489913940429688,782399,782500,,50.0,-5.26167218
-5.21115127,99,50.0,0.0541243813931942,0.001,7890,19.320003509521484,782499,782600,15652,,
-5.19581488,99,50.0,0.047084636986255646,0.001,7891,19.182891845703125,782699,782800,15656,,
,,,0.057123083621263504,0.001,,19.36433982849121,782899,783000,,50.0,-5.24570258
-5.236875600000001,99,50.0,,,7893,,,783000,15660,,
-5.234146800000001,99,50.0,0.046057261526584625,0.001,7894,19.181425094604492,783099,783200,15664,,
-5.24021519,99,50.0,0.041398707777261734,0.001,7895,19.194082260131836,783299,783400,15668,,
,,,0.04462684690952301,0.001,,19.279460906982422,783399,783500,,50.0,-5.17249984
-5.28139066,99,50.0,0.07934467494487762,0.001,7898,18.947032928466797,783499,783600,15672,,
-5.230773330000001,99,50.0,0.05029001086950302,0.001,7899,19.52777862548828,783699,783800,15676,,
,,,0.046974651515483856,0.001,,19.429655075073242,783899,784000,,50.0,-5.23417234
-5.21553762,99,50.0,,,7902,,,784000,15680,,
-5.13263288,99,50.0,0.054970987141132355,0.001,7903,19.363056182861328,784099,784200,15684,,
-5.10160941,99,50.0,0.04431607201695442,0.001,7904,19.464866638183594,784299,784400,15688,,
,,,0.060367733240127563,0.001,,19.407020568847656,784399,784500,,50.0,-5.192023460000001
-5.09527011,99,50.0,0.04109041765332222,0.001,7906,19.485557556152344,784499,784600,15692,,
-5.12142437,99,50.0,0.055338263511657715,0.001,7908,19.170753479003906,784699,784800,15696,,
,,,0.042770035564899445,0.001,,19.47817611694336,784899,785000,,50.0,-5.16842936
-5.126027839999999,99,50.0,,,7910,,,785000,15700,,
-5.14783907,99,50.0,0.05245726928114891,0.001,7911,19.097339630126953,785099,785200,15704,,
-5.17364327,99,50.0,0.05733736976981163,0.001,7912,19.222862243652344,785299,785400,15708,,
,,,0.045009445399045944,0.001,,19.329153060913086,785399,785500,,50.0,-5.17345592
-5.153449479999999,99,50.0,0.0530242994427681,0.001,7915,19.29344367980957,785499,785600,15712,,
-5.13983953,99,50.0,0.060316409915685654,0.001,7916,19.2137451171875,785699,785800,15716,,
,,,0.03507593646645546,0.001,,19.07368278503418,785899,786000,,50.0,-4.91982008
-5.05702832,99,50.0,,,7919,,,786000,15720,,
-5.06714168,99,50.0,0.06301120668649673,0.001,7920,19.253551483154297,786099,786200,15724,,
-5.113720239999999,99,50.0,0.046887945383787155,0.001,7921,19.228548049926758,786299,786400,15728,,
,,,0.048027876764535904,0.001,,19.033111572265625,786399,786500,,50.0,-5.316427539999999
-5.067826999999999,99,50.0,0.04477045312523842,0.001,7924,19.323780059814453,786499,786600,15732,,
-5.070632800000001,99,50.0,0.059204258024692535,0.001,7925,19.23513412475586,786699,786800,15736,,
,,,0.049025759100914,0.001,,19.1290225982666,786899,787000,,50.0,-5.204750819999999
-5.15877008,99,50.0,,,7928,,,787000,15740,,
-5.138468309999999,99,50.0,0.05031006038188934,0.001,7929,19.014039993286133,787099,787200,15744,,
-5.12441988,99,50.0,0.05853972211480141,0.001,7930,19.309141159057617,787299,787400,15748,,
,,,0.04920594394207001,0.001,,19.27921485900879,787399,787500,,50.0,-5.259763780000001
-5.15679563,99,50.0,0.050645455718040466,0.001,7932,19.36497688293457,787499,787600,15752,,
-5.2004399,99,50.0,0.05695560574531555,0.001,7933,19.150957107543945,787699,787800,15756,,
,,,0.055537909269332886,0.001,,19.39419174194336,787899,788000,,50.0,-5.38359232
-5.07580356,99,50.0,,,7936,,,788000,15760,,
-5.080237670000001,99,50.0,0.04257895052433014,0.001,7937,19.287761688232422,788099,788200,15764,,
-5.075810770000001,99,50.0,0.043445318937301636,0.001,7938,19.227935791015625,788299,788400,15768,,
,,,0.04985020309686661,0.001,,19.243764877319336,788399,788500,,50.0,-5.19558106
-5.0414740700000005,99,50.0,0.048539310693740845,0.001,7940,19.167659759521484,788499,788600,15772,,
-5.13172546,99,50.0,0.05073776841163635,0.001,7941,19.26409912109375,788699,788800,15776,,
,,,0.07856344431638718,0.001,,19.202503204345703,788899,789000,,50.0,-5.379789559999999
-5.11379584,99,50.0,,,7944,,,789000,15780,,
-5.13474707,99,50.0,0.08048884570598602,0.001,7945,19.228260040283203,789099,789200,15784,,
-5.213349769999999,99,50.0,0.05466274917125702,0.001,7946,19.242687225341797,789299,789400,15788,,
,,,0.040229469537734985,0.001,,19.25768280029297,789399,789500,,50.0,-5.276612740000001
-5.204940779999999,99,50.0,0.04661940038204193,0.001,7949,19.304330825805664,789499,789600,15792,,
-5.278097,99,50.0,0.057097427546978,0.001,7950,19.387466430664062,789699,789800,15796,,
,,,0.07247938960790634,0.001,,19.113061904907227,789899,790000,,50.0,-5.34327654
-5.244606150000001,99,50.0,,,7953,,,790000,15800,,
-5.16290623,99,50.0,0.05633142590522766,0.001,7954,19.45060920715332,790099,790200,15804,,
-5.12529087,99,50.0,0.04484643042087555,0.001,7955,19.224952697753906,790299,790400,15808,,
,,,0.05293165147304535,0.001,,19.07738494873047,790399,790500,,50.0,-5.26668366
-5.1538346100000005,99,50.0,0.05773492157459259,0.001,7957,19.227130889892578,790499,790600,15812,,
-5.151118979999999,99,50.0,0.06099748983979225,0.001,7958,19.18667221069336,790699,790800,15816,,
,,,0.058205634355545044,0.001,,19.228713989257812,790899,791000,,50.0,-5.263148339999999
-5.21520186,99,50.0,,,7961,,,791000,15820,,
-5.19944273,99,50.0,0.059921424835920334,0.001,7962,19.326995849609375,791099,791200,15824,,
-5.248327720000001,99,50.0,0.046420518308877945,0.001,7963,19.193937301635742,791299,791400,15828,,
,,,0.08778474479913712,0.001,,19.254749298095703,791399,791500,,50.0,-5.3744898
-5.299955219999999,99,50.0,0.04511652886867523,0.001,7966,19.251203536987305,791499,791600,15832,,
-5.33376754,99,50.0,0.052557267248630524,0.001,7967,19.169353485107422,791699,791800,15836,,
,,,0.05161665752530098,0.001,,19.198867797851562,791899,792000,,50.0,-5.3304899599999995
-5.2855583,99,50.0,,,7970,,,792000,15840,,
-5.3083943,99,50.0,0.05642015486955643,0.001,7971,19.25095558166504,792099,792200,15844,,
-5.3718073099999994,99,50.0,0.053991906344890594,0.001,7972,19.25577735900879,792299,792400,15848,,
,,,0.05405331403017044,0.001,,19.43170928955078,792399,792500,,50.0,-5.3247366199999995
-5.330329859999999,99,50.0,0.07178866118192673,0.001,7974,19.38962173461914,792499,792600,15852,,
-5.265683979999999,99,50.0,0.057983361184597015,0.001,7975,19.271968841552734,792699,792800,15856,,
,,,0.059300340712070465,0.001,,19.22890853881836,792899,793000,,50.0,-5.34224674
-5.2917382,99,50.0,,,7978,,,793000,15860,,
-5.30547423,99,50.0,0.05241458863019943,0.001,7979,19.214590072631836,793099,793200,15864,,
-5.280060840000001,99,50.0,0.049525950103998184,0.001,7980,19.19631576538086,793299,793400,15868,,
,,,0.05578204244375229,0.001,,19.43792152404785,793399,793500,,50.0,-5.24078908
-5.28051588,99,50.0,0.06021154671907425,0.001,7983,19.202220916748047,793499,793600,15872,,
-5.205520159999999,99,50.0,0.05451788753271103,0.001,7984,19.349817276000977,793699,793800,15876,,
,,,0.05409663915634155,0.001,,19.416004180908203,793899,794000,,50.0,-5.34363854
-5.2648492,99,50.0,,,7987,,,794000,15880,,
-5.311931799999999,99,50.0,0.06485384702682495,0.001,7988,19.321422576904297,794099,794200,15884,,
-5.223683899999998,99,50.0,0.0528494194149971,0.001,7989,19.33742904663086,794299,794400,15888,,
,,,0.043900176882743835,0.001,,19.277023315429688,794399,794500,,50.0,-5.18806186
-5.2311568699999995,99,50.0,0.05938560515642166,0.001,7992,19.33812141418457,794499,794600,15892,,
-5.124184189999999,99,50.0,0.10166869312524796,0.001,7993,19.299774169921875,794699,794800,15896,,
,,,0.054478198289871216,0.001,,19.47698402404785,794899,795000,,50.0,-5.15608164
-5.17628037,99,50.0,,,7995,,,795000,15900,,
-5.26363232,99,50.0,0.05534641444683075,0.001,7996,19.561256408691406,795099,795200,15904,,
-5.342887999999999,99,50.0,0.08121737837791443,0.001,7997,19.347761154174805,795299,795400,15908,,
,,,0.05035388469696045,0.001,,19.31014633178711,795399,795500,,50.0,-5.278272459999999
-5.33927902,99,50.0,0.05802445113658905,0.001,8000,19.065460205078125,795499,795600,15912,,
-5.2863120100000005,99,50.0,0.06949092447757721,0.001,8001,19.472347259521484,795699,795800,15916,,
,,,0.07600664347410202,0.001,,19.28828239440918,795899,796000,,50.0,-5.288984800000001
-5.2354224,99,50.0,,,8004,,,796000,15920,,
-5.20472333,99,50.0,0.04748576134443283,0.001,8005,19.153656005859375,796099,796200,15924,,
-5.15426963,99,50.0,0.04910355061292648,0.001,8006,19.224021911621094,796299,796400,15928,,
,,,0.04375089704990387,0.001,,19.292142868041992,796399,796500,,50.0,-5.364546799999999
-5.1386587299999995,99,50.0,0.048767149448394775,0.001,8008,19.378379821777344,796499,796600,15932,,
-5.139133709999999,99,50.0,0.0464816614985466,0.001,8009,19.43634605407715,796699,796800,15936,,
,,,0.047046758234500885,0.001,,19.38222312927246,796899,797000,,50.0,-5.42420826
-5.129611130000001,99,50.0,,,8012,,,797000,15940,,
-5.0837005,99,50.0,0.08469106256961823,0.001,8013,19.450700759887695,797099,797200,15944,,
-5.05739852,99,50.0,0.0429370179772377,0.001,8014,19.471569061279297,797299,797400,15948,,
,,,0.05368033051490784,0.001,,19.631237030029297,797399,797500,,50.0,-5.40821828
-5.0497523499999994,99,50.0,0.07060936838388443,0.001,8017,19.44647216796875,797499,797600,15952,,
-5.12634369,99,50.0,0.05916067212820053,0.001,8018,19.429771423339844,797699,797800,15956,,
,,,0.059907861053943634,0.001,,19.462326049804688,797899,798000,,50.0,-5.445301560000001
-5.159906380000001,99,50.0,,,8021,,,798000,15960,,
-5.13763094,99,50.0,0.05588734894990921,0.001,8022,19.280109405517578,798099,798200,15964,,
-5.07498618,99,50.0,0.050627075135707855,0.001,8023,19.478286743164062,798299,798400,15968,,
,,,0.042972318828105927,0.001,,19.455692291259766,798399,798500,,50.0,-5.26392358
-5.042341099999999,99,50.0,0.05138859897851944,0.001,8025,19.64377212524414,798499,798600,15972,,
-5.0665241299999995,99,50.0,0.05618955194950104,0.001,8026,19.440500259399414,798699,798800,15976,,
,,,0.0486144982278347,0.001,,19.416749954223633,798899,799000,,50.0,-5.38799212
-5.04778052,99,50.0,,,8029,,,799000,15980,,
-5.02976083,99,50.0,0.06048576161265373,0.001,8030,19.348621368408203,799099,799200,15984,,
-5.09319041,99,50.0,0.0481131449341774,0.001,8031,19.322986602783203,799299,799400,15988,,
,,,0.044222526252269745,0.001,,19.15850067138672,799399,799500,,50.0,-5.315861780000001
-5.02425366,99,50.0,0.05842166393995285,0.001,8034,19.289520263671875,799499,799600,15992,,
-5.087723769999999,99,50.0,0.041395943611860275,0.001,8035,19.57085418701172,799699,799800,15996,,
,,,0.04854607582092285,0.001,,19.336814880371094,799899,800000,,50.0,-5.543402980000001
-5.09779669,99,50.0,,,8037,,,800000,16000,,
-5.0239353399999995,99,50.0,0.05411859601736069,0.001,8038,19.350990295410156,800099,800200,16004,,
-4.95863136,99,50.0,0.060435034334659576,0.001,8039,19.518840789794922,800299,800400,16008,,
,,,0.052061088383197784,0.001,,19.410717010498047,800399,800500,,50.0,-5.4881556599999985
-4.9471573,99,50.0,0.05364537984132767,0.001,8042,19.53152847290039,800499,800600,16012,,
-4.966368060000001,99,50.0,0.04966703802347183,0.001,8043,19.37611961364746,800699,800800,16016,,
,,,0.04980409890413284,0.001,,19.44015121459961,800899,801000,,50.0,-5.587470899999999
-4.923542609999999,99,50.0,,,8046,,,801000,16020,,
-4.98649947,99,50.0,0.0623776875436306,0.001,8047,19.39577293395996,801099,801200,16024,,
-4.9725414,99,50.0,0.044754430651664734,0.001,8048,19.31003189086914,801299,801400,16028,,
,,,0.04296092689037323,0.001,,19.345447540283203,801399,801500,,50.0,-5.277716440000001
-4.93154947,99,50.0,0.06946015357971191,0.001,8051,19.41960906982422,801499,801600,16032,,
-4.89837804,99,50.0,0.06099092215299606,0.001,8052,19.238628387451172,801699,801800,16036,,
,,,0.06308480352163315,0.001,,19.259014129638672,801899,802000,,50.0,-5.326364139999999
-4.894335179999999,99,50.0,,,8054,,,802000,16040,,
-4.95402169,99,50.0,0.06027591973543167,0.001,8056,19.59531021118164,802099,802200,16044,,
-4.9552781,99,50.0,0.06322655081748962,0.001,8057,19.4355411529541,802299,802400,16048,,
,,,0.04722403734922409,0.001,,19.363265991210938,802399,802500,,50.0,-5.340414579999999
-4.951634390000001,99,50.0,0.047578006982803345,0.001,8059,19.358070373535156,802499,802600,16052,,
-4.94645099,99,50.0,0.0575060173869133,0.001,8060,19.415529251098633,802699,802800,16056,,
,,,0.04808471351861954,0.001,,19.405399322509766,802899,803000,,50.0,-5.461861580000001
-4.91259542,99,50.0,,,8063,,,803000,16060,,
-4.960308499999999,99,50.0,0.04762854054570198,0.001,8064,19.333213806152344,803099,803200,16064,,
-5.014797069999999,99,50.0,0.06147116422653198,0.001,8065,19.428489685058594,803299,803400,16068,,
,,,0.062042899429798126,0.001,,19.281896591186523,803399,803500,,50.0,-5.536535700000001
-5.006133360000001,99,50.0,0.056016359478235245,0.001,8068,19.402843475341797,803499,803600,16072,,
-4.988741470000001,99,50.0,0.05447845533490181,0.001,8069,19.2567138671875,803699,803800,16076,,
,,,0.04814719036221504,0.001,,19.399959564208984,803899,804000,,50.0,-5.449995240000001
-4.93343256,99,50.0,,,8071,,,804000,16080,,
-4.939905339999999,99,50.0,0.03968191519379616,0.001,8072,19.223310470581055,804099,804200,16084,,
-4.9024415,99,50.0,0.048284582793712616,0.001,8073,19.366342544555664,804299,804400,16088,,
,,,0.053817346692085266,0.001,,19.548057556152344,804399,804500,,50.0,-5.551166279999999
-4.9484952700000004,99,50.0,0.0445794053375721,0.001,8076,19.2962646484375,804499,804600,16092,,
-4.93459989,99,50.0,0.04197794571518898,0.001,8077,19.504390716552734,804699,804800,16096,,
,,,0.049578890204429626,0.001,,19.208045959472656,804899,805000,,50.0,-5.417541279999999
-4.91736037,99,50.0,,,8080,,,805000,16100,,
-4.91687976,99,50.0,0.047445423901081085,0.001,8081,19.235637664794922,805099,805200,16104,,
-4.917710169999999,99,50.0,0.052169520407915115,0.001,8082,19.413639068603516,805299,805400,16108,,
,,,0.050561852753162384,0.001,,19.38924789428711,805399,805500,,50.0,-5.42733708
-4.90085084,99,50.0,0.06187144294381142,0.001,8084,19.391387939453125,805499,805600,16112,,
-4.932724009999999,99,50.0,0.05338723957538605,0.001,8085,19.29900360107422,805699,805800,16116,,
,,,0.0516982302069664,0.001,,19.488433837890625,805899,806000,,50.0,-5.59830658
-4.93636588,99,50.0,,,8088,,,806000,16120,,
-4.9131876100000005,99,50.0,0.04699116572737694,0.001,8089,19.32541275024414,806099,806200,16124,,
-4.94136648,99,50.0,0.05092308670282364,0.001,8090,19.702091217041016,806299,806400,16128,,
