time/time_elapsed,train/n_updates,train/ent_coef,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,rollout/ep_len_mean,time/episodes,train/actor_loss,time/fps,train/ent_coef_loss,eval/mean_ep_length,eval/mean_reward
43801,1595499,0.007060603704303503,0.0003,-22.707744249999998,1595600,0.016440613195300102,100.0,15956,18.628990173339844,36,1.1697442531585693,,
,1595899,0.007145194802433252,0.0003,,1596000,0.02721378393471241,,,18.800342559814453,,0.657322108745575,100.0,-20.63236194
43814,,,,-22.75022105,1596000,,100.0,15960,,36,,,
43819,1596299,0.007010590750724077,0.0003,-22.83114342,1596400,0.010926328599452972,100.0,15964,18.940025329589844,36,0.38031166791915894,,
,1596399,0.006997558753937483,0.0003,,1596500,0.008657945320010185,,,18.99538803100586,,0.6981937885284424,100.0,-20.40018646
43832,1596699,0.007426504977047443,0.0003,-22.817832030000005,1596800,0.008857499808073044,100.0,15968,18.767105102539062,36,0.20327162742614746,,
,1596899,0.006844240706413984,0.0003,,1597000,0.010462511330842972,,,19.004253387451172,,-0.5901944041252136,100.0,-20.6889948
43844,1597099,0.0071387211792171,0.0003,-22.816042550000006,1597200,0.010347622446715832,100.0,15972,19.194961547851562,36,0.2088000774383545,,
,1597399,0.006985490210354328,0.0003,,1597500,0.0063636414706707,,,19.136064529418945,,-1.0032336711883545,100.0,-20.53852964
43857,1597499,0.00696661276742816,0.0003,-22.85432039,1597600,0.007759330328553915,100.0,15976,19.049591064453125,36,1.470755696296692,,
,1597899,0.007152063772082329,0.0003,,1598000,0.008354278281331062,,,18.352066040039062,,1.062369465827942,100.0,-20.67134982
43869,,,,-22.89797382,1598000,,100.0,15980,,36,,,
43874,1598299,0.007010239642113447,0.0003,-22.91286754,1598400,0.011879382655024529,100.0,15984,19.00300407409668,36,0.7085775136947632,,
,1598399,0.0070846290327608585,0.0003,,1598500,0.01700366660952568,,,19.029109954833984,,-0.3677038848400116,100.0,-20.50048192
43887,1598699,0.007002204656600952,0.0003,-22.992851820000002,1598800,0.004966389387845993,100.0,15988,18.554763793945312,36,1.6272563934326172,,
,1598899,0.006956149823963642,0.0003,,1599000,0.012356441468000412,,,18.687511444091797,,-0.3665115535259247,100.0,-20.45165742
43899,1599099,0.006943345069885254,0.0003,-23.007118409999997,1599200,0.009863872081041336,100.0,15992,18.735960006713867,36,0.7140884399414062,,
,1599399,0.0069873095490038395,0.0003,,1599500,0.015866942703723907,,,18.767253875732422,,-1.5387848615646362,100.0,-20.75753098
43912,1599499,0.006788753904402256,0.0003,-22.947480429999995,1599600,0.017724163830280304,100.0,15996,18.794559478759766,36,-0.19772809743881226,,
,1599899,0.007140137255191803,0.0003,,1600000,0.006636092439293861,,,18.815418243408203,,-0.6003422737121582,100.0,-20.519486320000002
43924,,,,-22.91208161,1600000,,100.0,16000,,36,,,
43930,1600299,0.007040717639029026,0.0003,-22.964063489999994,1600400,0.007761000655591488,100.0,16004,18.832977294921875,36,-1.6210517883300781,,
,1600399,0.00691031850874424,0.0003,,1600500,0.007206521928310394,,,18.482986450195312,,0.45474696159362793,100.0,-20.657448520000003
43942,1600699,0.007210790645331144,0.0003,-23.03417236,1600800,0.010218415409326553,100.0,16008,18.99120330810547,36,2.002685308456421,,
,1600899,0.007210429757833481,0.0003,,1601000,0.020906846970319748,,,18.78759765625,,0.3025948703289032,100.0,-20.506247280000004
43955,1601099,0.007034848444163799,0.0003,-22.94239306,1601200,0.013160128146409988,100.0,16012,18.509796142578125,36,0.5132392644882202,,
,1601399,0.00702288281172514,0.0003,,1601500,0.00563384173437953,,,18.742212295532227,,0.5725226998329163,100.0,-20.6244949
43967,1601499,0.007111734244972467,0.0003,-22.951119729999995,1601600,0.010497764684259892,100.0,16016,18.68547821044922,36,-0.4878389239311218,,
,1601899,0.007200026884675026,0.0003,,1602000,0.011009635403752327,,,18.970726013183594,,0.6221669316291809,100.0,-20.60352456
43980,,,,-23.003479040000002,1602000,,100.0,16020,,36,,,
43985,1602299,0.006924633868038654,0.0003,-23.065992299999998,1602400,0.009530508890748024,100.0,16024,18.63850212097168,36,0.029540568590164185,,
,1602399,0.006803206633776426,0.0003,,1602500,0.011388823390007019,,,18.772430419921875,,-1.378117322921753,100.0,-20.6140669
43998,1602699,0.006731363944709301,0.0003,-22.979618719999998,1602800,0.007833556272089481,100.0,16028,18.724353790283203,36,0.49252378940582275,,
,1602899,0.006828928366303444,0.0003,,1603000,0.014510279521346092,,,18.78847312927246,,0.08761060237884521,100.0,-20.456837899999996
44010,1603099,0.0068944902159273624,0.0003,-23.023627609999995,1603200,0.014935921877622604,100.0,16032,18.510990142822266,36,0.8420708179473877,,
,1603399,0.00684699509292841,0.0003,,1603500,0.02077968418598175,,,19.190807342529297,,0.17675113677978516,100.0,-20.514593559999998
44023,1603499,0.006962524726986885,0.0003,-22.994846499999998,1603600,0.02461516484618187,100.0,16036,18.768415451049805,36,0.6418749094009399,,
,1603899,0.006930308882147074,0.0003,,1604000,0.004369576461613178,,,18.142887115478516,,0.5498099327087402,100.0,-20.36658206
44035,,,,-23.028650430000003,1604000,,100.0,16040,,36,,,
44040,1604299,0.00745885306969285,0.0003,-22.95495175,1604400,0.010606730356812477,100.0,16044,18.640478134155273,36,-0.40358176827430725,,
,1604399,0.007443518843501806,0.0003,,1604500,0.009547162801027298,,,18.791257858276367,,-0.8443303108215332,100.0,-20.419779600000005
44053,1604699,0.007028909865766764,0.0003,-22.99413777,1604800,0.014369022101163864,100.0,16048,18.88045883178711,36,-1.1570751667022705,,
,1604899,0.007097299210727215,0.0003,,1605000,0.006194299086928368,,,18.429244995117188,,0.11705732345581055,100.0,-20.60647666
44066,1605099,0.0071523189544677734,0.0003,-23.017257459999996,1605200,0.031093986704945564,100.0,16052,19.204971313476562,36,0.4214523434638977,,
,1605399,0.007245768327265978,0.0003,,1605500,0.004923686385154724,,,18.619457244873047,,0.6403459906578064,100.0,-20.78412916
44078,1605499,0.007383089046925306,0.0003,-22.932852750000002,1605600,0.013925774022936821,100.0,16056,19.21456527709961,36,0.6427463293075562,,
,1605899,0.00712793180719018,0.0003,,1606000,0.011854778975248337,,,18.432262420654297,,0.3822104036808014,100.0,-20.32935948
44091,,,,-22.91628889,1606000,,100.0,16060,,36,,,
44096,1606299,0.00669508520513773,0.0003,-22.814203129999992,1606400,0.006154356524348259,100.0,16064,18.93883514404297,36,0.5237762331962585,,
,1606399,0.006770304869860411,0.0003,,1606500,0.008758957497775555,,,18.974830627441406,,-0.037075310945510864,100.0,-20.59679838
44108,1606699,0.0070183067582547665,0.0003,-22.724804369999998,1606800,0.025882365182042122,100.0,16068,18.97475242614746,36,-0.2920185625553131,,
,1606899,0.007316462695598602,0.0003,,1607000,0.018398821353912354,,,18.791297912597656,,0.6641977429389954,100.0,-20.63375498
44121,1607099,0.007222697604447603,0.0003,-22.69529058,1607200,0.006144904997199774,100.0,16072,18.323741912841797,36,-0.9367268085479736,,
,1607399,0.007181343622505665,0.0003,,1607500,0.013323555700480938,,,19.083330154418945,,-0.39127445220947266,100.0,-20.38771644
44133,1607499,0.007051798515021801,0.0003,-22.71273715,1607600,0.008200081065297127,100.0,16076,18.657045364379883,36,-1.3410568237304688,,
,1607899,0.007381568197160959,0.0003,,1608000,0.007247702218592167,,,18.613862991333008,,-0.04528166353702545,100.0,-20.524131819999997
44146,,,,-22.71120519,1608000,,100.0,16080,,36,,,
44151,1608299,0.007230347488075495,0.0003,-22.7683518,1608400,0.0076528266072273254,100.0,16084,19.247100830078125,36,0.3623325526714325,,
,1608399,0.007016412913799286,0.0003,,1608500,0.031056895852088928,,,18.756572723388672,,-1.1545733213424683,100.0,-20.40090428
44164,1608699,0.007140839006751776,0.0003,-22.766310940000004,1608800,0.01396176591515541,100.0,16088,18.908527374267578,36,0.005834534764289856,,
,1608899,0.007047160062938929,0.0003,,1609000,0.01490070577710867,,,19.081207275390625,,0.2737155854701996,100.0,-20.45485154
44176,1609099,0.007208539638668299,0.0003,-22.710664029999997,1609200,0.0074461898766458035,100.0,16092,18.717069625854492,36,0.9333951473236084,,
,1609399,0.007162967696785927,0.0003,,1609500,0.008587496355175972,,,18.8757381439209,,-1.0616627931594849,100.0,-20.56050764
44189,1609499,0.006991908419877291,0.0003,-22.796394959999997,1609600,0.008268609642982483,100.0,16096,18.90780258178711,36,-1.3404004573822021,,
,1609899,0.007074401248246431,0.0003,,1610000,0.010413415729999542,,,18.696922302246094,,0.23948386311531067,100.0,-20.61465502
44202,,,,-22.72700014000001,1610000,,100.0,16100,,36,,,
44207,1610299,0.007030452135950327,0.0003,-22.667744180000003,1610400,0.012221867218613625,100.0,16104,18.670379638671875,36,-1.4625980854034424,,
,1610399,0.0070137702859938145,0.0003,,1610500,0.07378941029310226,,,18.7762451171875,,-0.23576629161834717,100.0,-20.521983679999998
44219,1610699,0.006858585402369499,0.0003,-22.60036694,1610800,0.00563558004796505,100.0,16108,18.68225860595703,36,-0.08718612790107727,,
,1610899,0.006999447010457516,0.0003,,1611000,0.013419275172054768,,,18.806669235229492,,0.3145708739757538,100.0,-20.905872120000005
44232,1611099,0.006836780812591314,0.0003,-22.71552194,1611200,0.008531633764505386,100.0,16112,18.839208602905273,36,1.0787553787231445,,
,1611399,0.006941110827028751,0.0003,,1611500,0.006090846844017506,,,18.51339340209961,,-0.8088840246200562,100.0,-20.39355266
44244,1611499,0.006925825960934162,0.0003,-22.604083409999998,1611600,0.00805061124265194,100.0,16116,18.668827056884766,36,-0.8574912548065186,,
,1611899,0.00668987724930048,0.0003,,1612000,0.004149739630520344,,,18.55945587158203,,-0.7698036432266235,100.0,-20.627948540000002
44257,,,,-22.51703484,1612000,,100.0,16120,,36,,,
44262,1612299,0.006849499884992838,0.0003,-22.52378612,1612400,0.014416959136724472,100.0,16124,18.740739822387695,36,-1.0514549016952515,,
,1612399,0.006793896201997995,0.0003,,1612500,0.005341639742255211,,,18.690082550048828,,-0.41505613923072815,100.0,-20.475544900000003
44274,1612699,0.006773184519261122,0.0003,-22.529452040000002,1612800,0.0037282134871929884,100.0,16128,18.337921142578125,36,0.8318028450012207,,
,1612899,0.007112249732017517,0.0003,,1613000,0.006907215341925621,,,18.354835510253906,,0.004898339509963989,100.0,-20.62171672
44287,1613099,0.007276059594005346,0.0003,-22.502340229999994,1613200,0.008830824866890907,100.0,16132,18.587543487548828,36,0.0383559912443161,,
,1613399,0.007464375346899033,0.0003,,1613500,0.007226279936730862,,,18.685787200927734,,0.4588180184364319,100.0,-20.465197700000004
44299,1613499,0.007585038896650076,0.0003,-22.48914401,1613600,0.006745478138327599,100.0,16136,18.654184341430664,36,-0.3147854804992676,,
,1613899,0.007301215548068285,0.0003,,1614000,0.0073610027320683,,,18.554227828979492,,1.2333252429962158,100.0,-20.422163
44312,,,,-22.457316189999997,1614000,,100.0,16140,,36,,,
44317,1614299,0.007034013047814369,0.0003,-22.487693649999997,1614400,0.010476875118911266,100.0,16144,18.563335418701172,36,-0.7905791401863098,,
,1614399,0.006891177035868168,0.0003,,1614500,0.007041425909847021,,,18.70334815979004,,0.2991046905517578,100.0,-20.28868654
44330,1614699,0.007232106290757656,0.0003,-22.496838779999997,1614800,0.007717697881162167,100.0,16148,18.661914825439453,36,-0.15150022506713867,,
,1614899,0.007081407587975264,0.0003,,1615000,0.01003875583410263,,,18.817371368408203,,-0.8464624881744385,100.0,-20.45428874
44342,1615099,0.0071205939166247845,0.0003,-22.481784589999997,1615200,0.007459994871169329,100.0,16152,18.586376190185547,36,0.07053713500499725,,
,1615399,0.00700228800997138,0.0003,,1615500,0.012015069834887981,,,18.732101440429688,,0.9643415212631226,100.0,-20.689196459999998
44355,1615499,0.007043377496302128,0.0003,-22.456616210000004,1615600,0.007459108717739582,100.0,16156,18.64090347290039,36,1.065654993057251,,
,1615899,0.007202770095318556,0.0003,,1616000,0.004520309157669544,,,18.623271942138672,,1.0209732055664062,100.0,-20.33790594
44368,,,,-22.444545559999998,1616000,,100.0,16160,,36,,,
44373,1616299,0.007220053113996983,0.0003,-22.527473629999996,1616400,0.007919574156403542,100.0,16164,18.585655212402344,36,0.28132668137550354,,
,1616399,0.007335711270570755,0.0003,,1616500,0.011800327338278294,,,18.934181213378906,,-0.059201210737228394,100.0,-22.452887440000005
44386,1616699,0.007053211331367493,0.0003,-22.54220296,1616800,0.012985266745090485,100.0,16168,18.98897933959961,36,-0.08434289693832397,,
,1616899,0.007065369747579098,0.0003,,1617000,0.012361620552837849,,,18.455982208251953,,-0.2871067225933075,100.0,-22.64629552
44398,1617099,0.007058409508317709,0.0003,-22.6035355,1617200,0.014173552393913269,100.0,16172,18.561294555664062,36,0.4206387400627136,,
,1617399,0.006991438567638397,0.0003,,1617500,0.011128688231110573,,,18.888103485107422,,-0.5570263266563416,100.0,-26.467654859999996
44411,1617499,0.007013321854174137,0.0003,-22.572803570000005,1617600,0.03911370784044266,100.0,16176,19.097394943237305,36,0.8056554198265076,,
,1617899,0.006530956830829382,0.0003,,1618000,0.012185060419142246,,,18.67224884033203,,2.0898478031158447,100.0,-54.354056060000005
44424,,,,-23.596133090000002,1618000,,100.0,16180,,36,,,
44429,1618299,0.006288961973041296,0.0003,-24.111865600000005,1618400,0.013212131336331367,100.0,16184,18.389863967895508,36,2.1613941192626953,,
,1618399,0.006535651162266731,0.0003,,1618500,0.015384577214717865,,,19.015274047851562,,0.9090425968170166,100.0,-33.03908814
44441,1618699,0.006976576056331396,0.0003,-25.599487679999996,1618800,0.014368902891874313,100.0,16188,18.410476684570312,36,0.7566366791725159,,
,1618899,0.0067533706314861774,0.0003,,1619000,0.01328979805111885,,,18.389022827148438,,-1.2938382625579834,100.0,-27.515706299999998
44454,1619099,0.006813254673033953,0.0003,-25.730301840000003,1619200,0.012020573019981384,100.0,16192,18.27157211303711,36,1.111401081085205,,
,1619399,0.007045096717774868,0.0003,,1619500,0.013612274080514908,,,18.220916748046875,,0.7539316415786743,100.0,-26.39913876
44466,1619499,0.00710609694942832,0.0003,-25.9522645,1619600,0.007680871058255434,100.0,16196,17.968036651611328,36,-0.48148706555366516,,
,1619899,0.007306557614356279,0.0003,,1620000,0.022519923746585846,,,18.278587341308594,,0.9506116509437561,100.0,-24.642701020000004
44479,,,,-26.172664750000003,1620000,,100.0,16200,,36,,,
44484,1620299,0.0073305885307490826,0.0003,-26.245922919999998,1620400,0.019150905311107635,100.0,16204,18.26577377319336,36,-1.080726981163025,,
,1620399,0.007227834779769182,0.0003,,1620500,0.019569363445043564,,,18.565786361694336,,-2.2109341621398926,100.0,-22.68162922
44497,1620699,0.007417239714413881,0.0003,-26.309402610000003,1620800,0.015602827072143555,100.0,16208,18.558837890625,36,0.10517022013664246,,
,1620899,0.007233686279505491,0.0003,,1621000,0.01056591235101223,,,18.06344223022461,,-0.2925560474395752,100.0,-23.02886544
44509,1621099,0.00713058328256011,0.0003,-26.292388750000004,1621200,0.010390033945441246,100.0,16212,18.24494171142578,36,-0.977053165435791,,
,1621399,0.0064895604737102985,0.0003,,1621500,0.01066952757537365,,,18.306371688842773,,0.8679252862930298,100.0,-22.35934106
44522,1621499,0.006520513445138931,0.0003,-26.38488884,1621600,0.023973921313881874,100.0,16216,18.457643508911133,36,0.33180156350135803,,
,1621899,0.006451600696891546,0.0003,,1622000,0.022138288244605064,,,18.1484317779541,,0.655348002910614,100.0,-23.201887380000002
44534,,,,-26.479246559999996,1622000,,100.0,16220,,36,,,
44539,1622299,0.0063668303191661835,0.0003,-26.474883730000002,1622400,0.011854935437440872,100.0,16224,18.057281494140625,36,-0.12827515602111816,,
,1622399,0.006169560831040144,0.0003,,1622500,0.01610715687274933,,,17.741371154785156,,-1.5704283714294434,100.0,-22.36376042
44551,1622699,0.0061990972608327866,0.0003,-26.50475235,1622800,0.011122935451567173,100.0,16228,17.92289161682129,36,1.5768523216247559,,
,1622899,0.006493773311376572,0.0003,,1623000,0.008104879409074783,,,17.867843627929688,,-1.6503877639770508,100.0,-22.37773254
44564,1623099,0.006198248825967312,0.0003,-26.585447329999997,1623200,0.027486946433782578,100.0,16232,18.57030487060547,36,-0.8550230264663696,,
,1623399,0.0062559060752391815,0.0003,,1623500,0.00872771255671978,,,17.978076934814453,,-0.45088502764701843,100.0,-21.96206954
44576,1623499,0.006237287074327469,0.0003,-26.542027099999995,1623600,0.00910261832177639,100.0,16236,18.071613311767578,36,0.33655428886413574,,
,1623899,0.006035440135747194,0.0003,,1624000,0.009494567289948463,,,17.50705337524414,,-1.2012399435043335,100.0,-21.57393642
44589,,,,-26.826221339999996,1624000,,100.0,16240,,36,,,
44594,1624299,0.00655506132170558,0.0003,-26.85097721,1624400,0.01256363745778799,100.0,16244,18.039203643798828,36,2.5081980228424072,,
,1624399,0.006665925495326519,0.0003,,1624500,0.013187292963266373,,,18.077329635620117,,1.8269233703613281,100.0,-21.984937999999996
44607,1624699,0.006323331966996193,0.0003,-26.817834299999994,1624800,0.00861133448779583,100.0,16248,17.475801467895508,36,-0.043439894914627075,,
,1624899,0.006301527842879295,0.0003,,1625000,0.006575375329703093,,,17.582029342651367,,0.36978185176849365,100.0,-21.34287432
44620,1625099,0.006285265553742647,0.0003,-26.87394538,1625200,0.009129919111728668,100.0,16252,17.677196502685547,36,0.31854870915412903,,
,1625399,0.0063478960655629635,0.0003,,1625500,0.009282354265451431,,,17.849321365356445,,-2.561570405960083,100.0,-20.69292026
44632,1625499,0.006302741821855307,0.0003,-26.969609289999994,1625600,0.01035645604133606,100.0,16256,17.717687606811523,36,1.183501958847046,,
,1625899,0.006145221181213856,0.0003,,1626000,0.010184506885707378,,,17.687705993652344,,-0.08180874586105347,100.0,-20.882552620000002
44645,,,,-26.97513469,1626000,,100.0,16260,,36,,,
44650,1626299,0.006383391562849283,0.0003,-26.986463779999994,1626400,0.008224011398851871,100.0,16264,18.04617691040039,36,0.2561381459236145,,
,1626399,0.00639882730320096,0.0003,,1626500,0.01240834966301918,,,17.902597427368164,,0.1921137124300003,100.0,-21.39887896
44662,1626699,0.006536206230521202,0.0003,-27.06146142,1626800,0.01648007147014141,100.0,16268,17.860198974609375,36,0.7913627624511719,,
,1626899,0.006569527555257082,0.0003,,1627000,0.019686486572027206,,,18.07459259033203,,0.7910569310188293,100.0,-21.347064800000002
44675,1627099,0.006656212732195854,0.0003,-27.006532989999993,1627200,0.008018344640731812,100.0,16272,17.444652557373047,36,-1.7948455810546875,,
,1627399,0.006436743773519993,0.0003,,1627500,0.013454169034957886,,,18.197589874267578,,1.6178656816482544,100.0,-20.730106220000003
44688,1627499,0.0066340831108391285,0.0003,-27.013653680000008,1627600,0.00871478021144867,100.0,16276,17.928775787353516,36,0.8080135583877563,,
,1627899,0.00678785378113389,0.0003,,1628000,0.007778878323733807,,,17.931407928466797,,0.11740857362747192,100.0,-20.86436346
44700,,,,-25.914232220000002,1628000,,100.0,16280,,36,,,
44705,1628299,0.00682578980922699,0.0003,-25.39154048,1628400,0.013262162916362286,100.0,16284,17.954652786254883,36,1.8592102527618408,,
,1628399,0.0068466756492853165,0.0003,,1628500,0.012058645486831665,,,17.757434844970703,,-0.21480385959148407,100.0,-21.328137319999996
44717,1628699,0.0064656841568648815,0.0003,-23.96083333,1628800,0.014010475017130375,100.0,16288,18.582305908203125,36,0.2873225510120392,,
,1628899,0.006579399108886719,0.0003,,1629000,0.013744356110692024,,,18.55205726623535,,2.351858615875244,100.0,-21.270694960000004
44730,1629099,0.006856999360024929,0.0003,-23.833705069999997,1629200,0.016738947480916977,100.0,16292,17.715038299560547,36,1.0217983722686768,,
,1629399,0.006624217145144939,0.0003,,1629500,0.0075456732884049416,,,18.29571533203125,,-1.4764719009399414,100.0,-21.025715799999997
44743,1629499,0.006646269466727972,0.0003,-23.597305719999998,1629600,0.01033218763768673,100.0,16296,17.83193016052246,36,-0.09370216727256775,,
,1629899,0.006851123180240393,0.0003,,1630000,0.006923472974449396,,,18.137489318847656,,-0.41922301054000854,100.0,-21.84587358
44755,,,,-23.419529349999998,1630000,,100.0,16300,,36,,,
44760,1630299,0.007325256709009409,0.0003,-23.313091970000002,1630400,0.011714868247509003,100.0,16304,17.708364486694336,36,-0.6902258396148682,,
,1630399,0.007331769913434982,0.0003,,1630500,0.009842524304986,,,17.48468017578125,,-0.5665930509567261,100.0,-21.49526914
44773,1630699,0.007266309577971697,0.0003,-23.27084949,1630800,0.01170443743467331,100.0,16308,18.177841186523438,36,0.16784532368183136,,
,1630899,0.0071767899207770824,0.0003,,1631000,0.011897255666553974,,,18.350332260131836,,0.11654576659202576,100.0,-20.94695824
44785,1631099,0.0072607784532010555,0.0003,-23.1817984,1631200,0.007414944004267454,100.0,16312,18.167701721191406,36,-0.6520049571990967,,
,1631399,0.006672953721135855,0.0003,,1631500,0.01813739910721779,,,17.718746185302734,,-0.5404618978500366,100.0,-21.065576999999998
44798,1631499,0.006608054973185062,0.0003,-23.223343479999997,1631600,0.02790214493870735,100.0,16316,18.10861587524414,36,1.0009675025939941,,
,1631899,0.0070893000811338425,0.0003,,1632000,0.006943459156900644,,,18.237337112426758,,1.7100762128829956,100.0,-20.738821599999998
44811,,,,-23.130967740000006,1632000,,100.0,16320,,36,,,
44816,1632299,0.007062483113259077,0.0003,-23.13751356,1632400,0.006043091882020235,100.0,16324,18.09483528137207,36,0.4458310902118683,,
,1632399,0.0072181494906544685,0.0003,,1632500,0.008756913244724274,,,18.18889808654785,,0.3220491111278534,100.0,-21.08053418
44828,1632699,0.007300070021301508,0.0003,-23.10476738,1632800,0.007244104985147715,100.0,16328,18.22086524963379,36,0.16274493932724,,
,1632899,0.007359981536865234,0.0003,,1633000,0.006559368222951889,,,17.64897918701172,,-0.30522477626800537,100.0,-21.25621902
44841,1633099,0.007132691331207752,0.0003,-23.043996760000006,1633200,0.00913227628916502,100.0,16332,18.198375701904297,36,-0.9770035743713379,,
,1633399,0.007268642075359821,0.0003,,1633500,0.01882956735789776,,,18.802703857421875,,0.39884936809539795,100.0,-20.4871446
44854,1633499,0.007348247803747654,0.0003,-23.116857239999998,1633600,0.005403717048466206,100.0,16336,17.912185668945312,36,-1.6080796718597412,,
,1633899,0.007172315381467342,0.0003,,1634000,0.011244356632232666,,,18.070642471313477,,0.23405465483665466,100.0,-20.31388518
44866,,,,-22.800802089999998,1634000,,100.0,16340,,36,,,
44871,1634299,0.0077307214960455894,0.0003,-22.779527039999998,1634400,0.006929150782525539,100.0,16344,17.906421661376953,36,-1.959430456161499,,
,1634399,0.007387195248156786,0.0003,,1634500,0.0056435223668813705,,,18.105911254882812,,-1.257869839668274,100.0,-20.4232029
44884,1634699,0.007288873195648193,0.0003,-22.791538610000003,1634800,0.010611796751618385,100.0,16348,18.274154663085938,36,-0.631584107875824,,
,1634899,0.007357798982411623,0.0003,,1635000,0.007865862920880318,,,17.891939163208008,,0.5333529114723206,100.0,-20.59120754
44897,1635099,0.0073913633823394775,0.0003,-22.79100171,1635200,0.007915746420621872,100.0,16352,18.27387046813965,36,-0.6499922871589661,,
,1635399,0.007160485256463289,0.0003,,1635500,0.01114424504339695,,,18.2918643951416,,-0.7734969854354858,100.0,-20.207931719999998
44909,1635499,0.007144114933907986,0.0003,-22.81396919,1635600,0.008693860843777657,100.0,16356,18.215539932250977,36,0.5565118789672852,,
,1635899,0.00714417640119791,0.0003,,1636000,0.012006408534944057,,,18.179401397705078,,2.6057748794555664,100.0,-20.44764196
44922,,,,-22.72837214,1636000,,100.0,16360,,36,,,
44927,1636299,0.007389234844595194,0.0003,-22.730812500000006,1636400,0.0977698266506195,100.0,16364,18.586902618408203,36,-1.336676836013794,,
,1636399,0.00731675885617733,0.0003,,1636500,0.006838579196482897,,,18.287153244018555,,-0.3982122242450714,100.0,-20.45910714
44939,1636699,0.007298893760889769,0.0003,-22.77861328,1636800,0.005615674424916506,100.0,16368,17.738544464111328,36,0.053283192217350006,,
,1636899,0.0073505789041519165,0.0003,,1637000,0.008277475833892822,,,18.18407440185547,,1.0266550779342651,100.0,-20.33094604
44952,1637099,0.007294266484677792,0.0003,-22.788281769999998,1637200,0.008999213576316833,100.0,16372,18.391971588134766,36,0.35812121629714966,,
,1637399,0.007153905462473631,0.0003,,1637500,0.007499770261347294,,,18.3204402923584,,-0.05896914005279541,100.0,-20.61782192
44965,1637499,0.007085815537720919,0.0003,-22.80763135,1637600,0.011098490096628666,100.0,16376,18.372390747070312,36,1.0785244703292847,,
,1637899,0.007271009963005781,0.0003,,1638000,0.008900562301278114,,,18.281471252441406,,1.8513686656951904,100.0,-20.30932234
44977,,,,-22.836926920000007,1638000,,100.0,16380,,36,,,
44982,1638299,0.007476468570530415,0.0003,-22.823182340000002,1638400,0.004986058920621872,100.0,16384,18.056533813476562,36,-0.05979013442993164,,
,1638399,0.007412123493850231,0.0003,,1638500,0.005197274498641491,,,17.819351196289062,,-0.5363473296165466,100.0,-20.169706980000004
44995,1638699,0.007256088778376579,0.0003,-22.751174329999998,1638800,0.007718686014413834,100.0,16388,18.48603630065918,36,0.025445103645324707,,
,1638899,0.007353425491601229,0.0003,,1639000,0.016274787485599518,,,18.69727897644043,,1.1845946311950684,100.0,-20.208337219999997
45007,1639099,0.007451001089066267,0.0003,-22.72585037,1639200,0.009655016474425793,100.0,16392,18.048686981201172,36,0.3469157814979553,,
,1639399,0.007532543037086725,0.0003,,1639500,0.013569757342338562,,,18.72809600830078,,1.512744426727295,100.0,-20.318363299999998
45020,1639499,0.007570112589746714,0.0003,-22.74021324,1639600,0.0113394595682621,100.0,16396,18.38947105407715,36,-0.3957659602165222,,
,1639899,0.007489589508622885,0.0003,,1640000,0.021389927715063095,,,18.04854965209961,,-0.08179855346679688,100.0,-20.1733703
45033,,,,-22.68325576999999,1640000,,100.0,16400,,36,,,
45038,1640299,0.007561811245977879,0.0003,-22.765628650000004,1640400,0.007486835587769747,100.0,16404,18.46247673034668,36,0.8622180223464966,,
,1640399,0.007609212305396795,0.0003,,1640500,0.010561931878328323,,,18.23891258239746,,-0.7523689866065979,100.0,-20.434935760000002
45050,1640699,0.007440086919814348,0.0003,-22.76506357,1640800,0.00807324331253767,100.0,16408,18.264774322509766,36,0.5297392010688782,,
,1640899,0.007413509301841259,0.0003,,1641000,0.009446326643228531,,,18.280502319335938,,-0.2578667104244232,100.0,-20.38900492
45063,1641099,0.007442918606102467,0.0003,-22.79470207,1641200,0.0059962198138237,100.0,16412,18.333526611328125,36,0.4373358488082886,,
,1641399,0.007277878001332283,0.0003,,1641500,0.010608521290123463,,,18.4874267578125,,-2.124917984008789,100.0,-20.15816042
45076,1641499,0.007030981592833996,0.0003,-22.654314149999994,1641600,0.009728051722049713,100.0,16416,18.423507690429688,36,-0.1274389624595642,,
,1641899,0.007403066847473383,0.0003,,1642000,0.007473866455256939,,,18.616838455200195,,0.19187889993190765,100.0,-20.369227780000003
45088,,,,-22.690212740000003,1642000,,100.0,16420,,36,,,
45093,1642299,0.007432799786329269,0.0003,-22.69100354,1642400,0.00805579125881195,100.0,16424,18.532066345214844,36,-0.313651442527771,,
,1642399,0.007412745617330074,0.0003,,1642500,0.009117544628679752,,,18.828269958496094,,1.4747607707977295,100.0,-20.23630956
45106,1642699,0.007421721704304218,0.0003,-22.71619277,1642800,0.009105035103857517,100.0,16428,18.69194221496582,36,-0.4060738682746887,,
,1642899,0.007152524311095476,0.0003,,1643000,0.018104609102010727,,,18.40781593322754,,-0.34848642349243164,100.0,-20.3780664
45119,1643099,0.00732217263430357,0.0003,-22.738500099999996,1643200,0.004470214247703552,100.0,16432,18.263671875,36,0.17344188690185547,,
,1643399,0.007605407387018204,0.0003,,1643500,0.008564839139580727,,,18.867813110351562,,-0.5752140283584595,100.0,-20.38575952
