train/learning_rate,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
0.001,70399,,70500,48.71344757080078,,,,0.099033422768116,,-40.777671319999996,100.0
0.001,70699,-40.63783441,70800,48.64872741699219,100.0,708,71,0.12273427844047546,985,,
0.001,70899,,71000,48.865257263183594,,,,0.05917988717556,,-39.5876789,100.0
0.001,71099,-40.47720322,71200,49.26394271850586,100.0,712,71,0.06220279633998871,991,,
0.001,71399,,71500,48.895042419433594,,,,0.10371899604797363,,-42.99928374,100.0
0.001,71499,-40.52475186,71600,48.699920654296875,100.0,716,71,0.08658060431480408,998,,
0.001,71899,,72000,49.05791473388672,,,,0.07356274127960205,,-39.60511646,100.0
,,-40.48704693,72000,,100.0,720,71,,1004,,
0.001,72299,-40.20342548,72400,48.84162139892578,100.0,724,71,0.060417287051677704,1007,,
0.001,72399,,72500,48.981597900390625,,,,0.06169896572828293,,-40.83823464,100.0
0.001,72699,-40.33292915,72800,49.07276916503906,100.0,728,71,0.0953635722398758,1013,,
0.001,72899,,73000,49.35786437988281,,,,0.07889964431524277,,-38.54422266,100.0
0.001,73099,-40.09203414999999,73200,49.21929168701172,100.0,732,71,0.0729508176445961,1019,,
0.001,73399,,73500,49.31772994995117,,,,0.09578607976436615,,-39.355729759999996,100.0
0.001,73499,-40.133435250000005,73600,49.47080612182617,100.0,736,71,0.06965956091880798,1026,,
0.001,73899,,74000,49.04209899902344,,,,0.08634951710700989,,-39.51767288,100.0
,,-40.03440238,74000,,100.0,740,71,,1032,,
0.001,74299,-40.30306206,74400,49.213661193847656,100.0,744,71,0.08230720460414886,1035,,
0.001,74399,,74500,49.44506072998047,,,,0.10520822554826736,,-38.922146700000006,100.0
0.001,74699,-40.29020162,74800,49.690826416015625,100.0,748,71,0.08181945979595184,1041,,
0.001,74899,,75000,49.38573455810547,,,,0.0632815957069397,,-39.66290188,100.0
0.001,75099,-40.33162706,75200,49.507774353027344,100.0,752,71,0.09157893061637878,1047,,
0.001,75399,,75500,49.923240661621094,,,,0.08276599645614624,,-39.70845174000001,100.0
0.001,75499,-40.241774719999995,75600,50.00649642944336,100.0,756,71,0.06205816566944122,1054,,
0.001,75899,,76000,49.70807647705078,,,,0.09329260140657425,,-41.55219216,100.0
,,-40.0230806,76000,,100.0,760,71,,1060,,
0.001,76299,-39.99599021,76400,49.75576400756836,100.0,764,71,0.09084417670965195,1063,,
0.001,76399,,76500,49.691627502441406,,,,0.07081948220729828,,-41.75934884,100.0
0.001,76699,-40.02559977000001,76800,49.75014114379883,100.0,768,71,0.07301262021064758,1069,,
0.001,76899,,77000,49.967254638671875,,,,0.07713904231786728,,-43.05545648,100.0
0.001,77099,-40.13096032,77200,50.05589294433594,100.0,772,71,0.08219249546527863,1076,,
0.001,77399,,77500,49.8702278137207,,,,0.11331560462713242,,-40.80540882,100.0
0.001,77499,-40.36241441,77600,49.556793212890625,100.0,776,71,0.09751735627651215,1082,,
0.001,77899,,78000,50.24016189575195,,,,0.10421183705329895,,-45.55236168,100.0
,,-40.779696689999994,78000,,100.0,780,71,,1088,,
0.001,78299,-40.82240943,78400,49.96165084838867,100.0,784,71,0.09166204929351807,1091,,
0.001,78399,,78500,50.333106994628906,,,,0.08492618054151535,,-47.31030129999999,100.0
0.001,78699,-40.74695783,78800,50.212032318115234,100.0,788,71,0.0859585553407669,1097,,
0.001,78899,,79000,50.140106201171875,,,,0.09456402063369751,,-42.991299099999985,100.0
0.001,79099,-40.63420092,79200,50.12874221801758,100.0,792,71,0.1157102957367897,1104,,
0.001,79399,,79500,50.329830169677734,,,,0.10538650304079056,,-44.128390259999996,100.0
0.001,79499,-40.620957170000004,79600,50.68558883666992,100.0,796,71,0.09578149765729904,1110,,
0.001,79899,,80000,50.20916748046875,,,,0.10017852485179901,,-41.23076699999999,100.0
,,-40.79954458,80000,,100.0,800,71,,1117,,
0.001,80299,-41.11899348,80400,50.561370849609375,100.0,804,71,0.08398156613111496,1119,,
0.001,80399,,80500,50.33482360839844,,,,0.07936510443687439,,-41.54888630000001,100.0
0.001,80699,-41.52435322,80800,50.3028564453125,100.0,808,71,0.13059782981872559,1126,,
0.001,80899,,81000,50.658775329589844,,,,0.12132707238197327,,-42.1601387,100.0
0.001,81099,-41.836041779999995,81200,50.63062286376953,100.0,812,71,0.09621037542819977,1132,,
0.001,81399,,81500,50.77790451049805,,,,0.08789261430501938,,-41.592949520000005,100.0
0.001,81499,-41.958633219999996,81600,50.879180908203125,100.0,816,71,0.07862021774053574,1139,,
0.001,81899,,82000,50.535518646240234,,,,0.10198605805635452,,-41.201246100000006,100.0
,,-41.87155095999999,82000,,100.0,820,71,,1145,,
0.001,82299,-41.959995,82400,50.73198699951172,100.0,824,71,0.09579534828662872,1148,,
0.001,82399,,82500,50.56962585449219,,,,0.09447246789932251,,-41.786230720000006,100.0
0.001,82699,-41.95383559,82800,50.344200134277344,100.0,828,71,0.11749759316444397,1154,,
0.001,82899,,83000,50.6285400390625,,,,0.15479613840579987,,-40.32095966,100.0
0.001,83099,-41.88947416,83200,50.417030334472656,100.0,832,71,0.09819133579730988,1161,,
0.001,83399,,83500,50.69366455078125,,,,0.09890798479318619,,-40.15921322,100.0
0.001,83499,-42.014474150000005,83600,50.749053955078125,100.0,836,71,0.07383422553539276,1167,,
0.001,83899,,84000,50.881263732910156,,,,0.14385294914245605,,-39.68458480000001,100.0
,,-41.99090186,84000,,100.0,840,71,,1173,,
0.001,84299,-41.75707167,84400,50.536827087402344,100.0,844,71,0.062091901898384094,1176,,
0.001,84399,,84500,51.01169204711914,,,,0.05990777164697647,,-42.21311696,100.0
0.001,84699,-41.566934370000006,84800,50.8006591796875,100.0,848,71,0.06324529647827148,1183,,
0.001,84899,,85000,50.51240921020508,,,,0.07239606976509094,,-42.737146239999994,100.0
0.001,85099,-41.8798423,85200,50.77788543701172,100.0,852,71,0.07773037254810333,1189,,
0.001,85399,,85500,51.3171272277832,,,,0.09353088587522507,,-41.38443032,100.0
0.001,85499,-42.01412354000001,85600,50.697593688964844,100.0,856,71,0.07323857396841049,1196,,
0.001,85899,,86000,51.19462585449219,,,,0.057548388838768005,,-40.568823599999995,100.0
,,-41.96631423000001,86000,,100.0,860,71,,1202,,
0.001,86299,-41.92906571999999,86400,50.772056579589844,100.0,864,71,0.08420778065919876,1204,,
0.001,86399,,86500,50.84781265258789,,,,0.09382234513759613,,-51.39083552,100.0
0.001,86699,-41.81032061,86800,51.311378479003906,100.0,868,71,0.10618215799331665,1211,,
0.001,86899,,87000,50.85143280029297,,,,0.0731743723154068,,-40.35365470000001,100.0
0.001,87099,-41.61926132000001,87200,50.76993179321289,100.0,872,71,0.08379210531711578,1217,,
0.001,87399,,87500,51.39776611328125,,,,0.09007064253091812,,-40.28537614,100.0
0.001,87499,-41.670868420000005,87600,51.35237121582031,100.0,876,71,0.08617311716079712,1224,,
0.001,87899,,88000,51.39286804199219,,,,0.07617079466581345,,-40.3425231,100.0
,,-41.20081963,88000,,100.0,880,71,,1230,,
0.001,88299,-40.88806317,88400,50.71590805053711,100.0,884,71,0.09440238773822784,1233,,
0.001,88399,,88500,50.76825714111328,,,,0.07053139060735703,,-41.829641699999996,100.0
0.001,88699,-40.77220777,88800,51.02622985839844,100.0,888,71,0.07291191816329956,1240,,
0.001,88899,,89000,50.84195327758789,,,,0.058534953743219376,,-38.75319342,100.0
0.001,89099,-40.76597652,89200,50.65925216674805,100.0,892,71,0.05521808937191963,1246,,
0.001,89399,,89500,50.57568359375,,,,0.07345153391361237,,-39.90077608,100.0
0.001,89499,-40.77243466,89600,50.95835494995117,100.0,896,71,0.07154726982116699,1253,,
0.001,89899,,90000,50.997047424316406,,,,0.060446999967098236,,-39.64704404,100.0
,,-40.59026325,90000,,100.0,900,71,,1259,,
0.001,90299,-40.35964846,90400,51.32173156738281,100.0,904,71,0.05505746975541115,1262,,
0.001,90399,,90500,50.60485076904297,,,,0.06334169954061508,,-39.44436956,100.0
0.001,90699,-39.981450290000005,90800,51.183746337890625,100.0,908,71,0.06734555214643478,1268,,
0.001,90899,,91000,50.8841438293457,,,,0.06694230437278748,,-38.10660756,100.0
0.001,91099,-39.5788612,91200,50.773902893066406,100.0,912,71,0.06403541564941406,1275,,
0.001,91399,,91500,50.93634033203125,,,,0.0704764723777771,,-38.94171526,100.0
0.001,91499,-39.46479151,91600,50.68008041381836,100.0,916,71,0.0666540116071701,1282,,
0.001,91899,,92000,50.64263153076172,,,,0.07282235473394394,,-39.92949427999999,100.0
,,-39.36775616,92000,,100.0,920,71,,1288,,
0.001,92299,-39.4200118,92400,51.10777282714844,100.0,924,71,0.053989917039871216,1291,,
0.001,92399,,92500,50.81267547607422,,,,0.06164936721324921,,-40.973486279999996,100.0
0.001,92699,-39.35021667,92800,50.65940856933594,100.0,928,71,0.04913920909166336,1297,,
0.001,92899,,93000,50.39158630371094,,,,0.057051096111536026,,-39.609260940000006,100.0
0.001,93099,-39.41461353,93200,51.204315185546875,100.0,932,71,0.06300260871648788,1304,,
0.001,93399,,93500,50.49013900756836,,,,0.06111669912934303,,-40.78887360000001,100.0
0.001,93499,-39.15548139,93600,50.41421127319336,100.0,936,71,0.12060421705245972,1310,,
0.001,93899,,94000,50.78376388549805,,,,0.06525176018476486,,-40.45646852,100.0
,,-39.084053,94000,,100.0,940,71,,1317,,
0.001,94299,-39.12337138,94400,50.72309494018555,100.0,944,71,0.050770632922649384,1319,,
0.001,94399,,94500,50.92940139770508,,,,0.07181979715824127,,-40.04510498,100.0
0.001,94699,-39.13599252,94800,50.7789306640625,100.0,948,71,0.0562644898891449,1326,,
0.001,94899,,95000,50.675811767578125,,,,0.057921625673770905,,-39.021992739999995,100.0
0.001,95099,-38.926129589999995,95200,50.903709411621094,100.0,952,71,0.06322509050369263,1332,,
0.001,95399,,95500,50.67988586425781,,,,0.1471194624900818,,-38.97753652,100.0
0.001,95499,-38.95128861,95600,50.927467346191406,100.0,956,71,0.0765983909368515,1339,,
0.001,95899,,96000,51.22228240966797,,,,0.0594625324010849,,-40.2940446,100.0
,,-39.01212482000001,96000,,100.0,960,71,,1345,,
0.001,96299,-38.9741628,96400,51.232723236083984,100.0,964,71,0.10017003864049911,1348,,
0.001,96399,,96500,50.972774505615234,,,,0.05669526010751724,,-38.981263639999995,100.0
0.001,96699,-38.77528593,96800,51.141109466552734,100.0,968,71,0.0850924402475357,1354,,
0.001,96899,,97000,51.15847396850586,,,,0.10864374786615372,,-41.55626652,100.0
0.001,97099,-38.76432296,97200,50.66539001464844,100.0,972,71,0.07241342961788177,1361,,
0.001,97399,,97500,50.80295181274414,,,,0.14066196978092194,,-43.44108832,100.0
0.001,97499,-38.54553007,97600,50.968109130859375,100.0,976,71,0.15626274049282074,1367,,
0.001,97899,,98000,50.895713806152344,,,,0.12396080791950226,,-44.561189240000004,100.0
,,-38.55392517,98000,,100.0,980,71,,1374,,
0.001,98299,-38.91912739,98400,51.23417663574219,100.0,984,71,0.10431289672851562,1376,,
0.001,98399,,98500,51.5190315246582,,,,0.12436778843402863,,-41.60676742,100.0
0.001,98699,-39.0589636,98800,50.982398986816406,100.0,988,71,0.08915409445762634,1383,,
0.001,98899,,99000,51.42096710205078,,,,0.10578586161136627,,-39.3858311,100.0
0.001,99099,-39.04610853,99200,51.11796951293945,100.0,992,71,0.08629891276359558,1389,,
0.001,99399,,99500,50.94716262817383,,,,0.07845310866832733,,-40.393814739999996,100.0
0.001,99499,-38.946647780000006,99600,50.94097900390625,100.0,996,71,0.08417628705501556,1396,,
0.001,99899,,100000,51.258731842041016,,,,0.08315546065568924,,-40.33554136000001,100.0
,,-39.01481457999999,100000,,100.0,1000,71,,1402,,
0.001,100299,-38.867538980000006,100400,51.02576446533203,100.0,1004,71,0.1373809576034546,1405,,
0.001,100399,,100500,50.9911003112793,,,,0.09107407927513123,,-38.61389276,100.0
0.001,100699,-39.03279933,100800,51.26080322265625,100.0,1008,71,0.13517549633979797,1411,,
0.001,100899,,101000,51.262367248535156,,,,0.10377927869558334,,-39.88573358000001,100.0
0.001,101099,-38.982594129999995,101200,50.89048767089844,100.0,1012,71,0.10507030785083771,1418,,
0.001,101399,,101500,50.62955093383789,,,,0.08473725616931915,,-39.214075740000006,100.0
0.001,101499,-38.90241163,101600,51.023494720458984,100.0,1016,71,0.0796021819114685,1424,,
0.001,101899,,102000,50.93098449707031,,,,0.0832514613866806,,-39.565104160000004,100.0
,,-38.88738152,102000,,100.0,1020,71,,1431,,
0.001,102299,-38.73979453999999,102400,50.99192810058594,100.0,1024,71,0.06940233707427979,1433,,
0.001,102399,,102500,50.89488220214844,,,,0.0740179717540741,,-39.897077360000004,100.0
0.001,102699,-38.90077998000001,102800,51.250160217285156,100.0,1028,71,0.07833126187324524,1440,,
0.001,102899,,103000,51.12006378173828,,,,0.11157321184873581,,-39.6670211,100.0
0.001,103099,-38.81234847,103200,51.17537307739258,100.0,1032,71,0.07531461119651794,1446,,
0.001,103399,,103500,51.316131591796875,,,,0.07532201707363129,,-39.78773772,100.0
0.001,103499,-38.94892914,103600,50.80976104736328,100.0,1036,71,0.07060179114341736,1453,,
0.001,103899,,104000,51.006813049316406,,,,0.06655214726924896,,-39.408952479999996,100.0
,,-38.90760929,104000,,100.0,1040,71,,1459,,
0.001,104299,-38.75799093,104400,51.11113357543945,100.0,1044,71,0.07574692368507385,1461,,
0.001,104399,,104500,51.18296813964844,,,,0.108738973736763,,-39.3332401,100.0
0.001,104699,-38.8840477,104800,51.085289001464844,100.0,1048,71,0.07132789492607117,1468,,
0.001,104899,,105000,50.60361099243164,,,,0.11023664474487305,,-42.94675666,100.0
0.001,105099,-38.88718637,105200,51.398284912109375,100.0,1052,71,0.1266632080078125,1475,,
0.001,105399,,105500,50.945045471191406,,,,0.09067422151565552,,-47.06843700000001,100.0
0.001,105499,-38.92812603,105600,51.057655334472656,100.0,1056,71,0.08294164389371872,1481,,
0.001,105899,,106000,50.518211364746094,,,,0.05938252434134483,,-41.31079552,100.0
,,-38.95475553,106000,,100.0,1060,71,,1488,,
0.001,106299,-38.95016733,106400,50.79610824584961,100.0,1064,71,0.076771579682827,1490,,
0.001,106399,,106500,51.327552795410156,,,,0.0990845113992691,,-41.182944080000006,100.0
0.001,106699,-39.139167990000004,106800,50.526451110839844,100.0,1068,71,0.07586560398340225,1497,,
0.001,106899,,107000,50.91168975830078,,,,0.06765148043632507,,-42.02302084,100.0
0.001,107099,-39.14262265,107200,50.90342712402344,100.0,1072,71,0.08097346127033234,1503,,
0.001,107399,,107500,50.75682067871094,,,,0.1942269206047058,,-40.34220086,100.0
0.001,107499,-39.301886679999996,107600,50.992977142333984,100.0,1076,71,0.10075176507234573,1510,,
0.001,107899,,108000,50.97150802612305,,,,0.06717334687709808,,-40.9580532,100.0
,,-39.28638165,108000,,100.0,1080,71,,1516,,
0.001,108299,-39.0907674,108400,51.14086151123047,100.0,1084,71,0.06641590595245361,1519,,
0.001,108399,,108500,51.34559631347656,,,,0.07877514511346817,,-39.06469764,100.0
0.001,108699,-38.84048385999999,108800,50.953678131103516,100.0,1088,71,0.06891447305679321,1525,,
0.001,108899,,109000,50.29764938354492,,,,0.13952594995498657,,-40.59409244,100.0
0.001,109099,-38.89137831,109200,50.870521545410156,100.0,1092,71,0.06315335631370544,1532,,
0.001,109399,,109500,51.01518249511719,,,,0.06508444994688034,,-38.97692678000001,100.0
0.001,109499,-38.91744530999999,109600,51.03952407836914,100.0,1096,71,0.07302314043045044,1538,,
0.001,109899,,110000,50.62230682373047,,,,0.08159603178501129,,-40.14448188,100.0
,,-39.01131235,110000,,100.0,1100,71,,1545,,
0.001,110299,-39.246949709999996,110400,51.00483703613281,100.0,1104,71,0.11339466273784637,1547,,
0.001,110399,,110500,51.3277473449707,,,,0.12155111134052277,,-38.75233876,100.0
0.001,110699,-39.23279889,110800,50.495582580566406,100.0,1108,71,0.1252915859222412,1554,,
0.001,110899,,111000,50.77684783935547,,,,0.08950142562389374,,-39.5803196,100.0
0.001,111099,-39.435705229999996,111200,51.297271728515625,100.0,1112,71,0.12271727621555328,1560,,
0.001,111399,,111500,50.67179870605469,,,,0.08371201157569885,,-39.04355716,100.0
0.001,111499,-39.28092939,111600,51.349273681640625,100.0,1116,71,0.07955098152160645,1567,,
0.001,111899,,112000,50.45549774169922,,,,0.08430260419845581,,-39.38364886,100.0
,,-39.42756465,112000,,100.0,1120,71,,1573,,
0.001,112299,-39.49014907,112400,50.79473114013672,100.0,1124,71,0.07685546576976776,1576,,
0.001,112399,,112500,50.76687240600586,,,,0.09690206497907639,,-40.336193619999996,100.0
0.001,112699,-39.36145316,112800,50.618621826171875,100.0,1128,71,0.09094582498073578,1582,,
0.001,112899,,113000,51.10053253173828,,,,0.06732030212879181,,-39.19923722,100.0
0.001,113099,-39.38471168,113200,50.7178840637207,100.0,1132,71,0.08622124791145325,1589,,
0.001,113399,,113500,50.484519958496094,,,,0.05909185856580734,,-38.78121618,100.0
0.001,113499,-39.484412379999995,113600,50.42344284057617,100.0,1136,71,0.06869565695524216,1595,,
0.001,113899,,114000,50.83922576904297,,,,0.0748482197523117,,-39.79787314,100.0
,,-39.57923175,114000,,100.0,1140,71,,1602,,
0.001,114299,-39.632469109999995,114400,50.99984359741211,100.0,1144,71,0.05617346614599228,1604,,
0.001,114399,,114500,50.794471740722656,,,,0.09165302664041519,,-39.51770282,100.0
0.001,114699,-39.39024956000001,114800,50.94841003417969,100.0,1148,71,0.06292809545993805,1611,,
0.001,114899,,115000,50.77754211425781,,,,0.06659755110740662,,-39.998921259999996,100.0
0.001,115099,-39.09931077,115200,50.3536262512207,100.0,1152,71,0.07054908573627472,1618,,
0.001,115399,,115500,51.10387420654297,,,,0.05979770049452782,,-39.699816659999996,100.0
0.001,115499,-38.950775,115600,50.88044738769531,100.0,1156,71,0.061708055436611176,1624,,
0.001,115899,,116000,51.08552551269531,,,,0.06725272536277771,,-40.68138694,100.0
,,-38.7845067,116000,,100.0,1160,71,,1630,,
0.001,116299,-38.94057649,116400,51.09937286376953,100.0,1164,71,0.07225723564624786,1633,,
0.001,116399,,116500,50.58460235595703,,,,0.07184416800737381,,-41.356626080000005,100.0
0.001,116699,-38.71724927,116800,50.69575500488281,100.0,1168,71,0.08375436812639236,1640,,
0.001,116899,,117000,50.64198303222656,,,,0.0763385146856308,,-40.843533599999994,100.0
0.001,117099,-38.984730750000004,117200,50.645179748535156,100.0,1172,71,0.11715973168611526,1646,,
0.001,117399,,117500,50.616153717041016,,,,0.11809829622507095,,-43.187243959999996,100.0
0.001,117499,-38.739666910000004,117600,51.0237922668457,100.0,1176,71,0.07105843722820282,1653,,
0.001,117899,,118000,51.26366424560547,,,,0.08575648069381714,,-41.381354200000004,100.0
,,-38.752929310000006,118000,,100.0,1180,71,,1659,,
0.001,118299,-38.858677899999996,118400,50.62123489379883,100.0,1184,71,0.12518678605556488,1662,,
0.001,118399,,118500,51.197540283203125,,,,0.11474084854125977,,-43.92690902000001,100.0
0.001,118699,-39.02165460999999,118800,50.8299560546875,100.0,1188,71,0.07214173674583435,1668,,
0.001,118899,,119000,50.8564453125,,,,0.057657018303871155,,-41.828085380000005,100.0
0.001,119099,-39.25016846,119200,51.2159423828125,100.0,1192,71,0.08591188490390778,1675,,
0.001,119399,,119500,50.85287857055664,,,,0.0798090249300003,,-43.114686119999995,100.0
0.001,119499,-39.43904009,119600,51.10552978515625,100.0,1196,71,0.09921105206012726,1681,,
0.001,119899,,120000,50.740943908691406,,,,0.11640913039445877,,-45.419313839999994,100.0
