time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
,,,,,897000,0.0003,-452.29217529296875,29.103740692138672,896899,-1.104189157485962,0.01773774065077305,5419.547661380001,1000.0
,,,,,897500,0.0003,-458.303955078125,30.573043823242188,897399,-4.564550876617432,0.01813509501516819,5428.98123686,1000.0
97300,4633.0432201,2364,9,881.91,897852,0.0003,-459.677001953125,26.488853454589844,897751,-1.8717845678329468,0.0185832642018795,,
,,,,,898000,0.0003,-459.0665283203125,28.611738204956055,897899,-7.583616733551025,0.018627244979143143,5353.582284939999,1000.0
,,,,,898500,0.0003,-458.5272216796875,32.358238220214844,898399,4.50679874420166,0.017991220578551292,5299.9209469,1000.0
,,,,,899000,0.0003,-449.60345458984375,34.90925598144531,898899,-3.2807655334472656,0.016900938004255295,5331.0242671999995,1000.0
,,,,,899500,0.0003,-450.26605224609375,34.51245880126953,899399,8.021519660949707,0.01729166880249977,5293.959689280001,1000.0
,,,,,900000,0.0003,-453.3077697753906,24.548765182495117,899899,-5.347877025604248,0.017899934202432632,5020.13817236,942.58
,,,,,900500,0.0003,-455.11273193359375,19.15851402282715,900399,-1.481820821762085,0.01804194226861,5154.48039534,981.14
,,,,,901000,0.0003,-453.42578125,36.964839935302734,900899,-1.610583782196045,0.016937993466854095,5406.015045960001,1000.0
,,,,,901500,0.0003,-450.58642578125,30.847618103027344,901399,-0.777597188949585,0.01694728434085846,5432.34301184,1000.0
97873,4792.975490399999,2368,9,911.52,901852,0.0003,-456.8995666503906,26.62604522705078,901751,-0.7311021685600281,0.017491377890110016,,
,,,,,902000,0.0003,-460.6104736328125,27.30185890197754,901899,-5.131986141204834,0.01760660484433174,5274.886405879999,1000.0
,,,,,902500,0.0003,-458.1839599609375,38.00281524658203,902399,0.3388972282409668,0.017936715856194496,5344.49368898,981.0
,,,,,903000,0.0003,-459.1158447265625,23.273269653320312,902899,-4.2540283203125,0.017176980152726173,5074.59761752,975.7
,,,,,903500,0.0003,-456.56378173828125,27.945831298828125,903399,15.071562767028809,0.01751762069761753,5294.1235694,1000.0
,,,,,904000,0.0003,-456.24365234375,36.88982009887695,903899,0.18704712390899658,0.017403937876224518,5367.17180896,1000.0
,,,,,904500,0.0003,-465.95025634765625,25.828907012939453,904399,-6.369333267211914,0.016799435019493103,5299.79147362,1000.0
,,,,,905000,0.0003,-449.63763427734375,32.63483428955078,904899,3.590329647064209,0.017414240166544914,5217.188655399999,977.26
,,,,,905500,0.0003,-447.11279296875,25.66524314880371,905399,2.0541141033172607,0.016947656869888306,5170.3834624,989.26
98452,4927.17574049,2372,9,935.97,905852,0.0003,-460.29010009765625,40.425437927246094,905751,2.316789388656616,0.01705370657145977,,
,,,,,906000,0.0003,-458.5738525390625,24.234909057617188,905899,-0.2895164489746094,0.017042942345142365,5246.184286839999,1000.0
,,,,,906500,0.0003,-457.42816162109375,20.050823211669922,906399,1.3751481771469116,0.01675712876021862,5430.4728086000005,1000.0
,,,,,907000,0.0003,-450.86187744140625,26.009878158569336,906899,8.218730926513672,0.017157793045043945,5395.674882359999,1000.0
,,,,,907500,0.0003,-453.0394287109375,33.294029235839844,907399,1.7741349935531616,0.017181582748889923,5345.32145116,1000.0
,,,,,908000,0.0003,-444.887939453125,35.20936584472656,907899,6.996106147766113,0.01671164482831955,5501.5782543800005,1000.0
,,,,,908500,0.0003,-453.04998779296875,25.563173294067383,908399,-2.857124090194702,0.016619930043816566,5428.80311284,1000.0
,,,,,909000,0.0003,-464.993408203125,22.495925903320312,908899,-9.196660995483398,0.016785606741905212,5314.204564639999,965.18
,,,,,909500,0.0003,-449.032958984375,28.799684524536133,909399,1.994368314743042,0.017324956133961678,5396.62999246,1000.0
99019,5111.23932588,2376,9,969.1,909852,0.0003,-455.5670166015625,43.32884216308594,909751,-7.272758483886719,0.01668061874806881,,
,,,,,910000,0.0003,-458.54510498046875,27.026447296142578,909899,-6.330942153930664,0.01642732135951519,5412.8191178199995,991.46
,,,,,910500,0.0003,-464.6207275390625,24.70952796936035,910399,1.2962661981582642,0.01669737882912159,5419.778516899999,1000.0
,,,,,911000,0.0003,-454.1152038574219,38.0260124206543,910899,8.95964241027832,0.016715437173843384,5423.86783748,1000.0
,,,,,911500,0.0003,-450.6580810546875,27.47669792175293,911399,-2.897219657897949,0.016510704532265663,5494.188637599998,991.48
,,,,,912000,0.0003,-450.11834716796875,24.50647735595703,911899,1.4478657245635986,0.016495492309331894,5475.901621180001,1000.0
,,,,,912500,0.0003,-461.5317687988281,18.754669189453125,912399,0.2142190933227539,0.017218951135873795,5404.6088705,1000.0
,,,,,913000,0.0003,-463.72509765625,24.091503143310547,912899,-7.135655403137207,0.01711939089000225,5475.21585906,1000.0
,,,,,913500,0.0003,-457.2833251953125,33.008155822753906,913399,1.8833389282226562,0.017361698672175407,5363.85801,994.44
99579,5222.843470960001,2380,9,987.24,913852,0.0003,-449.5670166015625,31.069337844848633,913751,-1.7033815383911133,0.017672749236226082,,
,,,,,914000,0.0003,-459.65625,28.592256546020508,913899,-0.006514787673950195,0.017582954838871956,5272.314947620001,1000.0
,,,,,914500,0.0003,-460.1127014160156,26.18623161315918,914399,8.317750930786133,0.01689121313393116,5401.31991792,1000.0
,,,,,915000,0.0003,-464.95330810546875,22.483631134033203,914899,4.953099250793457,0.017633844166994095,5344.865822719999,1000.0
,,,,,915500,0.0003,-449.2435302734375,42.871986389160156,915399,7.1180195808410645,0.017307624220848083,5244.4231070999995,986.2
,,,,,916000,0.0003,-460.5146179199219,22.333904266357422,915899,1.5875149965286255,0.016980230808258057,5223.158702780001,972.58
,,,,,916500,0.0003,-459.27532958984375,27.72821617126465,916399,1.817946195602417,0.017158061265945435,5383.8682386,1000.0
,,,,,917000,0.0003,-441.36907958984375,35.116172790527344,916899,7.81473445892334,0.017031339928507805,5240.50187446,1000.0
,,,,,917500,0.0003,-459.9219970703125,19.161211013793945,917399,4.219259262084961,0.016341334208846092,5379.45863536,1000.0
100149,5263.070741470001,2384,9,992.79,917852,0.0003,-442.5516357421875,36.22660827636719,917751,6.002381324768066,0.016536081209778786,,
,,,,,918000,0.0003,-461.96502685546875,27.811817169189453,917899,-4.529475212097168,0.016498086974024773,5464.9729489,1000.0
,,,,,918500,0.0003,-461.3155517578125,24.824949264526367,918399,0.7226314544677734,0.016761843115091324,5246.19296048,1000.0
,,,,,919000,0.0003,-448.2218322753906,33.43796157836914,918899,6.347722053527832,0.017057137563824654,5454.184432440001,1000.0
,,,,,919500,0.0003,-448.8201599121094,33.52198791503906,919399,5.542115211486816,0.017220044508576393,5425.298661899999,986.38
,,,,,920000,0.0003,-460.9136047363281,20.999235153198242,919899,-6.088851451873779,0.01683955080807209,5505.08359444,1000.0
,,,,,920500,0.0003,-455.7869873046875,25.15709114074707,920399,5.473520278930664,0.017594898119568825,5194.371613740001,1000.0
,,,,,921000,0.0003,-453.8783264160156,21.83198356628418,920899,-5.249602317810059,0.017315547913312912,5425.43496896,988.62
,,,,,921500,0.0003,-461.36541748046875,20.015785217285156,921399,-12.2371826171875,0.017557619139552116,5486.252948920001,1000.0
100726,5312.102214319999,2388,9,1000.0,921852,0.0003,-442.1920166015625,33.68108367919922,921751,0.7705130577087402,0.017322402447462082,,
,,,,,922000,0.0003,-465.75177001953125,19.354251861572266,921899,-2.5701184272766113,0.017374509945511818,5400.6555761399995,1000.0
,,,,,922500,0.0003,-461.7750244140625,23.52126693725586,922399,-1.1862659454345703,0.017134416848421097,5369.739123120001,1000.0
,,,,,923000,0.0003,-442.6905517578125,35.396888732910156,922899,12.05370044708252,0.01705736666917801,5362.47328684,984.1
,,,,,923500,0.0003,-447.9068908691406,20.07887840270996,923399,-1.244122862815857,0.01706993579864502,5166.3494439999995,967.02
,,,,,924000,0.0003,-461.5902099609375,14.116639137268066,923899,-0.26461392641067505,0.01667148992419243,5466.746891820001,1000.0
,,,,,924500,0.0003,-451.1676330566406,20.10881805419922,924399,-2.0783145427703857,0.016846932470798492,4743.66633062,876.1
,,,,,925000,0.0003,-444.919921875,22.874849319458008,924899,-2.3531765937805176,0.016743550077080727,5267.07821366,989.76
,,,,,925500,0.0003,-440.46209716796875,23.401119232177734,925399,14.251808166503906,0.016713278368115425,5432.215825480001,1000.0
101288,5322.82202189,2392,9,1000.0,925852,0.0003,-457.69970703125,24.688806533813477,925751,6.7928619384765625,0.017248954623937607,,
,,,,,926000,0.0003,-454.91485595703125,22.104198455810547,925899,-0.2577706575393677,0.017217300832271576,5390.914826440001,1000.0
,,,,,926500,0.0003,-453.4163818359375,25.214725494384766,926399,-3.6430492401123047,0.017183754593133926,4498.137702139999,846.28
,,,,,927000,0.0003,-449.13580322265625,34.33222198486328,926899,4.416110992431641,0.017491061240434647,5385.297207799999,1000.0
,,,,,927500,0.0003,-457.01373291015625,25.234643936157227,927399,-7.253483772277832,0.01756410114467144,5447.5551668,1000.0
,,,,,928000,0.0003,-462.4058837890625,23.950515747070312,927899,0.33585071563720703,0.01719505898654461,3656.84206486,701.72
,,,,,928500,0.0003,-456.653076171875,26.709392547607422,928399,-2.9550209045410156,0.017106635496020317,5358.646850919999,1000.0
,,,,,929000,0.0003,-455.94244384765625,44.602516174316406,928899,7.127274990081787,0.016540970653295517,5347.83433814,970.26
,,,,,929500,0.0003,-464.70501708984375,33.05457305908203,929399,-1.0333914756774902,0.016913780942559242,5218.09298764,973.06
101824,5327.882670249999,2396,9,1000.0,929852,0.0003,-450.68365478515625,30.3504638671875,929751,3.3909013271331787,0.01665855385363102,,
,,,,,930000,0.0003,-462.226318359375,19.332233428955078,929899,-1.7891887426376343,0.017059985548257828,5417.91167458,988.76
,,,,,930500,0.0003,-453.6962585449219,47.06425476074219,930399,5.542541027069092,0.016744084656238556,5175.03087426,1000.0
,,,,,931000,0.0003,-471.1465759277344,29.24765396118164,930899,-2.084798812866211,0.016873985528945923,5138.6256542599995,990.8
,,,,,931500,0.0003,-463.8694152832031,65.2665786743164,931399,1.1697711944580078,0.017694607377052307,5402.1720272,994.06
,,,,,932000,0.0003,-467.1524353027344,13.915151596069336,931899,-4.896370887756348,0.017535872757434845,5080.526136060001,952.22
,,,,,932500,0.0003,-457.9378356933594,21.963611602783203,932399,-4.311986923217773,0.018217701464891434,5252.7747423,989.78
,,,,,933000,0.0003,-453.0482177734375,24.288522720336914,932899,4.1401214599609375,0.018023377284407616,5258.46300128,983.18
,,,,,933500,0.0003,-458.69879150390625,21.3968505859375,933399,4.762027740478516,0.01714298129081726,5293.86611262,1000.0
102402,5329.86278637,2400,9,1000.0,933852,0.0003,-456.0081481933594,37.375831604003906,933751,-0.9570271372795105,0.016972500830888748,,
,,,,,934000,0.0003,-467.7164306640625,30.16876220703125,933899,-0.013659000396728516,0.016889788210392,5254.57564636,1000.0
,,,,,934500,0.0003,-455.1064758300781,27.41948699951172,934399,5.3935723304748535,0.01629793643951416,5468.7054891200005,1000.0
,,,,,935000,0.0003,-469.9316711425781,16.585704803466797,934899,-7.922711372375488,0.016248419880867004,5247.13130324,1000.0
,,,,,935500,0.0003,-461.16363525390625,25.659656524658203,935399,5.119157791137695,0.01672482118010521,5174.868940079999,968.3
,,,,,936000,0.0003,-458.7721862792969,33.093955993652344,935899,-6.3759660720825195,0.017358088865876198,5221.99203234,982.66
,,,,,936500,0.0003,-458.6107482910156,30.31200408935547,936399,2.470935106277466,0.01684301346540451,5371.8876481199995,987.96
,,,,,937000,0.0003,-462.362060546875,18.988727569580078,936899,-4.099761486053467,0.016744650900363922,5448.68137212,1000.0
,,,,,937500,0.0003,-465.2607421875,22.430761337280273,937399,-2.2668581008911133,0.016884425655007362,5325.367974440001,1000.0
102984,5332.85577102,2404,9,1000.0,937852,0.0003,-464.30230712890625,23.40485382080078,937751,1.6002423763275146,0.017343321815133095,,
,,,,,938000,0.0003,-474.0854187011719,18.668947219848633,937899,-7.555435657501221,0.01711668074131012,5438.785398520001,1000.0
,,,,,938500,0.0003,-456.95977783203125,34.94919967651367,938399,1.7571673393249512,0.017373101785779,5466.043041480001,1000.0
,,,,,939000,0.0003,-453.95208740234375,26.61831283569336,938899,4.742971897125244,0.017657209187746048,4291.71717702,806.38
,,,,,939500,0.0003,-467.6614685058594,14.032007217407227,939399,-15.164005279541016,0.017210783436894417,5204.8117440000005,983.7
,,,,,940000,0.0003,-450.24420166015625,30.749481201171875,939899,3.9360430240631104,0.016855860128998756,4383.77096236,828.34
,,,,,940500,0.0003,-453.2909851074219,37.22962188720703,940399,16.2738037109375,0.016695674508810043,5426.304050499999,1000.0
,,,,,941000,0.0003,-451.79388427734375,21.967681884765625,940899,4.597492218017578,0.01710677519440651,5436.534524420001,997.7
,,,,,941500,0.0003,-456.11700439453125,24.9668025970459,941399,3.1336777210235596,0.01669175736606121,5328.4634322599995,1000.0
103541,5334.993449289999,2408,9,1000.0,941852,0.0003,-459.66082763671875,50.23185729980469,941751,-1.7209205627441406,0.016954170539975166,,
,,,,,942000,0.0003,-461.6924743652344,34.146663665771484,941899,-8.509166717529297,0.01699151284992695,5239.450685100001,1000.0
,,,,,942500,0.0003,-462.2647705078125,25.400794982910156,942399,-2.0933008193969727,0.016555679962038994,5296.6162466000005,985.22
,,,,,943000,0.0003,-458.7362060546875,22.845699310302734,942899,-9.141888618469238,0.017144281417131424,5472.75024398,1000.0
,,,,,943500,0.0003,-455.6304931640625,34.641807556152344,943399,5.7306437492370605,0.016808850690722466,5267.022933800001,1000.0
,,,,,944000,0.0003,-460.97076416015625,20.2569580078125,943899,-0.5524652004241943,0.01710679940879345,5210.45448828,1000.0
,,,,,944500,0.0003,-453.58392333984375,37.885101318359375,944399,-2.007061004638672,0.017624394968152046,5345.309654379999,1000.0
,,,,,945000,0.0003,-465.90936279296875,34.215118408203125,944899,-4.668481826782227,0.017118271440267563,5205.6870686600005,990.1
,,,,,945500,0.0003,-463.66094970703125,38.310821533203125,945399,1.6701998710632324,0.016712289303541183,5263.7145998000005,1000.0
104122,5334.63007748,2412,9,1000.0,945852,0.0003,-463.821533203125,30.534698486328125,945751,2.4538254737854004,0.016275305300951004,,
,,,,,946000,0.0003,-459.7867736816406,34.93346405029297,945899,-2.230069160461426,0.016398059204220772,5313.2254088400005,986.78
,,,,,946500,0.0003,-470.5854797363281,20.567668914794922,946399,-3.2495789527893066,0.01670088991522789,5365.72731176,995.18
,,,,,947000,0.0003,-452.04620361328125,28.171995162963867,946899,13.794830322265625,0.01618184894323349,5346.301585040001,1000.0
,,,,,947500,0.0003,-466.5832824707031,22.48021125793457,947399,0.18963098526000977,0.0169551819562912,5041.75209156,983.74
,,,,,948000,0.0003,-452.62664794921875,30.934711456298828,947899,-3.9560961723327637,0.01667742244899273,5437.56811384,1000.0
,,,,,948500,0.0003,-466.6518249511719,47.30729293823242,948399,-8.090243339538574,0.017180953174829483,5453.77081774,1000.0
,,,,,949000,0.0003,-468.1064758300781,23.67927360534668,948899,-3.8918817043304443,0.016818879172205925,5217.54646038,953.84
,,,,,949500,0.0003,-460.54571533203125,21.455989837646484,949399,-3.1980791091918945,0.01699967309832573,5390.859355859999,1000.0
104699,5335.29132829,2416,9,1000.0,949852,0.0003,-467.49615478515625,35.48118591308594,949751,-5.640027046203613,0.016677843406796455,,
,,,,,950000,0.0003,-449.4305725097656,33.67162322998047,949899,6.653706073760986,0.01670791581273079,5432.18407058,1000.0
,,,,,950500,0.0003,-461.61492919921875,24.069820404052734,950399,-2.051788806915283,0.017034459859132767,5243.717413379999,1000.0
,,,,,951000,0.0003,-463.4765625,18.47159767150879,950899,2.1218385696411133,0.01752033457159996,5345.735124459999,1000.0
,,,,,951500,0.0003,-459.16162109375,19.434541702270508,951399,-2.562624931335449,0.017835156992077827,5393.0321115,1000.0
,,,,,952000,0.0003,-468.478759765625,25.152599334716797,951899,-3.141601800918579,0.017316266894340515,5396.13162704,1000.0
,,,,,952500,0.0003,-469.6422119140625,22.292076110839844,952399,4.375320911407471,0.016069836914539337,5316.534696419999,1000.0
,,,,,953000,0.0003,-460.56915283203125,33.23182678222656,952899,4.288185119628906,0.016274219378829002,5547.75406948,998.66
,,,,,953500,0.0003,-459.46551513671875,22.350811004638672,953399,-0.06219494342803955,0.016214102506637573,5442.5340669,1000.0
105231,5336.6568677899995,2420,9,1000.0,953852,0.0003,-454.63232421875,26.082393646240234,953751,6.344734191894531,0.01623748429119587,,
,,,,,954000,0.0003,-466.2532043457031,22.54796600341797,953899,2.5664803981781006,0.016871515661478043,5279.061234379999,985.2
,,,,,954500,0.0003,-468.50042724609375,17.56789207458496,954399,-6.350924968719482,0.016993936151266098,5362.273368900001,1000.0
,,,,,955000,0.0003,-460.316650390625,19.730987548828125,954899,-2.7073748111724854,0.01703132502734661,5297.126295939999,1000.0
,,,,,955500,0.0003,-464.98992919921875,21.010679244995117,955399,-2.757812976837158,0.016785502433776855,5411.912303059999,1000.0
,,,,,956000,0.0003,-470.8648681640625,17.200660705566406,955899,-3.740717887878418,0.016250908374786377,5607.7159419,1000.0
,,,,,956500,0.0003,-462.7208251953125,24.198942184448242,956399,-1.364241123199463,0.016487708315253258,5435.39777702,983.92
,,,,,957000,0.0003,-472.72332763671875,22.173900604248047,956899,-4.421944618225098,0.016843566671013832,5639.94676642,1000.0
