time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/fps,train/actor_loss,time/total_timesteps,train/n_updates,time/episodes,rollout/ep_len_mean,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
45411,-30.282541430000006,0.0013213683851063251,36,22.834976196289062,1643600,1643499,16436,100.0,0.007315593771636486,-0.41882649064064026,0.0003,,
,,0.0014890043530613184,,22.427879333496094,1644000,1643899,,,0.007435295730829239,0.931641161441803,0.0003,100.0,-27.909145600000002
45424,-30.280713100000003,,36,,1644000,,16440,100.0,,,,,
45428,-30.288246909999998,0.0016059812624007463,36,23.1051025390625,1644400,1644299,16444,100.0,0.007331651169806719,-0.5593264102935791,0.0003,,
,,0.001917891320772469,,22.760499954223633,1644500,1644399,,,0.0073586199432611465,-0.061003923416137695,0.0003,100.0,-27.827808720000004
45441,-30.18929055000001,0.0015250083524733782,36,22.553516387939453,1644800,1644699,16448,100.0,0.00752250337973237,-0.4378061294555664,0.0003,,
,,0.0025552643928676844,,22.531648635864258,1645000,1644899,,,0.007512358482927084,-1.2856788635253906,0.0003,100.0,-27.85886078
45454,-30.231223410000005,0.0017662910977378488,36,23.24529266357422,1645200,1645099,16452,100.0,0.007577736396342516,-0.14886197447776794,0.0003,,
,,0.0018244035309180617,,22.645938873291016,1645500,1645399,,,0.0075080436654388905,-0.0015165060758590698,0.0003,100.0,-27.849095199999994
45466,-30.18583469,0.001672165235504508,36,22.260848999023438,1645600,1645499,16456,100.0,0.007596792187541723,1.4098176956176758,0.0003,,
,,0.0012342638801783323,,22.473121643066406,1646000,1645899,,,0.007527591660618782,0.8097811937332153,0.0003,100.0,-28.035542059999997
45479,-29.989105299999995,,36,,1646000,,16460,100.0,,,,,
45484,-30.18538536000001,0.0012422057334333658,36,22.570953369140625,1646400,1646299,16464,100.0,0.007670856546610594,0.5571577548980713,0.0003,,
,,0.0028187446296215057,,22.713417053222656,1646500,1646399,,,0.007566698826849461,-2.5597000122070312,0.0003,100.0,-29.43777522
45496,-30.274918070000002,0.0021836126688867807,36,22.592561721801758,1646800,1646699,16468,100.0,0.0073535549454391,0.6232477426528931,0.0003,,
,,0.0013729900820180774,,22.737585067749023,1647000,1646899,,,0.007566987071186304,-0.1977311372756958,0.0003,100.0,-27.83004798
45509,-30.21257223,0.0013024439103901386,36,23.05862045288086,1647200,1647099,16472,100.0,0.0075532919727265835,0.15921607613563538,0.0003,,
,,0.0011489567114040256,,22.232421875,1647500,1647399,,,0.0075255632400512695,0.42656660079956055,0.0003,100.0,-27.947465919999996
45522,-30.124288519999997,0.0013713458320125937,36,22.904003143310547,1647600,1647499,16476,100.0,0.007525330409407616,0.6770044565200806,0.0003,,
,,0.00292973592877388,,22.591148376464844,1648000,1647899,,,0.007617449387907982,0.3229348063468933,0.0003,100.0,-27.89005298
45534,-30.11158354,,36,,1648000,,16480,100.0,,,,,
45539,-30.126535309999998,0.001210943446494639,36,22.417146682739258,1648400,1648299,16484,100.0,0.00751232635229826,-1.4065237045288086,0.0003,,
,,0.0018264283426105976,,22.803695678710938,1648500,1648399,,,0.00746858399361372,-0.020428232848644257,0.0003,100.0,-27.91314042
45552,-30.398490659999997,0.0018914742395281792,36,22.242795944213867,1648800,1648699,16488,100.0,0.007176130078732967,-0.3190388083457947,0.0003,,
,,0.0010755581315606833,,22.065954208374023,1649000,1648899,,,0.007248570676892996,0.6418557167053223,0.0003,100.0,-27.74633204
45565,-30.284130310000005,0.0011295921867713332,36,22.308021545410156,1649200,1649099,16492,100.0,0.007665364071726799,-0.2326967567205429,0.0003,,
,,0.0012632398866117,,22.505573272705078,1649500,1649399,,,0.007481261622160673,-0.13993597030639648,0.0003,100.0,-28.004469799999995
45578,-30.11104684,0.0015511426609009504,36,22.313425064086914,1649600,1649499,16496,100.0,0.007613600231707096,0.6001829504966736,0.0003,,
,,0.0020131058990955353,,22.603504180908203,1650000,1649899,,,0.007670797407627106,-0.7829482555389404,0.0003,100.0,-27.9575215
45590,-30.30523454,,36,,1650000,,16500,100.0,,,,,
45595,-30.415746480000003,0.0009460878791287541,36,22.226682662963867,1650400,1650299,16504,100.0,0.0073983375914394855,0.6466400027275085,0.0003,,
,,0.0017178085399791598,,22.86577796936035,1650500,1650399,,,0.007443571463227272,0.046378254890441895,0.0003,100.0,-27.93081714
45608,-30.336380050000006,0.001194608397781849,36,22.701921463012695,1650800,1650699,16508,100.0,0.0075940643437206745,-0.4764358699321747,0.0003,,
,,0.0024744300171732903,,22.588184356689453,1651000,1650899,,,0.007235448341816664,1.0144774913787842,0.0003,100.0,-27.882263799999997
45621,-30.226411029999998,0.0015549897216260433,36,22.523555755615234,1651200,1651099,16512,100.0,0.007562113925814629,-0.1059756875038147,0.0003,,
,,0.0014297839952632785,,22.713586807250977,1651500,1651399,,,0.007835070602595806,-0.45071515440940857,0.0003,100.0,-27.911166920000007
45634,-30.01938224,0.0024767133872956038,36,23.043819427490234,1651600,1651499,16516,100.0,0.0077714393846690655,-0.5045895576477051,0.0003,,
,,0.0009891199879348278,,22.83832550048828,1652000,1651899,,,0.007791944779455662,-0.4089893102645874,0.0003,100.0,-27.851552579999996
45647,-29.78146872,,36,,1652000,,16520,100.0,,,,,
45651,-29.888666390000008,0.0014037486398592591,36,22.736358642578125,1652400,1652299,16524,100.0,0.007426992990076542,0.20089924335479736,0.0003,,
,,0.0013893048744648695,,22.945127487182617,1652500,1652399,,,0.0073677729815244675,0.8225107789039612,0.0003,100.0,-27.81791956
45664,-30.304713490000005,0.0012511773966252804,36,23.098739624023438,1652800,1652699,16528,100.0,0.007431871257722378,0.35173484683036804,0.0003,,
,,0.0013296037213876843,,22.917354583740234,1653000,1652899,,,0.007629522122442722,0.39363616704940796,0.0003,100.0,-27.894353159999994
45676,-30.150380099999996,0.0015424455050379038,36,22.526126861572266,1653200,1653099,16532,100.0,0.007677256595343351,-0.8525793552398682,0.0003,,
,,0.001145826419815421,,22.826576232910156,1653500,1653399,,,0.007684772368520498,0.06626012921333313,0.0003,100.0,-27.85660474
45689,-30.30333615,0.0012690873118117452,36,23.105422973632812,1653600,1653499,16536,100.0,0.007708370685577393,0.687061071395874,0.0003,,
,,0.0016966585535556078,,22.36069107055664,1654000,1653899,,,0.007534051313996315,0.5782084465026855,0.0003,100.0,-28.004561299999995
45702,-30.17954084,,36,,1654000,,16540,100.0,,,,,
45707,-30.403794169999998,0.001733646378852427,36,23.029129028320312,1654400,1654299,16544,100.0,0.007538255769759417,-0.13693377375602722,0.0003,,
,,0.0012488726060837507,,22.563373565673828,1654500,1654399,,,0.007455692160874605,-1.3974868059158325,0.0003,100.0,-27.98182732
45719,-30.508950220000003,0.0012600459158420563,36,23.176921844482422,1654800,1654699,16548,100.0,0.007517590653151274,-0.20359700918197632,0.0003,,
,,0.001508574467152357,,22.86956024169922,1655000,1654899,,,0.007538144011050463,0.2398323267698288,0.0003,100.0,-27.80497128
45732,-30.341077629999994,0.0018231559079140425,36,22.74622917175293,1655200,1655099,16552,100.0,0.007430213503539562,-0.5930052995681763,0.0003,,
,,0.0015767242293804884,,22.986501693725586,1655500,1655399,,,0.007494397461414337,-0.09012745320796967,0.0003,100.0,-27.823057139999996
45745,-30.206037359999996,0.001903854194097221,36,22.63409423828125,1655600,1655499,16556,100.0,0.007581010926514864,0.37856876850128174,0.0003,,
,,0.0012746715219691396,,22.805849075317383,1656000,1655899,,,0.007748154923319817,-0.007595241069793701,0.0003,100.0,-28.07246146
45758,-30.23995251,,36,,1656000,,16560,100.0,,,,,
45762,-30.04214627,0.0013972632586956024,36,22.513280868530273,1656400,1656299,16564,100.0,0.0073028868064284325,0.7493811249732971,0.0003,,
,,0.0014637592248618603,,22.538522720336914,1656500,1656399,,,0.007501587737351656,0.40603289008140564,0.0003,100.0,-27.82580532
45775,-30.027144200000006,0.0017917569493874907,36,22.9049072265625,1656800,1656699,16568,100.0,0.007649711333215237,-0.9747493863105774,0.0003,,
,,0.0015009089838713408,,22.54881477355957,1657000,1656899,,,0.007502621505409479,-0.8360824584960938,0.0003,100.0,-27.987326980000002
45788,-30.222540160000005,0.0011786469258368015,36,22.630962371826172,1657200,1657099,16572,100.0,0.007493146695196629,0.3409115672111511,0.0003,,
,,0.0011717138113453984,,22.767637252807617,1657500,1657399,,,0.00758006377145648,0.5514181852340698,0.0003,100.0,-27.9104956
45801,-30.50871598,0.0013685974990949035,36,22.801048278808594,1657600,1657499,16576,100.0,0.00729772076010704,-1.2946079969406128,0.0003,,
,,0.001363205723464489,,22.843814849853516,1658000,1657899,,,0.007712473627179861,-0.18586014211177826,0.0003,100.0,-27.836518820000002
45814,-30.45595832,,36,,1658000,,16580,100.0,,,,,
45818,-30.234687809999997,0.0014992703218013048,36,22.568113327026367,1658400,1658299,16584,100.0,0.0074678282253444195,0.5120859146118164,0.0003,,
,,0.0013152312021702528,,22.48518180847168,1658500,1658399,,,0.007578181102871895,1.069936990737915,0.0003,100.0,-27.78478126
45831,-30.10746786,0.0013891523703932762,36,23.03461265563965,1658800,1658699,16588,100.0,0.007514232769608498,0.18277227878570557,0.0003,,
,,0.0013511339202523232,,22.72159767150879,1659000,1658899,,,0.007309990003705025,-0.17195647954940796,0.0003,100.0,-27.76331584
45844,-30.19570988,0.0020221369341015816,36,22.703004837036133,1659200,1659099,16592,100.0,0.0076070502400398254,-0.8794806003570557,0.0003,,
,,0.001610559062100947,,22.188993453979492,1659500,1659399,,,0.0072931949980556965,-0.6696944236755371,0.0003,100.0,-27.8188724
45856,-30.275193480000002,0.0014809727435931563,36,23.18572235107422,1659600,1659499,16596,100.0,0.007237384561449289,1.05611252784729,0.0003,,
,,0.0009581277845427394,,22.86014175415039,1660000,1659899,,,0.00744888000190258,0.26470106840133667,0.0003,100.0,-27.92064756
45869,-30.19577016,,36,,1660000,,16600,100.0,,,,,
45873,-30.093373349999993,0.001988642383366823,36,22.892826080322266,1660400,1660299,16604,100.0,0.007757130078971386,0.062478095293045044,0.0003,,
,,0.001313034794293344,,22.773984909057617,1660500,1660399,,,0.0077729555778205395,-0.25929999351501465,0.0003,100.0,-27.763425319999996
45886,-30.272310400000002,0.0033422764390707016,36,23.042211532592773,1660800,1660699,16608,100.0,0.007117826957255602,1.0270774364471436,0.0003,,
,,0.0008752090507186949,,22.644794464111328,1661000,1660899,,,0.007476530037820339,0.5730574727058411,0.0003,100.0,-27.917635500000003
45899,-30.391994520000004,0.001337043708190322,36,22.386308670043945,1661200,1661099,16612,100.0,0.007456147111952305,-0.2214324176311493,0.0003,,
,,0.0019323481246829033,,22.57485580444336,1661500,1661399,,,0.007615735288709402,-0.9432190656661987,0.0003,100.0,-27.872580580000005
45912,-30.543161330000004,0.001395414350554347,36,22.718860626220703,1661600,1661499,16616,100.0,0.007498254533857107,-0.83893221616745,0.0003,,
,,0.0012565362267196178,,22.67322540283203,1662000,1661899,,,0.007562406361103058,-0.12704358994960785,0.0003,100.0,-27.79287322
45925,-30.70949515,,36,,1662000,,16620,100.0,,,,,
45929,-30.495859659999997,0.0014659417793154716,36,22.730976104736328,1662400,1662299,16624,100.0,0.007481682579964399,-1.1403566598892212,0.0003,,
,,0.0012943237088620663,,22.92894744873047,1662500,1662399,,,0.00738725857809186,0.5394148230552673,0.0003,100.0,-27.92569952
45942,-30.1208694,0.0011185784824192524,36,22.643543243408203,1662800,1662699,16628,100.0,0.007372116670012474,-0.057937994599342346,0.0003,,
,,0.0016826450591906905,,22.713735580444336,1663000,1662899,,,0.007436628919094801,-0.06659345328807831,0.0003,100.0,-28.051923480000006
45955,-30.31934166,0.0015755639178678393,36,23.089916229248047,1663200,1663099,16632,100.0,0.007522919215261936,0.16487079858779907,0.0003,,
,,0.0036274483427405357,,22.80638313293457,1663500,1663399,,,0.007485693786293268,0.0011726319789886475,0.0003,100.0,-27.964960999999995
45968,-30.300595529999995,0.0011424104450270534,36,22.82048225402832,1663600,1663499,16636,100.0,0.00760633172467351,0.8657279014587402,0.0003,,
,,0.0012480644509196281,,22.694332122802734,1664000,1663899,,,0.007563603576272726,-1.241624355316162,0.0003,100.0,-27.876887899999996
45980,-30.3899435,,36,,1664000,,16640,100.0,,,,,
45985,-30.055494149999994,0.0014991528587415814,36,22.32761001586914,1664400,1664299,16644,100.0,0.007407110184431076,0.4926098585128784,0.0003,,
,,0.0017156116664409637,,22.978633880615234,1664500,1664399,,,0.007586145773530006,-0.024507761001586914,0.0003,100.0,-28.037818619999992
45998,-29.97304381,0.0017698409501463175,36,22.680736541748047,1664800,1664699,16648,100.0,0.007719939108937979,-0.39674174785614014,0.0003,,
,,0.0015575723955407739,,22.655561447143555,1665000,1664899,,,0.007357016671448946,-0.6485397219657898,0.0003,100.0,-27.85990718
46011,-29.907456940000003,0.0013771322555840015,36,22.93627166748047,1665200,1665099,16652,100.0,0.007510216441005468,0.027233824133872986,0.0003,,
,,0.0017939562676474452,,23.264240264892578,1665500,1665399,,,0.007293414324522018,-0.8826049566268921,0.0003,100.0,-28.236353440000006
46023,-29.95350742,0.002039398066699505,36,22.551715850830078,1665600,1665499,16656,100.0,0.00744788208976388,0.38598960638046265,0.0003,,
,,0.0011983460281044245,,22.353370666503906,1666000,1665899,,,0.0074174730107188225,-0.7143510580062866,0.0003,100.0,-27.882821760000002
46036,-30.014633089999997,,36,,1666000,,16660,100.0,,,,,
46041,-30.08187874,0.0011354886228218675,36,22.501827239990234,1666400,1666299,16664,100.0,0.007446848787367344,0.28261613845825195,0.0003,,
,,0.0012521008029580116,,22.559307098388672,1666500,1666399,,,0.007623455952852964,0.7653502225875854,0.0003,100.0,-27.765156339999997
46054,-30.109718949999998,0.0014368635602295399,36,22.651180267333984,1666800,1666699,16668,100.0,0.007516103330999613,-0.44201505184173584,0.0003,,
,,0.0015674864407628775,,22.99523162841797,1667000,1666899,,,0.00751318596303463,-0.09159493446350098,0.0003,100.0,-27.899714440000004
46066,-30.107695209999996,0.0012152225244790316,36,23.057918548583984,1667200,1667099,16672,100.0,0.007378130219876766,0.035081252455711365,0.0003,,
,,0.001329044345766306,,22.678112030029297,1667500,1667399,,,0.0071710641495883465,0.2912312150001526,0.0003,100.0,-27.851911699999995
46079,-29.882228499999997,0.002177974209189415,36,22.919692993164062,1667600,1667499,16676,100.0,0.007239269092679024,1.5644078254699707,0.0003,,
,,0.0013425773940980434,,22.816822052001953,1668000,1667899,,,0.007560693193227053,0.8440912961959839,0.0003,100.0,-27.9679718
46092,-29.760658030000005,,36,,1668000,,16680,100.0,,,,,
46096,-29.970527309999998,0.001817511161789298,36,22.836105346679688,1668400,1668299,16684,100.0,0.007486604154109955,1.033081293106079,0.0003,,
,,0.004624468274414539,,22.929336547851562,1668500,1668399,,,0.007542060222476721,-1.1372662782669067,0.0003,100.0,-27.991556380000002
46109,-29.804370259999995,0.0011121961288154125,36,22.694683074951172,1668800,1668699,16688,100.0,0.007761459331959486,0.008513569831848145,0.0003,,
,,0.004296359606087208,,22.62171745300293,1669000,1668899,,,0.007407375145703554,-0.48123979568481445,0.0003,100.0,-28.373531840000002
46122,-30.054897259999997,0.0019634971395134926,36,22.628829956054688,1669200,1669099,16692,100.0,0.007334413472563028,-1.329176425933838,0.0003,,
,,0.0019027846865355968,,22.687803268432617,1669500,1669399,,,0.007308540865778923,1.6321783065795898,0.0003,100.0,-27.880972060000005
46134,-30.031786280000002,0.0018470287322998047,36,22.811840057373047,1669600,1669499,16696,100.0,0.007517529651522636,0.054970115423202515,0.0003,,
,,0.0015785213327035308,,22.910480499267578,1670000,1669899,,,0.007306777406483889,0.5958558320999146,0.0003,100.0,-27.911403059999998
46147,-29.92590677,,36,,1670000,,16700,100.0,,,,,
46152,-29.757960249999996,0.0014416086487472057,36,22.649843215942383,1670400,1670299,16704,100.0,0.007597936317324638,-1.0807844400405884,0.0003,,
,,0.0019060985650867224,,22.67019271850586,1670500,1670399,,,0.007419698406010866,-0.2108093947172165,0.0003,100.0,-27.758708260000002
46164,-29.73467545,0.0015055250842124224,36,22.78780746459961,1670800,1670699,16708,100.0,0.007576569449156523,0.40604111552238464,0.0003,,
,,0.00139066600240767,,22.547264099121094,1671000,1670899,,,0.007749905809760094,-0.6620272994041443,0.0003,100.0,-27.937071099999997
46177,-29.61596923,0.0012234189780429006,36,23.075077056884766,1671200,1671099,16712,100.0,0.007501483894884586,-1.1297261714935303,0.0003,,
,,0.0011428450234234333,,22.812129974365234,1671500,1671399,,,0.007439746055752039,-1.5548323392868042,0.0003,100.0,-27.879039640000002
46190,-29.631072009999997,0.0022496364545077085,36,22.740970611572266,1671600,1671499,16716,100.0,0.007344475481659174,1.570617914199829,0.0003,,
,,0.0011802640510722995,,22.575584411621094,1672000,1671899,,,0.007557532284408808,0.7009556293487549,0.0003,100.0,-27.911921980000002
46203,-29.576622349999997,,36,,1672000,,16720,100.0,,,,,
46207,-29.56314443,0.0011388412676751614,36,22.36534309387207,1672400,1672299,16724,100.0,0.007382790092378855,0.19954825937747955,0.0003,,
,,0.00148156494833529,,22.662761688232422,1672500,1672399,,,0.007368125021457672,0.11093325912952423,0.0003,100.0,-27.9612864
46220,-29.711619690000003,0.0016748546622693539,36,22.790063858032227,1672800,1672699,16728,100.0,0.007501530461013317,0.03420048952102661,0.0003,,
,,0.001987036783248186,,23.081069946289062,1673000,1672899,,,0.007475813385099173,-0.09686851501464844,0.0003,100.0,-27.814250800000003
46233,-29.55673843,0.0022284951992332935,36,22.535545349121094,1673200,1673099,16732,100.0,0.007605262100696564,-0.15942144393920898,0.0003,,
,,0.0011262965854257345,,22.82303237915039,1673500,1673399,,,0.007506962399929762,0.24556145071983337,0.0003,100.0,-27.897684719999997
46245,-29.664414680000004,0.0011246120557188988,36,23.17713165283203,1673600,1673499,16736,100.0,0.00743987038731575,-0.006500177085399628,0.0003,,
,,0.0016045310767367482,,22.231447219848633,1674000,1673899,,,0.007481204811483622,-0.6290956735610962,0.0003,100.0,-27.894089279999992
46258,-29.7441071,,36,,1674000,,16740,100.0,,,,,
46263,-29.782335600000007,0.0018191615818068385,36,22.911479949951172,1674400,1674299,16744,100.0,0.007509894669055939,0.7796754837036133,0.0003,,
,,0.0014272923581302166,,22.2833251953125,1674500,1674399,,,0.007639751769602299,-0.277274489402771,0.0003,100.0,-28.04826634
46275,-29.82144037,0.0012004328891634941,36,22.577106475830078,1674800,1674699,16748,100.0,0.007488438859581947,-0.2873336672782898,0.0003,,
,,0.0024957519490271807,,22.256591796875,1675000,1674899,,,0.007323663681745529,0.25664421916007996,0.0003,100.0,-28.21632984
46288,-29.839961159999994,0.0011626144405454397,36,22.730133056640625,1675200,1675099,16752,100.0,0.007336207665503025,0.3300800323486328,0.0003,,
,,0.0011320621706545353,,22.752365112304688,1675500,1675399,,,0.0074710482731461525,0.0675276666879654,0.0003,100.0,-27.777438939999996
46301,-29.860282160000008,0.0070365676656365395,36,22.407917022705078,1675600,1675499,16756,100.0,0.007552183233201504,0.8846092224121094,0.0003,,
,,0.0012325441930443048,,22.579484939575195,1676000,1675899,,,0.007308233994990587,0.5653178691864014,0.0003,100.0,-27.81719344
46314,-29.792747379999994,,36,,1676000,,16760,100.0,,,,,
46319,-29.83713032,0.0017019909573718905,36,23.128450393676758,1676400,1676299,16764,100.0,0.00773872435092926,-0.002991199493408203,0.0003,,
,,0.0016278389375656843,,22.18817710876465,1676500,1676399,,,0.007616280112415552,0.3023149073123932,0.0003,100.0,-27.880612980000002
46331,-29.840236520000005,0.001201878534629941,36,22.449726104736328,1676800,1676699,16768,100.0,0.007663971744477749,1.1549670696258545,0.0003,,
,,0.0011811181902885437,,22.936555862426758,1677000,1676899,,,0.007478008978068829,0.9521610736846924,0.0003,100.0,-27.780085040000003
46344,-29.80079282,0.0011967836180701852,36,22.644672393798828,1677200,1677099,16772,100.0,0.007436118088662624,-0.2446998804807663,0.0003,,
,,0.00201620627194643,,22.372074127197266,1677500,1677399,,,0.007818988524377346,-0.41500744223594666,0.0003,100.0,-27.761057100000002
46356,-29.88930105,0.001693104044534266,36,22.93199920654297,1677600,1677499,16776,100.0,0.007767308969050646,0.19725000858306885,0.0003,,
,,0.0013004995416849852,,22.83901596069336,1678000,1677899,,,0.007327985018491745,-0.4559662640094757,0.0003,100.0,-27.76789946
46369,-30.016632319999996,,36,,1678000,,16780,100.0,,,,,
46374,-30.062250900000002,0.0010296378750354052,36,22.422595977783203,1678400,1678299,16784,100.0,0.007203512359410524,-1.3735535144805908,0.0003,,
,,0.0010475816670805216,,22.934829711914062,1678500,1678399,,,0.007149710785597563,0.802081823348999,0.0003,100.0,-27.74130840000001
46386,-30.130989819999996,0.0012793743517249823,36,22.409404754638672,1678800,1678699,16788,100.0,0.007545117288827896,0.01841720938682556,0.0003,,
,,0.0014704272616654634,,22.623306274414062,1679000,1678899,,,0.007457253057509661,-0.5908935070037842,0.0003,100.0,-27.800958480000006
46399,-30.197546780000003,0.001858880859799683,36,22.715839385986328,1679200,1679099,16792,100.0,0.007486604154109955,0.6135260462760925,0.0003,,
,,0.0019661192782223225,,22.791107177734375,1679500,1679399,,,0.00756479799747467,0.38263294100761414,0.0003,100.0,-27.835963239999998
46412,-30.0541041,0.0013361459132283926,36,22.91303253173828,1679600,1679499,16796,100.0,0.007533925585448742,-0.29724377393722534,0.0003,,
,,0.002548877615481615,,23.03597640991211,1680000,1679899,,,0.007640097755938768,0.24134762585163116,0.0003,100.0,-28.20371548
46425,-30.069341989999998,,36,,1680000,,16800,100.0,,,,,
46429,-30.106525069999996,0.0011751353740692139,36,23.110509872436523,1680400,1680299,16804,100.0,0.007234972435981035,1.5188854932785034,0.0003,,
,,0.0019283706787973642,,22.763652801513672,1680500,1680399,,,0.007339244708418846,-0.9338583946228027,0.0003,100.0,-27.81861824
46442,-30.048111649999996,0.0013647419400513172,36,22.46930694580078,1680800,1680699,16808,100.0,0.007457974832504988,-1.1404343843460083,0.0003,,
,,0.0011137102264910936,,23.087160110473633,1681000,1680899,,,0.007697964087128639,-0.1485581248998642,0.0003,100.0,-27.84549574
46455,-30.216758379999998,0.0017256077844649553,36,22.611509323120117,1681200,1681099,16812,100.0,0.007571505848318338,-0.0661734938621521,0.0003,,
,,0.0012884460156783462,,22.63880157470703,1681500,1681399,,,0.007160327862948179,0.45927125215530396,0.0003,100.0,-27.874030859999998
46467,-30.205875380000002,0.0013651074841618538,36,22.375171661376953,1681600,1681499,16816,100.0,0.007208989933133125,-0.6029987335205078,0.0003,,
,,0.0013474560109898448,,22.78729248046875,1682000,1681899,,,0.007257722318172455,0.21404419839382172,0.0003,100.0,-27.892120759999997
46480,-30.142233960000002,,36,,1682000,,16820,100.0,,,,,
46485,-30.19703523,0.001754353754222393,36,22.686843872070312,1682400,1682299,16824,100.0,0.007485587149858475,0.3216029703617096,0.0003,,
,,0.0020203287713229656,,22.549713134765625,1682500,1682399,,,0.007469644770026207,0.12275063991546631,0.0003,100.0,-27.8229766
46497,-30.048173220000002,0.0010731462389230728,36,22.836471557617188,1682800,1682699,16828,100.0,0.007422801572829485,0.543662428855896,0.0003,,
,,0.0009604754159227014,,22.680837631225586,1683000,1682899,,,0.007401782087981701,-0.2668023109436035,0.0003,100.0,-27.930064420000004
46510,-29.984841170000003,0.0014335886808112264,36,22.4033203125,1683200,1683099,16832,100.0,0.007627903483808041,0.7785995602607727,0.0003,,
,,0.002003260888159275,,22.55642318725586,1683500,1683399,,,0.007657769601792097,0.4554275572299957,0.0003,100.0,-27.891876200000002
46523,-29.69998572,0.001565178856253624,36,22.552337646484375,1683600,1683499,16836,100.0,0.007676868233829737,0.6441735029220581,0.0003,,
,,0.0013189243618398905,,22.817310333251953,1684000,1683899,,,0.00750722736120224,0.11445389688014984,0.0003,100.0,-27.829911040000002
46536,-29.532470399999998,,36,,1684000,,16840,100.0,,,,,
46540,-29.61738767,0.001269895350560546,36,22.625896453857422,1684400,1684299,16844,100.0,0.007541308645159006,0.13003702461719513,0.0003,,
,,0.0008930772892199457,,22.53980827331543,1684500,1684399,,,0.007506847847253084,0.8884704113006592,0.0003,100.0,-27.826381199999997
46553,-29.486946490000005,0.0015437934780493379,36,22.8615779876709,1684800,1684699,16848,100.0,0.007437965366989374,0.8483518958091736,0.0003,,
,,0.0011098782997578382,,22.580524444580078,1685000,1684899,,,0.007573679555207491,1.9831395149230957,0.0003,100.0,-27.85408266
46565,-29.5066563,0.001463077263906598,36,22.860029220581055,1685200,1685099,16852,100.0,0.0076070684008300304,-0.09809774160385132,0.0003,,
,,0.0015445034950971603,,22.837186813354492,1685500,1685399,,,0.007454490754753351,0.3429793119430542,0.0003,100.0,-27.911451900000007
46578,-29.384856630000005,0.0014423505635932088,36,22.684947967529297,1685600,1685499,16856,100.0,0.007305955048650503,0.048560552299022675,0.0003,,
,,0.0010072339791804552,,22.732776641845703,1686000,1685899,,,0.007585302926599979,-0.09853652119636536,0.0003,100.0,-27.808272900000002
46591,-29.367253820000006,,36,,1686000,,16860,100.0,,,,,
46595,-29.412364819999997,0.0017400991637259722,36,22.868484497070312,1686400,1686299,16864,100.0,0.0072138141840696335,0.8586454391479492,0.0003,,
,,0.001466285903006792,,23.058862686157227,1686500,1686399,,,0.007337918505072594,0.7646751403808594,0.0003,100.0,-27.78240908
46608,-29.397826569999996,0.0012880521826446056,36,22.525630950927734,1686800,1686699,16868,100.0,0.00759396655485034,0.3861527740955353,0.0003,,
,,0.0012147361412644386,,22.506877899169922,1687000,1686899,,,0.007565587293356657,-1.3269634246826172,0.0003,100.0,-27.842588999999997
46620,-29.35912112,0.001217859098687768,36,22.755680084228516,1687200,1687099,16872,100.0,0.007403102237731218,0.4415346384048462,0.0003,,
,,0.0016029574908316135,,22.867074966430664,1687500,1687399,,,0.007509966380894184,0.935649037361145,0.0003,100.0,-27.862601040000005
46633,-29.20014329,0.0010667798342183232,36,22.501663208007812,1687600,1687499,16876,100.0,0.007501884363591671,0.7877764701843262,0.0003,,
,,0.0011026468127965927,,22.41840171813965,1688000,1687899,,,0.007327020633965731,-0.25334295630455017,0.0003,100.0,-27.81696072
46646,-29.211638610000005,,36,,1688000,,16880,100.0,,,,,
46651,-29.080451479999997,0.0014027529396116734,36,22.993213653564453,1688400,1688299,16884,100.0,0.007663723547011614,-0.02637612819671631,0.0003,,
,,0.001620930852368474,,22.51131248474121,1688500,1688399,,,0.007555370684713125,-0.6607564091682434,0.0003,100.0,-27.832425020000006
46664,-28.956887019999996,0.0014817151241004467,36,22.72452163696289,1688800,1688699,16888,100.0,0.007305390667170286,0.09574714303016663,0.0003,,
,,0.001426876406185329,,22.665042877197266,1689000,1688899,,,0.007541286759078503,0.3290539085865021,0.0003,100.0,-27.76147
46676,-28.7863183,0.002021330874413252,36,22.376680374145508,1689200,1689099,16892,100.0,0.00748331006616354,0.3704259693622589,0.0003,,
,,0.0023904070258140564,,22.680709838867188,1689500,1689399,,,0.007506797555834055,-0.3253379464149475,0.0003,100.0,-27.987033
46689,-28.876973310000004,0.0012440623249858618,36,22.714046478271484,1689600,1689499,16896,100.0,0.007443475537002087,-0.7782106399536133,0.0003,,
,,0.001422147499397397,,22.4014892578125,1690000,1689899,,,0.007463805843144655,0.3071363568305969,0.0003,100.0,-27.732725799999997
46702,-28.843457099999995,,36,,1690000,,16900,100.0,,,,,
46706,-28.84923952,0.0016388531075790524,36,22.452651977539062,1690400,1690299,16904,100.0,0.007513128686696291,0.03220584988594055,0.0003,,
,,0.0013283675070852041,,22.990978240966797,1690500,1690399,,,0.007491635624319315,-0.2629389762878418,0.0003,100.0,-27.87143774
46719,-28.953900080000004,0.0016183380503207445,36,22.837146759033203,1690800,1690699,16908,100.0,0.007435752544552088,0.4890015125274658,0.0003,,
