time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/fps,train/actor_loss,time/total_timesteps,train/n_updates,time/episodes,rollout/ep_len_mean,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
45923,-30.714733409999994,0.001441850676201284,36,23.182432174682617,1664400,1664299,16644,100.0,0.007756864186376333,-0.1189175695180893,0.0003,,
,,0.0009667990962043405,,22.906391143798828,1664500,1664399,,,0.00775575777515769,-0.9063787460327148,0.0003,100.0,-28.53798452
45936,-30.574190199999997,0.0009321285178884864,36,23.893291473388672,1664800,1664699,16648,100.0,0.007855772972106934,0.7478069067001343,0.0003,,
,,0.0018266434781253338,,23.481285095214844,1665000,1664899,,,0.007813870906829834,-0.42650461196899414,0.0003,100.0,-28.549237399999996
45948,-30.489863090000004,0.0007855507428757846,36,23.206701278686523,1665200,1665099,16652,100.0,0.007738772314041853,-0.7758397459983826,0.0003,,
,,0.0013445531949400902,,23.635536193847656,1665500,1665399,,,0.007814507931470871,0.47767841815948486,0.0003,100.0,-28.406254360000002
45961,-30.540581839999994,0.000900374143384397,36,23.443706512451172,1665600,1665499,16656,100.0,0.007793527562171221,0.34751632809638977,0.0003,,
,,0.0010262930300086737,,23.9224853515625,1666000,1665899,,,0.0077801719307899475,0.2736286520957947,0.0003,100.0,-28.54366856
45973,-30.44549098,,36,,1666000,,16660,100.0,,,,,
45978,-30.294999610000005,0.0013234985526651144,36,23.537960052490234,1666400,1666299,16664,100.0,0.007825366221368313,0.34228163957595825,0.0003,,
,,0.0012234621681272984,,23.475017547607422,1666500,1666399,,,0.007794545963406563,-0.055805087089538574,0.0003,100.0,-28.47433396
45991,-30.361648700000003,0.001240278361365199,36,23.314302444458008,1666800,1666699,16668,100.0,0.007792249321937561,-0.11407250165939331,0.0003,,
,,0.0016428157687187195,,23.89563751220703,1667000,1666899,,,0.007844394072890282,-0.7487666606903076,0.0003,100.0,-28.54876792
46003,-30.493145609999996,0.0015594686847180128,36,23.555057525634766,1667200,1667099,16672,100.0,0.0076638986356556416,0.2552797198295593,0.0003,,
,,0.0014165001921355724,,23.67088508605957,1667500,1667399,,,0.007720722816884518,-0.13277806341648102,0.0003,100.0,-28.471749879999997
46016,-30.13930326,0.0019175858469679952,36,23.763797760009766,1667600,1667499,16676,100.0,0.007773181889206171,0.2835503816604614,0.0003,,
,,0.0012819404946640134,,23.78540802001953,1668000,1667899,,,0.007751081138849258,-0.09937167167663574,0.0003,100.0,-28.59905814
46028,-29.984473859999998,,36,,1668000,,16680,100.0,,,,,
46033,-30.080555159999996,0.0011686349753290415,36,23.86162567138672,1668400,1668299,16684,100.0,0.007715452928096056,0.08737091720104218,0.0003,,
,,0.0023749000392854214,,23.745769500732422,1668500,1668399,,,0.007723282091319561,0.23470672965049744,0.0003,100.0,-28.50097984
46046,-29.935401109999997,0.001217457465827465,36,23.194791793823242,1668800,1668699,16688,100.0,0.007680489215999842,1.6425344944000244,0.0003,,
,,0.0016595798078924417,,23.582435607910156,1669000,1668899,,,0.007788240909576416,0.14074614644050598,0.0003,100.0,-28.576712699999998
46059,-29.8364561,0.00140280625782907,36,23.83210563659668,1669200,1669099,16692,100.0,0.00782103929668665,0.5602734684944153,0.0003,,
,,0.0012471637455746531,,22.985828399658203,1669500,1669399,,,0.007831641472876072,-0.01588168740272522,0.0003,100.0,-28.53456952
46071,-29.717216169999997,0.001501757651567459,36,23.31899642944336,1669600,1669499,16696,100.0,0.007867349311709404,-0.8840481638908386,0.0003,,
,,0.0020599777344614267,,23.94011688232422,1670000,1669899,,,0.007863415405154228,0.31724977493286133,0.0003,100.0,-28.563540699999997
46084,-29.63380702,,36,,1670000,,16700,100.0,,,,,
46089,-29.603071439999997,0.0016763514140620828,36,23.29033088684082,1670400,1670299,16704,100.0,0.007759291213005781,0.9414228200912476,0.0003,,
,,0.0012413568329066038,,23.300352096557617,1670500,1670399,,,0.00782111007720232,0.6447155475616455,0.0003,100.0,-28.60224736
46102,-29.482297689999996,0.0012263066601008177,36,23.763015747070312,1670800,1670699,16708,100.0,0.007763798348605633,-1.1664202213287354,0.0003,,
,,0.0015215820167213678,,23.398387908935547,1671000,1670899,,,0.007771276868879795,0.2274095118045807,0.0003,100.0,-28.61782602
46114,-29.710198769999998,0.0011358370538800955,36,23.512338638305664,1671200,1671099,16712,100.0,0.007707962300628424,0.40438395738601685,0.0003,,
,,0.001088495715521276,,23.47740936279297,1671500,1671399,,,0.007745568640530109,0.24193331599235535,0.0003,100.0,-28.46669826
46127,-29.897092699999998,0.0012452846858650446,36,23.680095672607422,1671600,1671499,16716,100.0,0.007712289225310087,1.359489917755127,0.0003,,
,,0.0015103300102055073,,23.676782608032227,1672000,1671899,,,0.00774589367210865,-0.19832094013690948,0.0003,100.0,-28.506751980000004
46139,-29.77582653,,36,,1672000,,16720,100.0,,,,,
46144,-29.79369942,0.0011867035645991564,36,23.7364501953125,1672400,1672299,16724,100.0,0.007711998652666807,-0.13121218979358673,0.0003,,
,,0.0015466352924704552,,23.538257598876953,1672500,1672399,,,0.007845818996429443,0.6546900868415833,0.0003,100.0,-28.494527259999995
46157,-29.737362769999994,0.0012439247220754623,36,23.487764358520508,1672800,1672699,16728,100.0,0.007886000908911228,-0.16893640160560608,0.0003,,
,,0.001328114653006196,,23.32486915588379,1673000,1672899,,,0.007649732753634453,-0.3299857974052429,0.0003,100.0,-28.410550779999998
46170,-29.75523547,0.0011590771609917283,36,23.77725601196289,1673200,1673099,16732,100.0,0.007797285448759794,0.1873568594455719,0.0003,,
,,0.0016305611934512854,,23.130126953125,1673500,1673399,,,0.00778233865275979,-0.05477607250213623,0.0003,100.0,-28.484525080000004
46182,-29.695200400000004,0.001380273257382214,36,23.648967742919922,1673600,1673499,16736,100.0,0.007756360806524754,-0.2795736789703369,0.0003,,
,,0.0013435048749670386,,23.25844955444336,1674000,1673899,,,0.007831470109522343,-0.16938647627830505,0.0003,100.0,-28.516056900000002
46195,-29.794257369999997,,36,,1674000,,16740,100.0,,,,,
46200,-29.580220609999998,0.0012262719683349133,36,23.578556060791016,1674400,1674299,16744,100.0,0.007834984920918941,-0.4713395833969116,0.0003,,
,,0.0015907824272289872,,23.845924377441406,1674500,1674399,,,0.007828811183571815,0.591951847076416,0.0003,100.0,-28.4786837
46213,-29.795667749999996,0.0013550450094044209,36,23.632787704467773,1674800,1674699,16748,100.0,0.007772696204483509,-0.18449363112449646,0.0003,,
,,0.0012135138968005776,,23.093687057495117,1675000,1674899,,,0.0076759313233196735,0.4735039472579956,0.0003,100.0,-28.57789798
46226,-29.74979017,0.0013735289685428143,36,23.327213287353516,1675200,1675099,16752,100.0,0.007705691270530224,-0.4668620824813843,0.0003,,
,,0.0013564431574195623,,23.782814025878906,1675500,1675399,,,0.007737672887742519,-0.38434070348739624,0.0003,100.0,-28.402311419999997
46238,-29.53196789,0.0013043181970715523,36,23.687763214111328,1675600,1675499,16756,100.0,0.007791558746248484,-0.7843236923217773,0.0003,,
,,0.000846344861201942,,23.62405776977539,1676000,1675899,,,0.007784702815115452,0.011612705886363983,0.0003,100.0,-28.535086179999997
46251,-29.72804777,,36,,1676000,,16760,100.0,,,,,
46256,-29.80407089,0.0012736323988065124,36,23.171667098999023,1676400,1676299,16764,100.0,0.007815200835466385,0.2887663245201111,0.0003,,
,,0.0012211943976581097,,23.779430389404297,1676500,1676399,,,0.007854207418859005,-0.4933632016181946,0.0003,100.0,-28.676039060000004
46268,-29.600649840000006,0.001638919347897172,36,23.81439971923828,1676800,1676699,16768,100.0,0.007811214309185743,-0.4609745144844055,0.0003,,
,,0.0017362912185490131,,24.0687255859375,1677000,1676899,,,0.007850571535527706,-0.18365347385406494,0.0003,100.0,-28.554189359999995
46281,-29.46195772,0.0018141138134524226,36,23.016963958740234,1677200,1677099,16772,100.0,0.007876275107264519,0.2691374123096466,0.0003,,
,,0.0010426957160234451,,23.03408432006836,1677500,1677399,,,0.007838904857635498,0.39548516273498535,0.0003,100.0,-28.95676164
46294,-29.694106969999996,0.001858428935520351,36,23.748682022094727,1677600,1677499,16776,100.0,0.00780332600697875,-0.8557877540588379,0.0003,,
,,0.001281835837289691,,23.040817260742188,1678000,1677899,,,0.007730282377451658,-1.0947251319885254,0.0003,100.0,-28.48338072
46307,-29.992506109999994,,36,,1678000,,16780,100.0,,,,,
46311,-29.942895129999997,0.0018210441339761019,36,23.1948299407959,1678400,1678299,16784,100.0,0.00779328215867281,-0.13312065601348877,0.0003,,
,,0.0014165808679535985,,23.19375228881836,1678500,1678399,,,0.0076674954034388065,-0.0014613866806030273,0.0003,100.0,-28.480983859999995
46324,-29.849846470000003,0.001099149463698268,36,23.538448333740234,1678800,1678699,16788,100.0,0.007757685147225857,0.14948922395706177,0.0003,,
,,0.0011011636815965176,,23.493885040283203,1679000,1678899,,,0.007840258069336414,0.14419202506542206,0.0003,100.0,-28.384659000000003
46337,-29.764788139999997,0.0013789351796731353,36,23.544910430908203,1679200,1679099,16792,100.0,0.007840119302272797,-0.4868757128715515,0.0003,,
,,0.0013510668650269508,,23.192703247070312,1679500,1679399,,,0.007716244086623192,-0.42122822999954224,0.0003,100.0,-28.370778619999996
46350,-29.6905596,0.0025334723759442568,36,23.787124633789062,1679600,1679499,16796,100.0,0.007667243015021086,-0.009006991982460022,0.0003,,
,,0.0013015063013881445,,23.249984741210938,1680000,1679899,,,0.007864446379244328,0.4272720217704773,0.0003,100.0,-28.547007719999996
46363,-29.493015159999995,,36,,1680000,,16800,100.0,,,,,
46367,-29.511047159999993,0.0012268631253391504,36,23.444581985473633,1680400,1680299,16804,100.0,0.0077536581084132195,0.5190966129302979,0.0003,,
,,0.0012871321523562074,,23.411457061767578,1680500,1680399,,,0.007748402655124664,-1.0645784139633179,0.0003,100.0,-28.506402440000002
46380,-29.724850380000003,0.0014558706898242235,36,23.717443466186523,1680800,1680699,16808,100.0,0.007736905012279749,0.23338769376277924,0.0003,,
,,0.0011030052555724978,,23.419254302978516,1681000,1680899,,,0.0077317869290709496,-0.27069514989852905,0.0003,100.0,-28.39657258
46393,-29.626152250000004,0.0018813954666256905,36,23.97150230407715,1681200,1681099,16812,100.0,0.00759631022810936,-0.18808166682720184,0.0003,,
,,0.0015654749004170299,,23.219745635986328,1681500,1681399,,,0.007738975342363119,0.8516119122505188,0.0003,100.0,-28.351168440000006
46406,-29.539169049999995,0.0012025348842144012,36,23.54886245727539,1681600,1681499,16816,100.0,0.0077767628245055676,-0.054141558706760406,0.0003,,
,,0.001393879414536059,,23.773523330688477,1682000,1681899,,,0.007859932258725166,0.7039765119552612,0.0003,100.0,-28.549611839999997
46418,-29.483131879999995,,36,,1682000,,16820,100.0,,,,,
46423,-29.494795059999998,0.0016116163460537791,36,23.090744018554688,1682400,1682299,16824,100.0,0.007752289995551109,-0.050292015075683594,0.0003,,
,,0.0011206762865185738,,23.57080078125,1682500,1682399,,,0.007791394833475351,-1.380444049835205,0.0003,100.0,-28.468440920000003
46436,-29.725736690000005,0.0011196258710697293,36,23.148670196533203,1682800,1682699,16828,100.0,0.007844995707273483,0.481881320476532,0.0003,,
,,0.001462242566049099,,23.716346740722656,1683000,1682899,,,0.0076581197790801525,0.4270251989364624,0.0003,100.0,-28.48270658
46449,-29.492115629999994,0.001291076187044382,36,22.618206024169922,1683200,1683099,16832,100.0,0.007808626629412174,1.1393280029296875,0.0003,,
,,0.0016938340850174427,,23.137004852294922,1683500,1683399,,,0.007720409892499447,0.00806252658367157,0.0003,100.0,-28.8543519
46462,-29.456173770000007,0.0011215268168598413,36,23.03057098388672,1683600,1683499,16836,100.0,0.007762181106954813,1.0459169149398804,0.0003,,
,,0.002159346826374531,,23.683963775634766,1684000,1683899,,,0.00771064218133688,0.24571570754051208,0.0003,100.0,-28.508034860000002
46474,-29.34652538,,36,,1684000,,16840,100.0,,,,,
46479,-29.238938859999994,0.0013067612890154123,36,23.018985748291016,1684400,1684299,16844,100.0,0.007783173583447933,0.6286258697509766,0.0003,,
,,0.0012514027766883373,,23.724822998046875,1684500,1684399,,,0.007827937602996826,0.23707452416419983,0.0003,100.0,-28.474868259999997
46492,-29.110338180000003,0.0017120272386819124,36,23.66881561279297,1684800,1684699,16848,100.0,0.007763624656945467,-1.3749593496322632,0.0003,,
,,0.001741286483593285,,23.32119369506836,1685000,1684899,,,0.00775540666654706,-0.5680676698684692,0.0003,100.0,-28.454744719999997
46504,-29.275037340000004,0.0013016605516895652,36,23.27031707763672,1685200,1685099,16852,100.0,0.00773235410451889,0.4335494041442871,0.0003,,
,,0.0013958612689748406,,23.030101776123047,1685500,1685399,,,0.007770098280161619,0.3895106911659241,0.0003,100.0,-28.31701196
46517,-29.193166250000004,0.0013489185366779566,36,23.140836715698242,1685600,1685499,16856,100.0,0.007800212129950523,0.12229789048433304,0.0003,,
,,0.0012189799454063177,,22.726421356201172,1686000,1685899,,,0.00768616795539856,0.07149696350097656,0.0003,100.0,-28.449257220000003
46530,-29.239776880000004,,36,,1686000,,16860,100.0,,,,,
46534,-29.122106159999998,0.001451069605536759,36,23.442516326904297,1686400,1686299,16864,100.0,0.007724640890955925,-0.2976435720920563,0.0003,,
,,0.001907187164761126,,23.524904251098633,1686500,1686399,,,0.007652173284441233,-0.2720494866371155,0.0003,100.0,-28.388902499999993
46547,-29.2657695,0.0012846512254327536,36,23.171865463256836,1686800,1686699,16868,100.0,0.00783428642898798,-0.054367244243621826,0.0003,,
,,0.0016371073434129357,,23.292583465576172,1687000,1686899,,,0.00785620417445898,0.14314264059066772,0.0003,100.0,-28.512398179999995
46560,-29.25451064,0.0014394753379747272,36,23.17877769470215,1687200,1687099,16872,100.0,0.007750711403787136,-0.3034924864768982,0.0003,,
,,0.0011876639910042286,,23.52436065673828,1687500,1687399,,,0.0077192578464746475,-1.061103343963623,0.0003,100.0,-29.02291918000001
46573,-29.14191129,0.0013528648996725678,36,23.24987030029297,1687600,1687499,16876,100.0,0.007752186618745327,0.9834738969802856,0.0003,,
,,0.0016078324988484383,,22.983699798583984,1688000,1687899,,,0.007784506306052208,-0.8092813491821289,0.0003,100.0,-28.50954806
46585,-28.959524490000003,,36,,1688000,,16880,100.0,,,,,
46590,-28.923790960000005,0.0012072965037077665,36,23.06466293334961,1688400,1688299,16884,100.0,0.007870880886912346,-0.7696101665496826,0.0003,,
,,0.001155266771093011,,23.26865005493164,1688500,1688399,,,0.007861372083425522,-0.08609669655561447,0.0003,100.0,-28.42178814
46603,-28.99948605,0.001287837978452444,36,23.34103775024414,1688800,1688699,16888,100.0,0.007819215767085552,-0.3202863037586212,0.0003,,
,,0.0011631002416834235,,23.175275802612305,1689000,1688899,,,0.007810499519109726,-0.2157144695520401,0.0003,100.0,-28.412735
46615,-28.94769131,0.0011663114419206977,36,23.377307891845703,1689200,1689099,16892,100.0,0.00788300484418869,-0.8269117474555969,0.0003,,
,,0.0009998519672080874,,22.92350959777832,1689500,1689399,,,0.00779900373890996,0.6293162703514099,0.0003,100.0,-28.54188202
46628,-28.91020489000001,0.0014415612677112222,36,23.515790939331055,1689600,1689499,16896,100.0,0.007830663584172726,0.2712372839450836,0.0003,,
,,0.00171950226649642,,22.972511291503906,1690000,1689899,,,0.007759361062198877,0.20772647857666016,0.0003,100.0,-28.528285440000005
46641,-29.069120230000003,,36,,1690000,,16900,100.0,,,,,
46645,-29.09662664,0.0012113619595766068,36,23.01545524597168,1690400,1690299,16904,100.0,0.007883381098508835,0.5117846727371216,0.0003,,
,,0.0015378680545836687,,22.824512481689453,1690500,1690399,,,0.007851227186620235,0.04740922152996063,0.0003,100.0,-28.48657514
46658,-28.844316130000006,0.0012482949532568455,36,23.16283416748047,1690800,1690699,16908,100.0,0.007763864938169718,-0.23243041336536407,0.0003,,
,,0.0023636268451809883,,23.492603302001953,1691000,1690899,,,0.007813774049282074,-0.5775407552719116,0.0003,100.0,-28.74475418
46671,-28.96741385,0.0015811447519809008,36,23.601409912109375,1691200,1691099,16912,100.0,0.007799453567713499,-0.2755929231643677,0.0003,,
,,0.0012520065065473318,,23.27589225769043,1691500,1691399,,,0.00774189829826355,0.6692746877670288,0.0003,100.0,-28.450971660000004
46684,-28.904958309999998,0.0011812567245215178,36,22.939504623413086,1691600,1691499,16916,100.0,0.007755177095532417,1.1992861032485962,0.0003,,
,,0.0016078941989690065,,23.23883819580078,1692000,1691899,,,0.00786725152283907,1.255455493927002,0.0003,100.0,-28.444620479999998
46697,-29.018105199999994,,36,,1692000,,16920,100.0,,,,,
46701,-28.922529160000003,0.0010453485883772373,36,23.308372497558594,1692400,1692299,16924,100.0,0.007731941528618336,0.6998755931854248,0.0003,,
,,0.0018897175323218107,,23.820842742919922,1692500,1692399,,,0.0076991538517177105,-1.1779624223709106,0.0003,100.0,-28.4136203
46714,-28.93330632,0.001355877611786127,36,23.242652893066406,1692800,1692699,16928,100.0,0.007694778498262167,-0.3947661221027374,0.0003,,
,,0.0011768093099817634,,23.076696395874023,1693000,1692899,,,0.007762428838759661,-0.03508980572223663,0.0003,100.0,-28.281704639999997
46727,-28.91018131,0.001487203175202012,36,22.909957885742188,1693200,1693099,16932,100.0,0.007724759168922901,-0.11579439043998718,0.0003,,
,,0.0018193653086200356,,23.65435028076172,1693500,1693399,,,0.0077192471362650394,-0.9336851239204407,0.0003,100.0,-28.4205145
46740,-28.917569909999997,0.001304457662627101,36,22.946914672851562,1693600,1693499,16936,100.0,0.0077441101893782616,0.5148125886917114,0.0003,,
,,0.0018816412193700671,,23.424938201904297,1694000,1693899,,,0.007726785261183977,-1.4713597297668457,0.0003,100.0,-28.48290488
46753,-29.083847760000005,,36,,1694000,,16940,100.0,,,,,
46757,-29.22384865,0.001050820341333747,36,23.305192947387695,1694400,1694299,16944,100.0,0.007854470051825047,-0.5502105951309204,0.0003,,
,,0.0010391559917479753,,23.22774887084961,1694500,1694399,,,0.007842429913580418,0.21749532222747803,0.0003,100.0,-28.37913186
46770,-29.35712195,0.001239529112353921,36,22.749088287353516,1694800,1694699,16948,100.0,0.007853147573769093,0.17097121477127075,0.0003,,
,,0.0013111887965351343,,23.296035766601562,1695000,1694899,,,0.007906095124781132,-0.2377641797065735,0.0003,100.0,-28.321978759999997
46782,-29.244047459999997,0.001346577308140695,36,23.107070922851562,1695200,1695099,16952,100.0,0.00784805603325367,0.046904221177101135,0.0003,,
,,0.0013248338364064693,,23.583189010620117,1695500,1695399,,,0.00770674180239439,0.3014349937438965,0.0003,100.0,-28.524502380000005
46795,-29.52580137,0.0012221126817166805,36,23.505775451660156,1695600,1695499,16956,100.0,0.0077658239752054214,0.0994090735912323,0.0003,,
,,0.0011807791888713837,,23.134918212890625,1696000,1695899,,,0.00778673030436039,0.17115461826324463,0.0003,100.0,-28.400823580000004
46808,-29.369927750000002,,36,,1696000,,16960,100.0,,,,,
46813,-29.435683020000003,0.002185096964240074,36,23.729721069335938,1696400,1696299,16964,100.0,0.007852159440517426,-0.3774545192718506,0.0003,,
,,0.0015585848595947027,,23.310283660888672,1696500,1696399,,,0.007830360904335976,-1.0893738269805908,0.0003,100.0,-28.388158799999996
46825,-29.424078400000003,0.001446833019144833,36,23.05776023864746,1696800,1696699,16968,100.0,0.007812063675373793,0.4267127215862274,0.0003,,
,,0.0011506264563649893,,23.20392417907715,1697000,1696899,,,0.007909390144050121,0.5102127194404602,0.0003,100.0,-28.27847962
46838,-29.585154229999997,0.0011496362276375294,36,22.933311462402344,1697200,1697099,16972,100.0,0.007817095145583153,-0.7607630491256714,0.0003,,
,,0.0017442270182073116,,23.44210433959961,1697500,1697399,,,0.007718231063336134,-0.5284373164176941,0.0003,100.0,-28.366307440000003
46851,-29.758910629999995,0.0017602047882974148,36,23.35221290588379,1697600,1697499,16976,100.0,0.007702065631747246,0.29237791895866394,0.0003,,
,,0.0014957082457840443,,23.16455841064453,1698000,1697899,,,0.0076887598261237144,-0.1385650634765625,0.0003,100.0,-28.34015812
46864,-29.77120012,,36,,1698000,,16980,100.0,,,,,
46868,-29.975199819999997,0.0014110500924289227,36,23.49393081665039,1698400,1698299,16984,100.0,0.007706403732299805,-0.8644529581069946,0.0003,,
,,0.0010965318651869893,,23.51239585876465,1698500,1698399,,,0.007614943664520979,0.008103825151920319,0.0003,100.0,-28.293603500000003
46881,-29.88977269,0.001289799460209906,36,23.026714324951172,1698800,1698699,16988,100.0,0.007693666964769363,0.8621858954429626,0.0003,,
,,0.0016887795645743608,,23.532217025756836,1699000,1698899,,,0.007818619720637798,-0.45867449045181274,0.0003,100.0,-28.364996939999997
46894,-29.926872669999998,0.0013086198596283793,36,23.02859878540039,1699200,1699099,16992,100.0,0.007703674491494894,1.091511607170105,0.0003,,
,,0.0012059053406119347,,23.128564834594727,1699500,1699399,,,0.0077196150086820126,-0.563218355178833,0.0003,100.0,-28.345416580000002
46907,-30.052929130000003,0.0015298764919862151,36,23.377426147460938,1699600,1699499,16996,100.0,0.007755606900900602,0.31775471568107605,0.0003,,
,,0.0019050738774240017,,23.110858917236328,1700000,1699899,,,0.007799836806952953,0.6940144300460815,0.0003,100.0,-28.51439494
46919,-30.113237429999995,,36,,1700000,,17000,100.0,,,,,
46924,-30.12234306,0.0014776078751310706,36,23.09392738342285,1700400,1700299,17004,100.0,0.007746385410428047,-0.18743008375167847,0.0003,,
,,0.0018875290406867862,,23.562744140625,1700500,1700399,,,0.00770985521376133,-0.9182745814323425,0.0003,100.0,-28.36096936
46937,-30.16787048,0.001140514388680458,36,23.018953323364258,1700800,1700699,17008,100.0,0.007740916684269905,0.2689211964607239,0.0003,,
,,0.001864005345851183,,23.328676223754883,1701000,1700899,,,0.00770605867728591,0.09312935173511505,0.0003,100.0,-28.30586612
46949,-29.99217837,0.0012845699675381184,36,22.818721771240234,1701200,1701099,17012,100.0,0.00772686256095767,0.046726077795028687,0.0003,,
,,0.0018741049570962787,,23.27850341796875,1701500,1701399,,,0.007767446339130402,-0.19254840910434723,0.0003,100.0,-28.478459119999997
46962,-30.15229472,0.0015880322316661477,36,23.10053062438965,1701600,1701499,17016,100.0,0.007619597017765045,-0.17121529579162598,0.0003,,
,,0.0010510224383324385,,23.611635208129883,1702000,1701899,,,0.0077992635779082775,0.21914726495742798,0.0003,100.0,-28.295152200000004
46975,-29.976839570000003,,36,,1702000,,17020,100.0,,,,,
46979,-30.110186910000003,0.0017924965359270573,36,23.126483917236328,1702400,1702299,17024,100.0,0.0077583366073668,0.22044703364372253,0.0003,,
,,0.0018396854866296053,,23.201322555541992,1702500,1702399,,,0.007736119441688061,1.1909162998199463,0.0003,100.0,-28.341913740000006
46992,-29.931112130000006,0.0017818949418142438,36,22.869335174560547,1702800,1702699,17028,100.0,0.007668369449675083,0.23835518956184387,0.0003,,
,,0.0015582982450723648,,22.678394317626953,1703000,1702899,,,0.007657316513359547,0.3889898657798767,0.0003,100.0,-28.466420319999997
47005,-30.071291369999997,0.0012995812576264143,36,23.012683868408203,1703200,1703099,17032,100.0,0.007633496075868607,0.5790573358535767,0.0003,,
,,0.001268994528800249,,23.2781982421875,1703500,1703399,,,0.007641227450221777,0.6608012914657593,0.0003,100.0,-28.335725540000002
47017,-30.16438542,0.0009615442249923944,36,22.70306396484375,1703600,1703499,17036,100.0,0.007533598691225052,-0.06547597050666809,0.0003,,
,,0.002276703482493758,,23.32749366760254,1704000,1703899,,,0.0077433199621737,-0.47602033615112305,0.0003,100.0,-28.567842300000002
47030,-30.059752919999998,,36,,1704000,,17040,100.0,,,,,
47034,-30.06259591,0.0013540125219151378,36,23.06220245361328,1704400,1704299,17044,100.0,0.007695193402469158,-0.3017467260360718,0.0003,,
,,0.001804906059987843,,23.12204360961914,1704500,1704399,,,0.007663496769964695,1.2684283256530762,0.0003,100.0,-28.348252560000002
47047,-29.96698997,0.001551720080897212,36,23.07628631591797,1704800,1704699,17048,100.0,0.00762114068493247,1.0181320905685425,0.0003,,
,,0.0016525284154340625,,22.983028411865234,1705000,1704899,,,0.007829558104276657,-0.41476696729660034,0.0003,100.0,-28.512745959999997
47060,-29.919378199999997,0.0011600666912272573,36,23.60938262939453,1705200,1705099,17052,100.0,0.007620359770953655,0.41703638434410095,0.0003,,
,,0.0012888810597360134,,23.29244613647461,1705500,1705399,,,0.007747360039502382,-0.47819387912750244,0.0003,100.0,-28.535298400000006
47073,-29.91006666,0.0017395676113665104,36,23.095775604248047,1705600,1705499,17056,100.0,0.0077591948211193085,0.7107853293418884,0.0003,,
,,0.0016871714033186436,,23.18063735961914,1706000,1705899,,,0.007630162872374058,0.9075547456741333,0.0003,100.0,-28.5341313
47085,-29.800412969999996,,36,,1706000,,17060,100.0,,,,,
47090,-29.802615880000005,0.001468730391934514,36,23.675048828125,1706400,1706299,17064,100.0,0.007785285823047161,0.5475725531578064,0.0003,,
,,0.001505852909758687,,23.01363754272461,1706500,1706399,,,0.007796214893460274,1.071631669998169,0.0003,100.0,-28.328242260000003
47103,-29.815569739999997,0.001390300691127777,36,23.24441909790039,1706800,1706699,17068,100.0,0.007745963986963034,0.6014293432235718,0.0003,,
,,0.0016142951790243387,,23.17813491821289,1707000,1706899,,,0.007656615227460861,-0.14900636672973633,0.0003,100.0,-28.18292492
47116,-29.779761940000004,0.0016063242219388485,36,23.115793228149414,1707200,1707099,17072,100.0,0.007584655657410622,0.5148279666900635,0.0003,,
,,0.0015512577956542373,,23.409692764282227,1707500,1707399,,,0.007609296124428511,0.000750616192817688,0.0003,100.0,-28.336297119999998
47128,-29.756038229999994,0.0012715579941868782,36,23.138227462768555,1707600,1707499,17076,100.0,0.007581108249723911,-0.3330326974391937,0.0003,,
,,0.0014441548846662045,,23.127578735351562,1708000,1707899,,,0.007614424452185631,-0.9612569808959961,0.0003,100.0,-28.25465352
47141,-29.778602019999997,,36,,1708000,,17080,100.0,,,,,
47146,-29.56536058,0.0019170846790075302,36,23.274188995361328,1708400,1708299,17084,100.0,0.007753343787044287,-0.8114665150642395,0.0003,,
,,0.0014140845742076635,,23.066524505615234,1708500,1708399,,,0.00769945839419961,-0.6944727301597595,0.0003,100.0,-28.56017734
47158,-29.755621939999997,0.0011461758986115456,36,23.521167755126953,1708800,1708699,17088,100.0,0.00760672427713871,-0.2507169246673584,0.0003,,
,,0.0016948396805673838,,22.702604293823242,1709000,1708899,,,0.007653407286852598,0.19508719444274902,0.0003,100.0,-28.701120619999998
47171,-29.810350789999994,0.0014544809237122536,36,23.05323028564453,1709200,1709099,17092,100.0,0.007673980668187141,-0.6237088441848755,0.0003,,
,,0.0012134547578170896,,23.46788787841797,1709500,1709399,,,0.007604714948683977,-0.3523191213607788,0.0003,100.0,-28.413915140000004
47184,-29.68241614,0.0010986742563545704,36,22.85082244873047,1709600,1709499,17096,100.0,0.007595125585794449,0.13728247582912445,0.0003,,
,,0.0014164999593049288,,23.61822509765625,1710000,1709899,,,0.007660121191293001,-0.3937082290649414,0.0003,100.0,-28.4374867
47196,-29.485203880000004,,36,,1710000,,17100,100.0,,,,,
47201,-29.417028329999997,0.0014601319562643766,36,23.304645538330078,1710400,1710299,17104,100.0,0.007518704980611801,-0.4064541459083557,0.0003,,
,,0.0014265991048887372,,22.825820922851562,1710500,1710399,,,0.00760357640683651,-0.258025199174881,0.0003,100.0,-28.368332260000003
47214,-29.342234160000004,0.0015173951396718621,36,23.107555389404297,1710800,1710699,17108,100.0,0.007626878097653389,-1.5615289211273193,0.0003,,
,,0.0011536343954503536,,22.948974609375,1711000,1710899,,,0.007639023475348949,0.6798741221427917,0.0003,100.0,-28.42571226
47227,-29.37927221,0.001359800691716373,36,23.042343139648438,1711200,1711099,17112,100.0,0.007634580601006746,-0.10196354985237122,0.0003,,
,,0.0017303160857409239,,23.54855728149414,1711500,1711399,,,0.007605458609759808,-0.5155484676361084,0.0003,100.0,-28.342242940000002
