time/episodes,rollout/ep_len_mean,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
6164,100.0,62.19237518310547,0.001,-63.8506442,616400,0.45515790581703186,70,8701,616299,,
,,62.30841827392578,0.001,,616500,0.30596697330474854,,,616399,100.0,-63.29625720000001
6168,100.0,61.98496627807617,0.001,-64.49783065,616800,0.2743443250656128,70,8707,616699,,
,,62.64528274536133,0.001,,617000,0.36684688925743103,,,616899,100.0,-68.46666238
6172,100.0,62.7095947265625,0.001,-64.90371643,617200,0.23565395176410675,70,8713,617099,,
,,62.54697036743164,0.001,,617500,0.3060561716556549,,,617399,100.0,-74.06594534
6176,100.0,62.4376335144043,0.001,-65.77643488,617600,0.5682971477508545,70,8719,617499,,
,,62.571807861328125,0.001,,618000,0.3348037302494049,,,617899,100.0,-63.782138859999996
6180,100.0,,,-66.70421450999999,618000,,70,8725,,,
6184,100.0,62.8865966796875,0.001,-67.27405143,618400,0.19987468421459198,70,8728,618299,,
,,62.727806091308594,0.001,,618500,0.26427775621414185,,,618399,100.0,-60.943970220000004
6188,100.0,62.682708740234375,0.001,-67.96351739,618800,0.28307050466537476,70,8734,618699,,
,,63.52672576904297,0.001,,619000,0.23350191116333008,,,618899,100.0,-57.98803785999999
6192,100.0,63.07809066772461,0.001,-68.27968553,619200,0.23316887021064758,70,8741,619099,,
,,62.91291427612305,0.001,,619500,0.17238545417785645,,,619399,100.0,-54.12595337999999
6196,100.0,63.272098541259766,0.001,-68.37315601,619600,0.249812513589859,70,8747,619499,,
,,63.15508270263672,0.001,,620000,0.2778899073600769,,,619899,100.0,-54.13063970000001
6200,100.0,,,-68.63965264000002,620000,,70,8753,,,
6204,100.0,62.81557846069336,0.001,-68.00497139999999,620400,0.29627349972724915,70,8756,620299,,
,,63.682289123535156,0.001,,620500,0.2458006739616394,,,620399,100.0,-60.718778
6208,100.0,62.885772705078125,0.001,-67.79799570000002,620800,0.2797420024871826,70,8762,620699,,
,,63.56188201904297,0.001,,621000,0.20622512698173523,,,620899,100.0,-61.40511166
6212,100.0,63.460880279541016,0.001,-66.38037295,621200,0.2762918472290039,70,8768,621099,,
,,63.47406005859375,0.001,,621500,0.18550634384155273,,,621399,100.0,-55.47735232
6216,100.0,63.008544921875,0.001,-65.41176735,621600,0.19286686182022095,70,8775,621499,,
,,63.45069885253906,0.001,,622000,0.17628398537635803,,,621899,100.0,-52.570578520000005
6220,100.0,,,-64.369358,622000,,70,8781,,,
6224,100.0,63.43990707397461,0.001,-63.58675638999999,622400,0.2462579607963562,70,8784,622299,,
,,63.507972717285156,0.001,,622500,0.2533237636089325,,,622399,100.0,-52.131689980000004
6228,100.0,63.33003234863281,0.001,-62.62413929,622800,0.17522482573986053,70,8790,622699,,
,,63.050235748291016,0.001,,623000,0.17338189482688904,,,622899,100.0,-56.18113714000001
6232,100.0,63.18498992919922,0.001,-62.52433639,623200,0.1768205314874649,70,8796,623099,,
,,63.05986785888672,0.001,,623500,0.1349041610956192,,,623399,100.0,-53.75992260000001
6236,100.0,63.68953323364258,0.001,-62.107855099999995,623600,0.158076673746109,70,8802,623499,,
,,63.26566696166992,0.001,,624000,0.17346535623073578,,,623899,100.0,-54.452341679999996
6240,100.0,,,-61.27991680000001,624000,,70,8809,,,
6244,100.0,62.62825012207031,0.001,-60.493707050000005,624400,0.14801134169101715,70,8811,624299,,
,,63.31377410888672,0.001,,624500,0.16375403106212616,,,624399,100.0,-56.56362792
6248,100.0,63.09800720214844,0.001,-59.02110604000001,624800,0.14803248643875122,70,8817,624699,,
,,62.85181427001953,0.001,,625000,0.15631067752838135,,,624899,100.0,-50.26864686
6252,100.0,62.964534759521484,0.001,-57.51282550999999,625200,0.17035618424415588,70,8824,625099,,
,,63.03074645996094,0.001,,625500,0.1588473916053772,,,625399,100.0,-49.223779560000004
6256,100.0,63.066497802734375,0.001,-56.59830756,625600,0.1810072660446167,70,8830,625499,,
,,62.764259338378906,0.001,,626000,0.504550576210022,,,625899,100.0,-49.1964631
6260,100.0,,,-55.68196797999999,626000,,70,8836,,,
6264,100.0,62.084869384765625,0.001,-55.08531805999999,626400,0.12073979526758194,70,8839,626299,,
,,63.261844635009766,0.001,,626500,0.23931553959846497,,,626399,100.0,-47.90292096
6268,100.0,63.06019973754883,0.001,-54.618200269999996,626800,0.1991569697856903,70,8845,626699,,
,,62.69440841674805,0.001,,627000,0.12719225883483887,,,626899,100.0,-50.19701497999999
6272,100.0,62.221214294433594,0.001,-53.95767212,627200,0.10747908800840378,70,8851,627099,,
,,62.88199234008789,0.001,,627500,0.15851576626300812,,,627399,100.0,-48.08573998000001
6276,100.0,62.497169494628906,0.001,-53.22953266,627600,0.14039836823940277,70,8857,627499,,
,,62.95509719848633,0.001,,628000,0.14949142932891846,,,627899,100.0,-47.71344182
6280,100.0,,,-52.58538584,628000,,70,8864,,,
6284,100.0,62.361419677734375,0.001,-52.18948797,628400,0.19917032122612,70,8866,628299,,
,,61.926326751708984,0.001,,628500,0.15558074414730072,,,628399,100.0,-48.02391191999999
6288,100.0,62.93140411376953,0.001,-52.02441648,628800,0.1958409994840622,70,8873,628699,,
,,62.731048583984375,0.001,,629000,0.1389119029045105,,,628899,100.0,-46.1483004
6292,100.0,62.26756286621094,0.001,-51.77774208000001,629200,0.16938099265098572,70,8879,629099,,
,,62.11408615112305,0.001,,629500,0.19519397616386414,,,629399,100.0,-47.60936134000001
6296,100.0,63.023529052734375,0.001,-51.79393525999999,629600,0.16035231947898865,70,8885,629499,,
,,62.229209899902344,0.001,,630000,0.2764975428581238,,,629899,100.0,-46.007379459999996
6300,100.0,,,-50.97481932000001,630000,,70,8891,,,
6304,100.0,62.706321716308594,0.001,-50.39478877000001,630400,0.15206071734428406,70,8894,630299,,
,,62.02647018432617,0.001,,630500,0.21275320649147034,,,630399,100.0,-47.05948407999999
6308,100.0,61.88636779785156,0.001,-49.92343631,630800,0.1670490801334381,70,8900,630699,,
,,62.53695297241211,0.001,,631000,0.1934525966644287,,,630899,100.0,-44.781658740000005
6312,100.0,61.64973831176758,0.001,-50.03228774,631200,0.23507621884346008,70,8907,631099,,
,,62.44624328613281,0.001,,631500,0.2643096446990967,,,631399,100.0,-45.05973252
6316,100.0,62.40716552734375,0.001,-49.572213420000004,631600,0.33619165420532227,70,8913,631499,,
,,61.95062255859375,0.001,,632000,0.2241615355014801,,,631899,100.0,-46.134850240000006
6320,100.0,,,-49.37939161,632000,,70,8919,,,
6324,100.0,62.41404724121094,0.001,-48.97772822000001,632400,0.16553816199302673,70,8922,632299,,
,,62.2779655456543,0.001,,632500,0.2765316665172577,,,632399,100.0,-45.83353134
6328,100.0,62.24333190917969,0.001,-48.72612588999999,632800,0.17285093665122986,70,8928,632699,,
,,62.77141189575195,0.001,,633000,0.1639077067375183,,,632899,100.0,-45.20696268
6332,100.0,61.14201354980469,0.001,-48.57020509,633200,0.17040014266967773,70,8934,633099,,
,,61.544124603271484,0.001,,633500,0.18582667410373688,,,633399,100.0,-45.39384988
6336,100.0,61.782562255859375,0.001,-48.252157530000005,633600,0.24189192056655884,70,8941,633499,,
,,61.29804992675781,0.001,,634000,0.15911445021629333,,,633899,100.0,-45.004888799999996
6340,100.0,,,-47.599651380000005,634000,,70,8947,,,
6344,100.0,61.948997497558594,0.001,-47.000844959999995,634400,0.1507163643836975,70,8950,634299,,
,,61.925819396972656,0.001,,634500,0.17820730805397034,,,634399,100.0,-45.472834039999995
6348,100.0,61.271324157714844,0.001,-46.447828099999995,634800,0.1637496054172516,70,8956,634699,,
,,61.352718353271484,0.001,,635000,0.1571137011051178,,,634899,100.0,-44.37234524
6352,100.0,61.69639587402344,0.001,-46.040672130000004,635200,0.14492718875408173,70,8962,635099,,
,,61.53754425048828,0.001,,635500,0.26995041966438293,,,635399,100.0,-44.65676786
6356,100.0,62.03892517089844,0.001,-45.89466616,635600,0.12427720427513123,70,8968,635499,,
,,61.53803253173828,0.001,,636000,0.16589899361133575,,,635899,100.0,-45.148753479999996
6360,100.0,,,-45.78970784000001,636000,,70,8974,,,
6364,100.0,61.310298919677734,0.001,-45.454898539999995,636400,0.18360422551631927,70,8977,636299,,
,,61.80426788330078,0.001,,636500,0.16873344779014587,,,636399,100.0,-44.345366600000006
6368,100.0,62.28618240356445,0.001,-45.13587206000001,636800,0.17121575772762299,70,8983,636699,,
,,62.03843688964844,0.001,,637000,0.22508150339126587,,,636899,100.0,-44.552915000000006
6372,100.0,61.59157943725586,0.001,-45.23921491,637200,0.16513852775096893,70,8990,637099,,
,,61.40973663330078,0.001,,637500,0.13020911812782288,,,637399,100.0,-46.04669606
6376,100.0,61.417606353759766,0.001,-45.11092823,637600,0.14688947796821594,70,8996,637499,,
,,61.44550323486328,0.001,,638000,0.16145357489585876,,,637899,100.0,-44.790374199999995
6380,100.0,,,-44.8186591,638000,,70,9002,,,
6384,100.0,61.49946212768555,0.001,-44.64861930999999,638400,0.16265586018562317,70,9005,638299,,
,,61.22167205810547,0.001,,638500,0.1849118322134018,,,638399,100.0,-46.923838960000005
6388,100.0,61.542030334472656,0.001,-44.31831353,638800,0.12899240851402283,70,9011,638699,,
,,61.303977966308594,0.001,,639000,0.1579047441482544,,,638899,100.0,-51.83145221999999
6392,100.0,60.94890594482422,0.001,-44.42599770000001,639200,0.16020452976226807,70,9017,639099,,
,,61.749122619628906,0.001,,639500,0.16499440371990204,,,639399,100.0,-49.58715877999999
6396,100.0,60.9284782409668,0.001,-44.253721150000004,639600,0.20501913130283356,70,9024,639499,,
,,61.32061767578125,0.001,,640000,0.251243531703949,,,639899,100.0,-50.35227248
6400,100.0,,,-44.72831529999999,640000,,70,9030,,,
6404,100.0,60.68229293823242,0.001,-45.15065836999998,640400,0.1749442219734192,70,9033,640299,,
,,61.31481170654297,0.001,,640500,0.11443747580051422,,,640399,100.0,-59.87349926000001
6408,100.0,61.267333984375,0.001,-45.45279594000001,640800,0.13681404292583466,70,9039,640699,,
,,61.086700439453125,0.001,,641000,0.19313398003578186,,,640899,100.0,-55.142227899999995
6412,100.0,61.05805587768555,0.001,-45.943533290000005,641200,0.19036419689655304,70,9045,641099,,
,,60.93041229248047,0.001,,641500,0.18807582557201385,,,641399,100.0,-52.21406924
6416,100.0,61.03639221191406,0.001,-46.18210263000001,641600,0.2306726574897766,70,9051,641499,,
,,62.06645584106445,0.001,,642000,0.14336061477661133,,,641899,100.0,-54.840376219999996
6420,100.0,,,-46.06293522,642000,,70,9057,,,
6424,100.0,61.5355339050293,0.001,-46.057441120000014,642400,0.13458730280399323,70,9060,642299,,
,,61.25177001953125,0.001,,642500,0.22760117053985596,,,642399,100.0,-48.307613280000005
6428,100.0,61.686065673828125,0.001,-46.39161118999999,642800,0.10525622963905334,70,9066,642699,,
,,62.10246276855469,0.001,,643000,0.325356662273407,,,642899,100.0,-53.639554739999994
6432,100.0,61.03931427001953,0.001,-46.54264521,643200,0.12030208855867386,70,9072,643099,,
,,61.33183288574219,0.001,,643500,0.11819230020046234,,,643399,100.0,-53.860146539999995
6436,100.0,61.85223388671875,0.001,-46.97252947,643600,0.11896264553070068,70,9079,643499,,
,,61.55646514892578,0.001,,644000,0.16026949882507324,,,643899,100.0,-52.28941307999999
6440,100.0,,,-47.239653309999994,644000,,70,9085,,,
6444,100.0,61.370018005371094,0.001,-47.42552728,644400,0.15163369476795197,70,9088,644299,,
,,62.30952072143555,0.001,,644500,0.2071499228477478,,,644399,100.0,-51.63219826
6448,100.0,61.49018859863281,0.001,-47.61959849,644800,0.15855948626995087,70,9094,644699,,
,,62.08232879638672,0.001,,645000,0.1711251139640808,,,644899,100.0,-49.706962919999995
6452,100.0,61.622093200683594,0.001,-48.53517206000001,645200,0.14755567908287048,70,9100,645099,,
,,61.25664520263672,0.001,,645500,0.1397286057472229,,,645399,100.0,-48.40141398000001
6456,100.0,62.01494598388672,0.001,-48.73009427,645600,0.15191605687141418,70,9106,645499,,
,,62.2823486328125,0.001,,646000,0.13648009300231934,,,645899,100.0,-45.655752320000005
6460,100.0,,,-48.79169910999999,646000,,70,9113,,,
6464,100.0,61.80061340332031,0.001,-48.957255290000006,646400,0.12843477725982666,70,9115,646299,,
,,61.93295669555664,0.001,,646500,0.12894310057163239,,,646399,100.0,-47.754353120000005
6468,100.0,62.082645416259766,0.001,-49.31168742,646800,0.11570308357477188,70,9122,646699,,
,,61.789852142333984,0.001,,647000,0.15564218163490295,,,646899,100.0,-49.566603799999996
6472,100.0,61.98329162597656,0.001,-49.33748995,647200,0.17865535616874695,70,9128,647099,,
,,61.87769317626953,0.001,,647500,0.12033267319202423,,,647399,100.0,-49.843246959999995
6476,100.0,62.09527587890625,0.001,-49.410004580000006,647600,0.1034371480345726,70,9134,647499,,
,,62.0353889465332,0.001,,648000,0.14432336390018463,,,647899,100.0,-50.57130665999999
6480,100.0,,,-49.59958332,648000,,70,9140,,,
6484,100.0,61.80660629272461,0.001,-49.83348925999999,648400,0.12280414253473282,70,9143,648299,,
,,61.914405822753906,0.001,,648500,0.15644779801368713,,,648399,100.0,-52.2278505
6488,100.0,62.026329040527344,0.001,-50.019831589999995,648800,0.16745853424072266,70,9149,648699,,
,,62.170997619628906,0.001,,649000,0.1620027720928192,,,648899,100.0,-51.367848679999994
6492,100.0,62.01948928833008,0.001,-50.21673360999999,649200,0.14732450246810913,70,9155,649099,,
,,61.47917938232422,0.001,,649500,0.18112477660179138,,,649399,100.0,-58.17186555999999
6496,100.0,61.79370880126953,0.001,-50.1743072,649600,0.19512882828712463,70,9162,649499,,
,,61.61779022216797,0.001,,650000,0.15203788876533508,,,649899,100.0,-48.97380156000001
6500,100.0,,,-50.16463124,650000,,70,9168,,,
6504,100.0,61.596282958984375,0.001,-50.461798869999996,650400,0.1462184488773346,70,9170,650299,,
,,61.86259078979492,0.001,,650500,0.14728504419326782,,,650399,100.0,-50.899444239999994
6508,100.0,62.198333740234375,0.001,-50.40589083999999,650800,0.1614818572998047,70,9177,650699,,
,,61.91348648071289,0.001,,651000,0.15558508038520813,,,650899,100.0,-51.94746384000001
6512,100.0,61.60420227050781,0.001,-50.11856783,651200,0.22390592098236084,70,9183,651099,,
,,62.074432373046875,0.001,,651500,0.2136261761188507,,,651399,100.0,-72.73337604000001
6516,100.0,61.13188171386719,0.001,-50.45175462999999,651600,0.1518392562866211,70,9189,651499,,
,,61.955230712890625,0.001,,652000,0.19390729069709778,,,651899,100.0,-56.72598844
6520,100.0,,,-50.47575266,652000,,70,9195,,,
6524,100.0,61.80087661743164,0.001,-50.92348363999999,652400,0.27688631415367126,70,9198,652299,,
,,61.263092041015625,0.001,,652500,0.19359084963798523,,,652399,100.0,-58.84786846000001
6528,100.0,61.17777633666992,0.001,-51.176300930000004,652800,0.2072412669658661,70,9204,652699,,
,,61.84101486206055,0.001,,653000,0.18224336206912994,,,652899,100.0,-52.255562680000004
6532,100.0,61.71000671386719,0.001,-50.93912974999999,653200,0.18859712779521942,70,9211,653099,,
,,61.257713317871094,0.001,,653500,0.16678157448768616,,,653399,100.0,-55.010718260000004
6536,100.0,61.158668518066406,0.001,-51.01632184000001,653600,0.25394439697265625,70,9217,653499,,
,,62.37230682373047,0.001,,654000,0.20073074102401733,,,653899,100.0,-52.991666300000006
6540,100.0,,,-51.131637360000006,654000,,70,9223,,,
6544,100.0,61.8199577331543,0.001,-51.397439360000014,654400,0.17906899750232697,70,9226,654299,,
,,61.402130126953125,0.001,,654500,0.20877084136009216,,,654399,100.0,-47.91733092
6548,100.0,62.06836700439453,0.001,-51.585767430000004,654800,0.2701214849948883,70,9232,654699,,
,,62.02909851074219,0.001,,655000,0.208476722240448,,,654899,100.0,-49.43387661999999
6552,100.0,62.416812896728516,0.001,-51.11740458000001,655200,0.20809325575828552,70,9238,655099,,
,,62.116600036621094,0.001,,655500,0.21848370134830475,,,655399,100.0,-52.191314680000005
6556,100.0,61.36406326293945,0.001,-51.3247627,655600,0.2503930926322937,70,9245,655499,,
,,62.642539978027344,0.001,,656000,0.20933011174201965,,,655899,100.0,-48.726425240000005
6560,100.0,,,-51.421759439999995,656000,,70,9251,,,
6564,100.0,62.500160217285156,0.001,-51.692368509999994,656400,0.19426724314689636,70,9254,656299,,
,,62.6162109375,0.001,,656500,0.2051338255405426,,,656399,100.0,-50.41839821999999
6568,100.0,62.71180725097656,0.001,-51.74218757999999,656800,0.22866812348365784,70,9260,656699,,
,,62.079891204833984,0.001,,657000,0.27189648151397705,,,656899,100.0,-48.2780189
6572,100.0,62.81145477294922,0.001,-51.72970748999999,657200,0.17676275968551636,70,9266,657099,,
,,62.58754348754883,0.001,,657500,0.18048247694969177,,,657399,100.0,-54.40839799999999
6576,100.0,62.38212966918945,0.001,-51.784374989999996,657600,0.2331935465335846,70,9272,657499,,
,,62.83811950683594,0.001,,658000,0.2333454191684723,,,657899,100.0,-53.44626418
6580,100.0,,,-51.998631610000004,658000,,70,9279,,,
6584,100.0,63.151573181152344,0.001,-52.03172779999999,658400,0.1819118857383728,70,9281,658299,,
,,63.5797119140625,0.001,,658500,0.17016613483428955,,,658399,100.0,-54.448102019999986
6588,100.0,62.6194953918457,0.001,-52.24570966000001,658800,0.21163786947727203,70,9288,658699,,
,,62.79497146606445,0.001,,659000,0.19035863876342773,,,658899,100.0,-54.20167894
6592,100.0,63.21342849731445,0.001,-52.429202489999994,659200,0.19408586621284485,70,9294,659099,,
,,62.97355651855469,0.001,,659500,0.21747127175331116,,,659399,100.0,-54.526933879999994
6596,100.0,62.81722640991211,0.001,-52.88816385,659600,0.19252383708953857,70,9300,659499,,
,,63.18507385253906,0.001,,660000,0.16304679214954376,,,659899,100.0,-47.21678471999999
6600,100.0,,,-52.66569425000001,660000,,70,9306,,,
6604,100.0,63.31467819213867,0.001,-52.253866699999996,660400,0.277220219373703,70,9309,660299,,
,,63.33976745605469,0.001,,660500,0.15066176652908325,,,660399,100.0,-45.19855852
6608,100.0,62.65644073486328,0.001,-51.95566596999999,660800,0.1828705370426178,70,9315,660699,,
,,62.850643157958984,0.001,,661000,0.199625164270401,,,660899,100.0,-50.24490374
6612,100.0,63.195098876953125,0.001,-51.68768285,661200,0.2736254334449768,70,9322,661099,,
,,63.28070831298828,0.001,,661500,0.21103300154209137,,,661399,100.0,-47.558759540000004
6616,100.0,63.192230224609375,0.001,-51.14337740999999,661600,0.2228299379348755,70,9328,661499,,
,,62.62744903564453,0.001,,662000,0.21259382367134094,,,661899,100.0,-50.50159502
6620,100.0,,,-50.99341783999999,662000,,70,9334,,,
6624,100.0,62.451820373535156,0.001,-50.92279292,662400,0.2119521200656891,70,9337,662299,,
,,62.310691833496094,0.001,,662500,0.20604729652404785,,,662399,100.0,-45.28257344000001
6628,100.0,62.920066833496094,0.001,-50.384040649999996,662800,0.15228301286697388,70,9343,662699,,
,,62.679481506347656,0.001,,663000,0.1861194372177124,,,662899,100.0,-50.339448839999996
6632,100.0,62.181949615478516,0.001,-50.66584996999999,663200,0.16381296515464783,70,9349,663099,,
